Function	Hardware Event Count:INST_RETIRED.ANY	Hardware Event Count:CPU_CLK_UNHALTED.THREAD	Hardware Event Count:CPU_CLK_UNHALTED.REF_TSC	Hardware Event Count:CPU_CLK_UNHALTED.THREAD_P	Hardware Event Count:LD_HEAD.ANY_AT_RET	Hardware Event Count:LD_HEAD.L1_BOUND_AT_RET	Hardware Event Count:LD_HEAD.L1_MISS_AT_RET	Hardware Event Count:MEM_BOUND_STALLS.LOAD	Hardware Event Count:MEM_BOUND_STALLS.LOAD_DRAM_HIT	Hardware Event Count:MEM_BOUND_STALLS.LOAD_L2_HIT	Hardware Event Count:MEM_BOUND_STALLS.LOAD_LLC_HIT	Hardware Event Count:MEM_SCHEDULER_BLOCK.ALL	Hardware Event Count:MEM_SCHEDULER_BLOCK.ST_BUF	Hardware Event Count:TOPDOWN_BE_BOUND.ALL	Hardware Event Count:TOPDOWN_BE_BOUND.MEM_SCHEDULER	Hardware Event Count:TOPDOWN_FE_BOUND.ALL	Hardware Event Count:TOPDOWN_RETIRING.ALL	Hardware Event Count:TOPDOWN.SLOTS	Hardware Event Count:MEMORY_ACTIVITY.STALLS_L1D_MISS	Hardware Event Count:MEMORY_ACTIVITY.STALLS_L2_MISS	Hardware Event Count:MEMORY_ACTIVITY.STALLS_L3_MISS	Hardware Event Count:MEM_LOAD_RETIRED.L1_HIT	Hardware Event Count:CPU_CLK_UNHALTED.DISTRIBUTED	Hardware Event Count:EXE_ACTIVITY.BOUND_ON_LOADS	Hardware Event Count:FRONTEND_RETIRED.LATENCY_GE_4	Hardware Event Count:MEM_LOAD_RETIRED.L2_HIT	Hardware Event Count:MEM_LOAD_RETIRED.L3_HIT	Hardware Event Count:MEM_LOAD_RETIRED.L3_MISS	Hardware Event Count:MEM_INST_RETIRED.ALL_STORES	Hardware Event Count:IDQ_BUBBLES.CORE	Hardware Event Count:INT_MISC.UOP_DROPPING	Hardware Event Count:TOPDOWN.BACKEND_BOUND_SLOTS	Hardware Event Count:TOPDOWN.MEMORY_BOUND_SLOTS	Hardware Event Count:MEM_INST_RETIRED.ALL_LOADS	Hardware Event Count:UOPS_RETIRED.SLOTS	Hardware Event Count:TOPDOWN.SLOTS_P	Hardware Event Count:FP_ARITH_INST_RETIRED.SCALAR_SINGLE	Hardware Event Count:FP_ARITH_INST_RETIRED.128B_PACKED_SINGLE	Hardware Event Count:FP_ARITH_INST_RETIRED.256B_PACKED_SINGLE	Hardware Event Count:FP_ARITH_INST_RETIRED.SCALAR_DOUBLE	Hardware Event Count:FP_ARITH_INST_RETIRED.128B_PACKED_DOUBLE	Hardware Event Count:FP_ARITH_INST_RETIRED.256B_PACKED_DOUBLE	Hardware Event Count:UOPS_EXECUTED.X87	Hardware Event Count:UOPS_EXECUTED.THREAD	Module	Function (Full)	Source File	Start Address
[Loop at line 651 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	813745800000	154366800000	51244800000	154884215357	10126263	0	1511113	11017794	0	11627935	0	121788479	0	961347335	537900698	15308656	3833422888	244390073317	53403584	7649038	0	361063625875	152967120685	580110581	1529049	64842270	0	0	761063	42639974060	171697842	175664161688	802363949	126323636975	671603287720	901661396440	70288699962	0	0	0	0	0	0	725756340087	gaussian	[Loop at line 651 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	FilterHandler.cpp	0x405c60
[Loop at line 650 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	15266000000	4243200000	1275000000	3945660251	0	0	0	0	0	0	0	96257	0	9756072	0	17138701	271065879	5930001779	0	0	0	5275209811	3876219342	0	380732	0	0	0	934564119	1445603543	0	4843241894	0	985728926	16669426505	24223741695	1548453786	0	0	0	0	0	0	18107057632	gaussian	[Loop at line 650 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	FilterHandler.cpp	0x405c40
[Loop@0xa670 in func@0xa520]	2295000000	1149200000	734400000	1080718329	0	0	0	0	0	0	0	0	0	0	0	0	0	6740002022	0	3832340	0	302754860	1029363522	191616725	0	1532954	0	0	152914356	275928480	19161700	3142510682	766466020	315793056	2245748017	6859870879	0	0	0	0	0	0	0	1985149271	libdeflate.so.0	[Loop@0xa670 in func@0xa520]	[Unknown]	0xa670
[Outside any known module]	1955000000	2019600000	666400000	1878280144	0	0	0	2026964	0	1003012	537681	0	53775	32168927	0	25112501	2507503	4460001338	172154964	141584146	61317440	432127780	1610220113	328373011	6490222	11444386	382137	191108	321754483	3964131044	19045206	4394976563	2064518616	240344220	3452575204	13285298570	0	7616209	7635019	0	0	0	0	2027022230	[Unknown]	[Outside any known module]	[Unknown]	0x0
[Loop@0xb870 in deflate]	588200000	336600000	0	344910105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	195449340	234538524	15329338	383259	0	0	0	139500816	394731020	15329360	153293204	0	260989164	498203485	2376044662	0	0	0	0	0	0	0	965748294	libz.so.1.3	[Loop@0xb870 in deflate]	[Unknown]	0xb870
[Loop@0x4df0 in func@0x4db0]	462400000	156400000	0	191616725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107305520	221508606	15329338	0	0	0	0	40623864	114970200	7664680	76646602	0	105392100	505868154	996405826	0	0	0	0	0	0	0	551856168	libz.so.1.3	[Loop@0x4df0 in func@0x4db0]	[Unknown]	0x4df0
[Loop at line 390 in do_lookup_x]	425000000	190400000	136000000	252934077	0	0	0	0	0	0	0	199752	0	0	0	0	0	1100000330	15329360	7664680	3832340	114970200	195448770	15329338	0	44455666	0	0	23761128	103473180	0	421556311	38323301	160579236	352574774	1034729127	0	0	0	0	0	0	0	597844182	ld-linux-x86-64.so.2	[Loop at line 390 in do_lookup_x]	dl-lookup.c	0xa590
[Loop@0x264e0 in func@0x26460]	374000000	47600000	54400000	122634704	0	0	0	0	0	0	0	0	0	0	0	0	0	530000159	0	0	0	153293600	130299180	0	0	5365339	0	0	21844908	45988080	0	0	0	149081916	383233450	421556311	0	0	0	0	0	0	0	352574774	libtiff.so.6.0.1	[Loop@0x264e0 in func@0x26460]	[Unknown]	0x264e0
[Loop@0x4d3e0 in func@0x4d370]	350200000	132600000	112200000	153293380	0	0	0	0	0	0	0	0	0	0	0	0	0	860000258	0	0	0	103473180	169388934	38323345	0	0	0	0	69750408	49820420	0	459879612	0	136051620	490538816	1034729127	0	0	0	0	0	0	0	482874147	libtiff.so.6.0.1	[Loop@0x4d3e0 in func@0x4d370]	[Unknown]	0x4d3e0
[Loop at line 647 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	333200000	54400000	27200000	22870369	0	0	0	0	0	0	0	0	0	2688376	0	0	0	80000024	0	0	0	202244252	77732847	0	763554	0	0	0	19841393	22853264	0	0	0	35095639	290007445	76320570	38205727	0	0	0	0	0	0	244214576	gaussian	[Loop at line 647 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	FilterHandler.cpp	0x405c30
[Loop@0x3b600 in func@0x39a20]	333200000	61200000	51000000	61317352	0	0	0	0	0	0	0	0	0	0	0	0	0	430000129	0	0	0	61317440	104239344	0	0	0	0	0	23761128	7664680	0	229939806	0	72816360	252934077	689819418	0	0	0	0	0	0	0	306586760	libopencv_imgcodecs.so.4.6.0	[Loop@0x3b600 in func@0x39a20]	[Unknown]	0x3b600
[Loop@0x8258 in func@0x7ff0]	187000000	27200000	0	68982021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11497020	52119672	0	0	0	0	0	2682708	7664680	0	76646602	0	3832440	107305366	114969903	0	0	0	0	0	0	0	199281394	libz.so.1.3	[Loop@0x8258 in func@0x7ff0]	[Unknown]	0x8258
[Loop@0x8140 in func@0x7ff0]	159800000	44200000	0	30658676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11497020	78179508	0	0	0	0	0	4598928	11497020	0	38323301	0	5748660	206946063	76646602	0	0	0	0	0	0	0	160958049	libz.so.1.3	[Loop@0x8140 in func@0x7ff0]	[Unknown]	0x8140
[Loop@0x283e8 in png_write_row]	142800000	10200000	0	22994007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45988080	0	0	0	0	0	0	21078420	7664680	0	38323301	0	38707644	61317352	76646602	0	0	0	0	0	0	0	176287387	libpng16.so.16.43.0	[Loop@0x283e8 in png_write_row]	[Unknown]	0x283e8
_ZSt12construct_atIfJRKfEQaant20is_unbounded_array_vIT_ErqXgsnwcvPvLi0E_S2_pispcl7declvalIT0_EEEEEPS2_S5_DpOS4_	88400000	40800000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3832340	3832340	0	0	0	7664669	0	0	0	0	45606036	49820420	0	114969903	0	37557912	114970035	114969903	0	0	0	0	0	0	0	38323345	gaussian	_ZSt12construct_atIfJRKfEQaant20is_unbounded_array_vIT_ErqXgsnwcvPvLi0E_S2_pispcl7declvalIT0_EEEEEPS2_S5_DpOS4_	stl_construct.h	0x408140
[Loop@0x36430 in func@0x36390]	81600000	23800000	6800000	7664669	0	0	0	0	0	0	0	0	0	0	0	0	0	30000009	0	0	0	0	26059836	0	0	0	0	0	2299464	0	0	0	0	0	53652683	0	0	0	0	0	0	0	0	61317352	libtiff.so.6.0.1	[Loop@0x36430 in func@0x36390]	[Unknown]	0x36430
std::vector<float, std::allocator<float>>::push_back	71400000	13600000	0	15329338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11497020	0	0	0	0	15329338	191616505	0	0	0	0	0	0	0	68982021	gaussian	std::vector<float, std::allocator<float>>::push_back(float const&)	stl_vector.h	0x40276f
func@0x4d370	61200000	44200000	3400000	30658676	0	0	0	0	0	0	0	0	0	0	0	0	0	190000057	0	0	0	45988080	52119672	0	0	0	0	0	0	3832340	0	38323301	0	36408180	30658676	229939806	0	0	0	0	0	0	0	53652683	libtiff.so.6.0.1	func@0x4d370	[Unknown]	0x4d370
[Loop at line 396 in FilterHandler::saveImage]	54400000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	gaussian	[Loop at line 396 in FilterHandler::saveImage(Tensor<float> const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char>> const&)]	FilterHandler.cpp	0x408140
[Loop@0x6c20 in adler32_z]	54400000	37400000	0	15329338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42155740	13029918	7664669	0	0	0	0	6515148	0	0	114969903	0	14180028	30658676	76646602	0	0	0	0	0	0	0	114970035	libz.so.1.3	[Loop@0x6c20 in adler32_z]	[Unknown]	0x6c20
[Loop@0xb570 in func@0xb4c0]	51000000	17000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70000021	0	0	7664680	7664680	0	0	0	0	0	0	0	0	0	76646602	0	2682708	30658676	38323301	0	0	0	0	0	0	0	30658676	libdeflate.so.0	[Loop@0xb570 in func@0xb4c0]	[Unknown]	0xb570
std::vector<std::vector<float, std::allocator<float>>, std::allocator<std::vector<float, std::allocator<float>>>>::operator[]	51000000	13600000	0	7664669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15329360	0	38323301	0	41390352	114970035	191616505	0	0	0	0	0	0	0	38323345	gaussian	std::vector<std::vector<float, std::allocator<float>>, std::allocator<std::vector<float, std::allocator<float>>>>::operator[](unsigned long) const	stl_vector.h	0x40815b
strcmp	40800000	37400000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140000042	11497020	0	0	0	0	0	383259	0	0	0	0	11497020	0	0	0	8431368	61317352	344909709	0	0	0	0	0	0	0	107305366	ld-linux-x86-64.so.2	strcmp	strcmp-sse2.S	0x274e0
[Loop@0x9410 in func@0x9240]	37400000	20400000	6800000	7664669	0	0	0	0	0	0	0	0	0	0	0	0	0	150000045	0	0	0	0	0	0	0	0	0	0	1916220	0	0	38323301	0	4215684	53652683	191616505	0	0	0	0	0	0	0	53652683	libdeflate.so.0	[Loop@0x9410 in func@0x9240]	[Unknown]	0x9410
[Loop@0x267f48 in func@0x267ee0]	27200000	27200000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76646602	114969903	6898392	76646690	574849515	0	0	15329338	0	0	0	0	0	libopencv_core.so.4.6.0	[Loop@0x267f48 in func@0x267ee0]	[Unknown]	0x267f48
[Loop@0xab90 in func@0xa520]	27200000	6800000	20400000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90000027	0	0	0	0	13029918	7664669	0	0	0	0	1532976	34491060	0	0	0	766488	22994007	191616505	0	0	0	0	0	0	0	7664669	libdeflate.so.0	[Loop@0xab90 in func@0xa520]	[Unknown]	0xab90
[Loop at line 77 in _dl_new_hash]	23800000	3400000	3400000	7664669	0	0	0	0	0	0	0	0	0	0	0	0	0	40000012	0	0	0	0	0	0	0	0	0	0	0	11497020	0	0	0	3065952	22994007	38323301	0	0	0	0	0	0	0	22994007	ld-linux-x86-64.so.2	[Loop at line 77 in _dl_new_hash]	dl-new-hash.h	0xb120
[Loop@0x9360 in func@0x9240]	23800000	17000000	10200000	30658676	0	0	0	0	0	0	0	0	0	0	0	0	0	70000021	0	0	0	7664680	0	7664669	0	0	0	0	4598928	0	0	38323301	0	3832440	15329338	0	0	0	0	0	0	0	0	7664669	libdeflate.so.0	[Loop@0x9360 in func@0x9240]	[Unknown]	0x9360
