Function	Hardware Event Count:INST_RETIRED.ANY	Hardware Event Count:CPU_CLK_UNHALTED.THREAD	Hardware Event Count:CPU_CLK_UNHALTED.REF_TSC	Hardware Event Count:CPU_CLK_UNHALTED.THREAD_P	Hardware Event Count:LD_HEAD.ANY_AT_RET	Hardware Event Count:LD_HEAD.L1_BOUND_AT_RET	Hardware Event Count:LD_HEAD.L1_MISS_AT_RET	Hardware Event Count:MEM_BOUND_STALLS.LOAD	Hardware Event Count:MEM_BOUND_STALLS.LOAD_DRAM_HIT	Hardware Event Count:MEM_BOUND_STALLS.LOAD_L2_HIT	Hardware Event Count:MEM_BOUND_STALLS.LOAD_LLC_HIT	Hardware Event Count:MEM_SCHEDULER_BLOCK.ALL	Hardware Event Count:MEM_SCHEDULER_BLOCK.ST_BUF	Hardware Event Count:TOPDOWN_BE_BOUND.ALL	Hardware Event Count:TOPDOWN_BE_BOUND.MEM_SCHEDULER	Hardware Event Count:TOPDOWN_FE_BOUND.ALL	Hardware Event Count:TOPDOWN_RETIRING.ALL	Hardware Event Count:TOPDOWN.SLOTS	Hardware Event Count:MEMORY_ACTIVITY.STALLS_L1D_MISS	Hardware Event Count:MEMORY_ACTIVITY.STALLS_L2_MISS	Hardware Event Count:MEMORY_ACTIVITY.STALLS_L3_MISS	Hardware Event Count:MEM_LOAD_RETIRED.L1_HIT	Hardware Event Count:CPU_CLK_UNHALTED.DISTRIBUTED	Hardware Event Count:EXE_ACTIVITY.BOUND_ON_LOADS	Hardware Event Count:FRONTEND_RETIRED.LATENCY_GE_4	Hardware Event Count:MEM_LOAD_RETIRED.L2_HIT	Hardware Event Count:MEM_LOAD_RETIRED.L3_HIT	Hardware Event Count:MEM_LOAD_RETIRED.L3_MISS	Hardware Event Count:MEM_INST_RETIRED.ALL_STORES	Hardware Event Count:IDQ_BUBBLES.CORE	Hardware Event Count:INT_MISC.UOP_DROPPING	Hardware Event Count:TOPDOWN.BACKEND_BOUND_SLOTS	Hardware Event Count:TOPDOWN.MEMORY_BOUND_SLOTS	Hardware Event Count:MEM_INST_RETIRED.ALL_LOADS	Hardware Event Count:UOPS_RETIRED.SLOTS	Hardware Event Count:TOPDOWN.SLOTS_P	Hardware Event Count:FP_ARITH_INST_RETIRED.SCALAR_SINGLE	Hardware Event Count:FP_ARITH_INST_RETIRED.128B_PACKED_SINGLE	Hardware Event Count:FP_ARITH_INST_RETIRED.256B_PACKED_SINGLE	Hardware Event Count:FP_ARITH_INST_RETIRED.SCALAR_DOUBLE	Hardware Event Count:FP_ARITH_INST_RETIRED.128B_PACKED_DOUBLE	Hardware Event Count:FP_ARITH_INST_RETIRED.256B_PACKED_DOUBLE	Hardware Event Count:UOPS_EXECUTED.X87	Hardware Event Count:UOPS_EXECUTED.THREAD	Module	Function (Full)	Source File	Start Address
[Loop at line 651 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	26445200000	5287000000	3651600000	5249276656	0	0	0	7132961	593567	4164022	0	67738722	0	1988227831	0	19243700	7497320066	14470004341	7640521	10979811	2987883	8128103137	3324138546	18014034	0	0	0	0	0	1291932511	2987883	3098804134	40071380	2872692660	16011000989	20780199338	1370389888	0	0	0	0	0	0	16126791163	gaussian	[Loop at line 651 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	FilterHandler.cpp	0x405c60
[Loop at line 650 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	2570400000	639200000	384200000	669739914	0	0	0	0	0	0	0	15075981	0	214294623	0	5920618	781840620	2330000699	0	0	0	667234138	530343352	7480000	0	0	0	0	123554627	64835420	0	401541908	0	104039068	2108487146	2986573160	303746361	0	0	0	0	0	0	2737519672	gaussian	[Loop at line 650 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	FilterHandler.cpp	0x405c40
[Loop@0xa670 in func@0xa520]	2267800000	1162800000	741200000	1099195097	0	0	0	0	0	0	0	0	0	0	0	0	0	2940000882	7686690	3843345	0	299780910	1058454054	192166975	0	0	0	0	157965384	261347460	11530035	2997801222	768666980	297482256	2113836725	6648969377	0	0	0	0	0	0	0	1975476503	libdeflate.so.0	[Loop@0xa670 in func@0xa520]	[Unknown]	0xa670
[Outside any known module]	979200000	666400000	374000000	554793967	5924013	0	0	2646604	0	1765435	0	58220	59364	39965639	0	47308386	29545803	2130000639	16063375	23060070	7686690	189051677	496558692	107613506	1451888	3843390	0	192247	163856713	810913121	0	1599685576	1440944230	260962269	1340638338	4511723882	0	0	0	0	0	0	0	726283875	[Unknown]	[Outside any known module]	[Unknown]	0x0
[Loop@0xb870 in deflate]	931600000	377400000	248200000	345900555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	403551225	392020020	15373358	384360	0	0	0	204471008	299780910	11530035	345900141	0	316315112	883968085	2344434289	0	0	0	0	0	0	0	1445095652	libz.so.1.3	[Loop@0xb870 in deflate]	[Unknown]	0xb870
[Loop@0x4df0 in func@0x4db0]	744600000	268600000	156400000	276720444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	199853940	274414014	30746716	0	0	0	0	69566264	88396935	7686690	76866698	0	146819408	622620999	1383600564	0	0	0	0	0	0	0	922401480	libz.so.1.3	[Loop@0x4df0 in func@0x4db0]	[Unknown]	0x4df0
[Loop at line 390 in do_lookup_x]	425000000	183600000	139400000	215227012	0	0	0	0	0	0	0	0	0	0	0	0	0	1330000399	19216725	0	7686690	99926970	169875342	15373358	0	39202578	0	0	21523264	92240280	3843345	384333490	38433349	164114888	384333950	1076133772	0	0	0	0	0	0	0	614934320	ld-linux-x86-64.so.2	[Loop at line 390 in do_lookup_x]	dl-lookup.c	0xa590
[Loop@0x264e0 in func@0x26460]	377400000	54400000	37400000	84553469	0	0	0	0	0	0	0	0	0	0	0	0	0	130000039	0	0	0	126830385	91471338	0	0	6149424	0	0	25366704	30746760	0	76866698	0	151815880	361273913	461200188	0	0	0	0	0	0	0	384333950	libtiff.so.6.0.1	[Loop@0x264e0 in func@0x26460]	[Unknown]	0x264e0
[Loop@0x3b600 in func@0x39a20]	360400000	54400000	51000000	76866790	0	0	0	0	0	0	0	0	0	0	0	0	0	190000057	0	0	0	80710245	117606006	0	0	0	0	0	24213672	7686690	0	153733396	0	73025360	322840518	422766839	0	0	0	0	0	0	0	338213876	libopencv_imgcodecs.so.4.6.0	[Loop@0x3b600 in func@0x39a20]	[Unknown]	0x3b600
[Loop@0x4d3e0 in func@0x4d370]	346800000	119000000	105400000	176793617	0	0	0	0	0	0	0	0	0	0	0	0	0	420000126	0	0	0	119143695	156808008	15373358	0	0	0	0	75331424	57650175	0	269033443	0	135289088	430454024	883967027	0	0	0	0	0	0	0	461200740	libtiff.so.6.0.1	[Loop@0x4d3e0 in func@0x4d370]	[Unknown]	0x4d3e0
[Loop at line 647 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	282200000	44200000	23800000	60364064	0	0	0	0	0	0	0	2595774	0	42729420	0	0	71605547	190000057	0	0	0	114762662	53737836	0	0	0	0	0	17699330	3339290	0	0	0	21946057	196893847	232909530	63019178	0	0	0	0	0	0	164616909	gaussian	[Loop at line 647 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	FilterHandler.cpp	0x405c30
[Loop@0x283e8 in png_write_row]	149600000	30600000	6800000	23060037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73023555	13067334	0	0	0	0	0	24213672	19216725	0	0	0	48811688	99926827	76866698	0	0	0	0	0	0	0	307467160	libpng16.so.16.43.0	[Loop@0x283e8 in png_write_row]	[Unknown]	0x283e8
[Loop@0x8258 in func@0x7ff0]	122400000	27200000	17000000	15373358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3843345	117606006	0	0	0	0	0	5765160	3843345	0	76866698	0	4996472	153733580	230600094	0	0	0	0	0	0	0	92240148	libz.so.1.3	[Loop@0x8258 in func@0x7ff0]	[Unknown]	0x8258
[Loop@0x8140 in func@0x7ff0]	119000000	30600000	44200000	38433395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7686690	26134668	0	0	0	0	0	4996472	3843345	0	0	0	3459096	153733580	230600094	0	0	0	0	0	0	0	161420259	libz.so.1.3	[Loop@0x8140 in func@0x7ff0]	[Unknown]	0x8140
[Loop at line 396 in FilterHandler::saveImage]	74800000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3843345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	gaussian	[Loop at line 396 in FilterHandler::saveImage(Tensor<float> const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char>> const&)]	FilterHandler.cpp	0x408140
[Loop@0x6c20 in adler32_z]	74800000	13600000	10200000	23060037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23060070	13067334	0	0	0	0	0	2306064	0	0	192166745	0	25751048	61493432	230600094	0	0	0	0	0	0	0	107613506	libz.so.1.3	[Loop@0x6c20 in adler32_z]	[Unknown]	0x6c20
std::vector<std::vector<float, std::allocator<float>>, std::allocator<std::vector<float, std::allocator<float>>>>::operator[]	74800000	13600000	3400000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3843345	3843345	15373380	0	0	0	0	0	0	0	11530035	0	0	0	68413232	122986864	76866698	0	0	0	0	0	0	0	115300185	gaussian	std::vector<std::vector<float, std::allocator<float>>, std::allocator<std::vector<float, std::allocator<float>>>>::operator[](unsigned long) const	stl_vector.h	0x40815b
