Function	Hardware Event Count:INST_RETIRED.ANY	Hardware Event Count:CPU_CLK_UNHALTED.THREAD	Hardware Event Count:CPU_CLK_UNHALTED.REF_TSC	Hardware Event Count:CPU_CLK_UNHALTED.THREAD_P	Hardware Event Count:LD_HEAD.ANY_AT_RET	Hardware Event Count:LD_HEAD.L1_BOUND_AT_RET	Hardware Event Count:LD_HEAD.L1_MISS_AT_RET	Hardware Event Count:MEM_BOUND_STALLS.LOAD	Hardware Event Count:MEM_BOUND_STALLS.LOAD_DRAM_HIT	Hardware Event Count:MEM_BOUND_STALLS.LOAD_L2_HIT	Hardware Event Count:MEM_BOUND_STALLS.LOAD_LLC_HIT	Hardware Event Count:MEM_SCHEDULER_BLOCK.ALL	Hardware Event Count:MEM_SCHEDULER_BLOCK.ST_BUF	Hardware Event Count:TOPDOWN_BE_BOUND.ALL	Hardware Event Count:TOPDOWN_BE_BOUND.MEM_SCHEDULER	Hardware Event Count:TOPDOWN_FE_BOUND.ALL	Hardware Event Count:TOPDOWN_RETIRING.ALL	Hardware Event Count:TOPDOWN.SLOTS	Hardware Event Count:MEMORY_ACTIVITY.STALLS_L1D_MISS	Hardware Event Count:MEMORY_ACTIVITY.STALLS_L2_MISS	Hardware Event Count:MEMORY_ACTIVITY.STALLS_L3_MISS	Hardware Event Count:MEM_LOAD_RETIRED.L1_HIT	Hardware Event Count:CPU_CLK_UNHALTED.DISTRIBUTED	Hardware Event Count:EXE_ACTIVITY.BOUND_ON_LOADS	Hardware Event Count:FRONTEND_RETIRED.LATENCY_GE_4	Hardware Event Count:MEM_LOAD_RETIRED.L2_HIT	Hardware Event Count:MEM_LOAD_RETIRED.L3_HIT	Hardware Event Count:MEM_LOAD_RETIRED.L3_MISS	Hardware Event Count:MEM_INST_RETIRED.ALL_STORES	Hardware Event Count:IDQ_BUBBLES.CORE	Hardware Event Count:INT_MISC.UOP_DROPPING	Hardware Event Count:TOPDOWN.BACKEND_BOUND_SLOTS	Hardware Event Count:TOPDOWN.MEMORY_BOUND_SLOTS	Hardware Event Count:MEM_INST_RETIRED.ALL_LOADS	Hardware Event Count:UOPS_RETIRED.SLOTS	Hardware Event Count:TOPDOWN.SLOTS_P	Hardware Event Count:FP_ARITH_INST_RETIRED.SCALAR_SINGLE	Hardware Event Count:FP_ARITH_INST_RETIRED.128B_PACKED_SINGLE	Hardware Event Count:FP_ARITH_INST_RETIRED.256B_PACKED_SINGLE	Hardware Event Count:FP_ARITH_INST_RETIRED.SCALAR_DOUBLE	Hardware Event Count:FP_ARITH_INST_RETIRED.128B_PACKED_DOUBLE	Hardware Event Count:FP_ARITH_INST_RETIRED.256B_PACKED_DOUBLE	Hardware Event Count:UOPS_EXECUTED.X87	Hardware Event Count:UOPS_EXECUTED.THREAD	Module	Function (Full)	Source File	Start Address
[Loop at line 651 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	283730000000	52893800000	23868000000	52976431437	0	0	0	0	0	0	0	2902881	0	105853475	6403342	0	428683895	101670030501	7621089	3793610	0	124947251759	52225482698	121610195	1140971	1514481	0	0	0	13727289311	56974283	57775038375	341803381	41468249210	232961375769	307663863276	23671424009	0	0	0	0	0	0	249849255822	gaussian	[Loop at line 651 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	FilterHandler.cpp	0x405c60
[Loop at line 650 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	8670000000	1955000000	958800000	1964800047	0	0	0	0	0	0	0	44206	0	2210003	0	0	11843348	4660001398	0	0	0	2822081552	2389357864	0	0	0	0	0	553455635	991387600	0	2732638094	0	475557765	9799665715	14360195928	1298794873	0	0	0	0	0	0	10544388243	gaussian	[Loop at line 650 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	FilterHandler.cpp	0x405c40
[Loop@0xa670 in func@0xa520]	2305200000	1043800000	727600000	1079013554	0	0	0	0	0	0	0	0	0	0	0	0	0	670000201	0	0	3799349	292549873	1098008665	227960610	379960	759879	0	0	148178550	281151826	15197396	3115458144	873848016	289138145	2112434986	6876803952	0	0	0	0	0	0	0	1983257307	libdeflate.so.0	[Loop@0xa670 in func@0xa520]	[Unknown]	0xa670
[Outside any known module]	1224000000	1067600000	533800000	1085694430	0	0	0	453339	0	0	0	0	0	0	0	4476673	0	1750000525	53124978	53061307	37849010	322565869	981079044	258016168	2281425	3047324	0	189014	182299441	1626119968	0	2506331700	1406106048	213508140	1815574058	7142753557	7643468	0	0	0	0	0	0	1116575009	[Unknown]	[Outside any known module]	[Unknown]	0x0
[Loop@0xb870 in deflate]	686800000	408000000	0	379934350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	277352477	516709960	30394748	379960	0	0	0	156537340	417928390	18996745	379933920	0	271280730	630691021	2127629952	0	0	0	0	0	0	0	1299375477	libz.so.1.3	[Loop@0xb870 in deflate]	[Unknown]	0xb870
[Loop@0x4df0 in func@0x4db0]	530400000	204000000	0	250756671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132977215	219601733	15197374	0	0	0	0	49012905	87385027	0	37993392	37993392	113603555	410329098	1101808368	0	0	0	0	0	0	0	699079204	libz.so.1.3	[Loop@0x4df0 in func@0x4db0]	[Unknown]	0x4df0
[Loop at line 390 in do_lookup_x]	442000000	214200000	125800000	182368488	0	0	0	0	0	0	0	45340	0	0	0	0	0	730000219	7598698	0	3799349	121579168	193766235	7598687	0	44072982	0	0	22416755	121579168	0	493914096	37993392	152357945	379934350	1329768720	0	0	0	0	0	0	0	630691021	ld-linux-x86-64.so.2	[Loop at line 390 in do_lookup_x]	dl-lookup.c	0xa590
[Loop@0x264e0 in func@0x26460]	370600000	95200000	34000000	83585557	0	0	0	0	0	0	0	0	0	0	0	0	0	20000006	3799349	0	0	136776564	38753247	0	0	6079032	0	0	22416755	18996745	0	0	0	147038715	326743541	417927312	0	0	0	0	0	0	0	341940915	libtiff.so.6.0.1	[Loop@0x264e0 in func@0x26460]	[Unknown]	0x264e0
[Loop@0x3b600 in func@0x39a20]	346800000	78200000	54400000	83585557	0	0	0	0	0	0	0	0	0	0	0	0	0	60000018	0	0	0	64588933	64588745	0	0	0	0	0	23176645	7598698	0	227960352	0	69529935	326743541	797861232	0	0	0	0	0	0	0	311546167	libopencv_imgcodecs.so.4.6.0	[Loop@0x3b600 in func@0x39a20]	[Unknown]	0x3b600
[Loop@0x4d3e0 in func@0x4d370]	346800000	193800000	122400000	167171114	0	0	0	0	0	0	0	0	0	0	0	0	0	110000033	0	0	0	110181121	167930737	7598687	0	0	0	0	68390100	64588933	0	303947136	0	126141740	478717281	759867840	0	0	0	0	0	0	0	455921220	libtiff.so.6.0.1	[Loop@0x4d3e0 in func@0x4d370]	[Unknown]	0x4d3e0
