Function	Hardware Event Count:INST_RETIRED.ANY	Hardware Event Count:CPU_CLK_UNHALTED.THREAD	Hardware Event Count:CPU_CLK_UNHALTED.REF_TSC	Hardware Event Count:CPU_CLK_UNHALTED.THREAD_P	Hardware Event Count:LD_HEAD.ANY_AT_RET	Hardware Event Count:LD_HEAD.L1_BOUND_AT_RET	Hardware Event Count:LD_HEAD.L1_MISS_AT_RET	Hardware Event Count:MEM_BOUND_STALLS.LOAD	Hardware Event Count:MEM_BOUND_STALLS.LOAD_DRAM_HIT	Hardware Event Count:MEM_BOUND_STALLS.LOAD_L2_HIT	Hardware Event Count:MEM_BOUND_STALLS.LOAD_LLC_HIT	Hardware Event Count:MEM_SCHEDULER_BLOCK.ALL	Hardware Event Count:MEM_SCHEDULER_BLOCK.ST_BUF	Hardware Event Count:TOPDOWN_BE_BOUND.ALL	Hardware Event Count:TOPDOWN_BE_BOUND.MEM_SCHEDULER	Hardware Event Count:TOPDOWN_FE_BOUND.ALL	Hardware Event Count:TOPDOWN_RETIRING.ALL	Hardware Event Count:TOPDOWN.SLOTS	Hardware Event Count:MEMORY_ACTIVITY.STALLS_L1D_MISS	Hardware Event Count:MEMORY_ACTIVITY.STALLS_L2_MISS	Hardware Event Count:MEMORY_ACTIVITY.STALLS_L3_MISS	Hardware Event Count:MEM_LOAD_RETIRED.L1_HIT	Hardware Event Count:CPU_CLK_UNHALTED.DISTRIBUTED	Hardware Event Count:EXE_ACTIVITY.BOUND_ON_LOADS	Hardware Event Count:FRONTEND_RETIRED.LATENCY_GE_4	Hardware Event Count:MEM_LOAD_RETIRED.L2_HIT	Hardware Event Count:MEM_LOAD_RETIRED.L3_HIT	Hardware Event Count:MEM_LOAD_RETIRED.L3_MISS	Hardware Event Count:MEM_INST_RETIRED.ALL_STORES	Hardware Event Count:IDQ_BUBBLES.CORE	Hardware Event Count:INT_MISC.UOP_DROPPING	Hardware Event Count:TOPDOWN.BACKEND_BOUND_SLOTS	Hardware Event Count:TOPDOWN.MEMORY_BOUND_SLOTS	Hardware Event Count:MEM_INST_RETIRED.ALL_LOADS	Hardware Event Count:UOPS_RETIRED.SLOTS	Hardware Event Count:TOPDOWN.SLOTS_P	Hardware Event Count:FP_ARITH_INST_RETIRED.SCALAR_SINGLE	Hardware Event Count:FP_ARITH_INST_RETIRED.128B_PACKED_SINGLE	Hardware Event Count:FP_ARITH_INST_RETIRED.256B_PACKED_SINGLE	Hardware Event Count:FP_ARITH_INST_RETIRED.SCALAR_DOUBLE	Hardware Event Count:FP_ARITH_INST_RETIRED.128B_PACKED_DOUBLE	Hardware Event Count:FP_ARITH_INST_RETIRED.256B_PACKED_DOUBLE	Hardware Event Count:UOPS_EXECUTED.X87	Hardware Event Count:UOPS_EXECUTED.THREAD	Module	Function (Full)	Source File	Start Address
[Loop at line 651 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	514848400000	96328800000	22450200000	96895834688	0	0	0	1025680	0	1608545	0	26128027	0	630262366	8722631	2153336	1479188912	170290051087	19024338	7636088	3752444	230030981974	96302484270	258563720	0	4573873	0	0	757880	26488910103	76023632	106178945037	645462006	135277991823	414295911730	558301525395	43809152070	0	0	0	0	0	0	460553863889	mean	[Loop at line 651 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	FilterHandler.cpp	0x405c60
[Loop at line 650 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	11876200000	3264000000	693600000	3222512841	0	0	0	0	0	0	0	204529	0	14753592	0	0	31417662	5520001656	0	0	0	3988683668	3257768565	0	383008	0	0	0	734086077	1006791931	0	4371274737	0	1557876725	13436633886	16681540171	1056553922	0	0	0	0	0	0	14405488883	mean	[Loop at line 650 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	FilterHandler.cpp	0x405c40
[Loop@0xa670 in func@0xa520]	2281400000	1115200000	319600000	1072251279	0	0	0	0	0	0	0	0	0	0	0	0	0	6760002028	7604630	7604630	3802315	281371310	1124721471	205324713	0	2281416	0	0	147153267	273766680	11406945	2699636621	836507122	300390390	2098874844	7034264435	0	0	0	0	0	0	0	1923968607	libdeflate.so.0	[Loop@0xa670 in func@0xa520]	[Unknown]	0xa670
[Outside any known module]	1689800000	1591200000	336600000	1102847364	0	0	0	0	0	566674	0	59508	0	6403342	0	5889294	8742870	5150001545	49486895	38018445	19011575	308007353	1099362721	182516475	4181121	9116999	0	0	307986104	3212122815	15194510	4067201874	1521601816	308689442	3474094082	12084534217	0	0	0	0	0	0	0	1406423500	[Unknown]	[Outside any known module]	[Unknown]	0x0
[Loop@0xb870 in deflate]	533800000	353600000	0	342207855	0	0	0	0	0	0	0	0	0	0	0	0	0	1770000531	0	0	0	262359735	400762823	22813857	380257	0	0	0	125479530	410650020	7604630	380230510	38023051	229285323	570346425	1901152550	0	0	0	0	0	0	0	1049437422	libz.so.1.3	[Loop@0xb870 in deflate]	[Unknown]	0xb870
[Loop at line 390 in do_lookup_x]	445400000	200600000	142800000	228138570	0	0	0	0	0	0	0	0	0	0	0	0	0	1310000393	22813890	19011575	0	102662505	232700994	15209238	0	41065488	0	0	24715665	76046300	0	494299663	38023051	158560497	357417093	1026622377	0	0	0	0	0	0	0	509509473	ld-linux-x86-64.so.2	[Loop at line 390 in do_lookup_x]	dl-lookup.c	0xa590
[Loop@0x4df0 in func@0x4db0]	425000000	180200000	0	129278523	0	0	0	0	0	0	0	0	0	0	0	0	0	1230000369	0	0	0	95057875	116350497	0	0	0	0	0	36503136	106464820	11406945	0	0	98102178	410649426	1140691530	0	0	0	0	0	0	0	547532568	libz.so.1.3	[Loop@0x4df0 in func@0x4db0]	[Unknown]	0x4df0
[Loop@0x264e0 in func@0x26460]	384200000	74800000	20400000	53232333	0	0	0	0	0	0	0	0	0	0	0	0	0	380000114	0	0	0	144487970	25855666	0	0	4562832	0	0	24335424	19011575	0	0	0	152096400	403044807	608368816	0	0	0	0	0	0	0	372626331	libtiff.so.6.0.1	[Loop@0x264e0 in func@0x26460]	[Unknown]	0x264e0
[Loop@0x4d3e0 in func@0x4d370]	360400000	170000000	44200000	205324713	0	0	0	0	0	0	0	0	0	0	0	0	0	910000273	0	0	0	110267135	180989662	7604619	0	0	0	0	71485308	76046300	0	722437969	0	139548447	463881759	874530173	0	0	0	0	0	0	0	463881759	libtiff.so.6.0.1	[Loop@0x4d3e0 in func@0x4d370]	[Unknown]	0x4d3e0
[Loop@0x3b600 in func@0x39a20]	326400000	68000000	23800000	60836952	0	0	0	0	0	0	0	0	0	0	0	0	0	500000150	0	0	0	57034725	64639165	0	380257	0	0	0	22434219	11406945	0	228138306	0	79850610	311789379	418253561	0	0	0	0	0	0	0	296580141	libopencv_imgcodecs.so.4.6.0	[Loop@0x3b600 in func@0x39a20]	[Unknown]	0x3b600
