Function	Hardware Event Count:INST_RETIRED.ANY	Hardware Event Count:CPU_CLK_UNHALTED.THREAD	Hardware Event Count:CPU_CLK_UNHALTED.REF_TSC	Hardware Event Count:CPU_CLK_UNHALTED.THREAD_P	Hardware Event Count:LD_HEAD.ANY_AT_RET	Hardware Event Count:LD_HEAD.L1_BOUND_AT_RET	Hardware Event Count:LD_HEAD.L1_MISS_AT_RET	Hardware Event Count:MEM_BOUND_STALLS.LOAD	Hardware Event Count:MEM_BOUND_STALLS.LOAD_DRAM_HIT	Hardware Event Count:MEM_BOUND_STALLS.LOAD_L2_HIT	Hardware Event Count:MEM_BOUND_STALLS.LOAD_LLC_HIT	Hardware Event Count:MEM_SCHEDULER_BLOCK.ALL	Hardware Event Count:MEM_SCHEDULER_BLOCK.ST_BUF	Hardware Event Count:TOPDOWN_BE_BOUND.ALL	Hardware Event Count:TOPDOWN_BE_BOUND.MEM_SCHEDULER	Hardware Event Count:TOPDOWN_FE_BOUND.ALL	Hardware Event Count:TOPDOWN_RETIRING.ALL	Hardware Event Count:TOPDOWN.SLOTS	Hardware Event Count:MEMORY_ACTIVITY.STALLS_L1D_MISS	Hardware Event Count:MEMORY_ACTIVITY.STALLS_L2_MISS	Hardware Event Count:MEMORY_ACTIVITY.STALLS_L3_MISS	Hardware Event Count:MEM_LOAD_RETIRED.L1_HIT	Hardware Event Count:CPU_CLK_UNHALTED.DISTRIBUTED	Hardware Event Count:EXE_ACTIVITY.BOUND_ON_LOADS	Hardware Event Count:FRONTEND_RETIRED.LATENCY_GE_4	Hardware Event Count:MEM_LOAD_RETIRED.L2_HIT	Hardware Event Count:MEM_LOAD_RETIRED.L3_HIT	Hardware Event Count:MEM_LOAD_RETIRED.L3_MISS	Hardware Event Count:MEM_INST_RETIRED.ALL_STORES	Hardware Event Count:IDQ_BUBBLES.CORE	Hardware Event Count:INT_MISC.UOP_DROPPING	Hardware Event Count:TOPDOWN.BACKEND_BOUND_SLOTS	Hardware Event Count:TOPDOWN.MEMORY_BOUND_SLOTS	Hardware Event Count:MEM_INST_RETIRED.ALL_LOADS	Hardware Event Count:UOPS_RETIRED.SLOTS	Hardware Event Count:TOPDOWN.SLOTS_P	Hardware Event Count:FP_ARITH_INST_RETIRED.SCALAR_SINGLE	Hardware Event Count:FP_ARITH_INST_RETIRED.128B_PACKED_SINGLE	Hardware Event Count:FP_ARITH_INST_RETIRED.256B_PACKED_SINGLE	Hardware Event Count:FP_ARITH_INST_RETIRED.SCALAR_DOUBLE	Hardware Event Count:FP_ARITH_INST_RETIRED.128B_PACKED_DOUBLE	Hardware Event Count:FP_ARITH_INST_RETIRED.256B_PACKED_DOUBLE	Hardware Event Count:UOPS_EXECUTED.X87	Hardware Event Count:UOPS_EXECUTED.THREAD	Module	Function (Full)	Source File	Start Address
[Loop at line 651 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	514409800000	95536600000	9067800000	96025491085	0	0	0	0	0	0	0	0	0	0	0	0	0	79240023772	30358096	3793744	3793744	228407306440	95927459758	242954000	758798	6075761	0	0	379384	26244088072	68324040	106888883200	379495560	102326779843	419987489287	559989520540	44213189520	0	0	0	0	0	0	457102266948	mean	[Loop at line 651 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	FilterHandler.cpp	0x405c60
[Loop at line 650 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	12144800000	3335400000	292400000	3135264945	0	0	0	0	0	0	0	0	0	0	0	0	0	2680000804	0	0	0	3864055176	2968249570	0	0	0	0	0	734123039	971744112	3793744	3909378420	75956120	1171030083	13391410996	18978931440	1040062573	0	0	0	0	0	0	15038813777	mean	[Loop at line 650 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	FilterHandler.cpp	0x405c40
[Loop@0xa670 in func@0xa520]	2288200000	1122000000	731000000	1063386940	0	0	0	0	0	0	0	0	0	0	0	0	0	6760002028	0	0	0	277240568	1187953312	205081767	379807	759572	0	0	145839744	273442752	15191264	2734420320	759561200	285602832	1982457081	6608182440	0	0	0	0	0	0	0	2012839565	libdeflate.so.0	[Loop@0xa670 in func@0xa520]	[Unknown]	0xa670
[Outside any known module]	1615000000	1475600000	302600000	1177003639	0	0	0	0	600009	0	0	60009	0	6000018	0	6000018	0	2720000816	132866552	117671216	56934664	387226568	1213376879	189784653	4555644	8350402	0	0	225137512	2714253488	11385304	3796665840	1936473860	259737972	3067547732	12187129580	7587477	0	0	0	0	0	0	1594510330	[Unknown]	[Outside any known module]	[Unknown]	0x0
[Loop@0xb870 in deflate]	550800000	353600000	0	334207324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	231666776	322813400	15191242	0	0	0	0	137864133	429153208	15191264	303824480	0	225595854	417759155	1671034640	0	0	0	0	0	0	0	995026351	libz.so.1.3	[Loop@0xb870 in deflate]	[Unknown]	0xb870
[Loop@0x4df0 in func@0x4db0]	455600000	173400000	0	197486146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102541032	154950432	22786863	0	0	0	0	40637637	113934480	3797816	75956120	0	101024406	364589808	835517320	0	0	0	0	0	0	0	584862817	libz.so.1.3	[Loop@0x4df0 in func@0x4db0]	[Unknown]	0x4df0
[Loop at line 390 in do_lookup_x]	445400000	207400000	119000000	167103662	0	0	0	0	0	0	0	0	0	0	0	0	0	660000198	11393448	3797816	0	98743216	193688040	22786863	0	41776460	0	0	25066206	94945400	0	379780600	0	167487831	402567913	1215297920	0	0	0	0	0	0	0	531693470	ld-linux-x86-64.so.2	[Loop at line 390 in do_lookup_x]	dl-lookup.c	0xa590
[Loop@0x264e0 in func@0x26460]	387600000	91800000	47600000	106338694	0	0	0	0	0	0	0	0	0	0	0	0	0	390000117	0	0	0	113934480	51650144	0	0	4557432	0	0	22407669	26584712	0	0	0	141282252	349398566	379780600	0	0	0	0	0	0	0	410163534	libtiff.so.6.0.1	[Loop@0x264e0 in func@0x26460]	[Unknown]	0x264e0
[Loop@0x3b600 in func@0x39a20]	363800000	91800000	51000000	53169347	0	0	0	0	0	0	0	0	0	0	0	0	0	470000141	0	0	0	98743216	38737608	0	0	0	0	0	22407669	3797816	0	113934180	0	67223007	296229219	531692840	0	0	0	0	0	0	0	288633598	libopencv_imgcodecs.so.4.6.0	[Loop@0x3b600 in func@0x39a20]	[Unknown]	0x3b600
[Loop@0x4d3e0 in func@0x4d370]	360400000	190400000	98600000	167103662	0	0	0	0	0	0	0	0	0	0	0	0	0	940000282	0	0	0	132923560	77475216	37978105	0	0	0	0	71400708	68360688	0	493714780	0	132547059	463332881	1177319860	0	0	0	0	0	0	0	486119744	libtiff.so.6.0.1	[Loop@0x4d3e0 in func@0x4d370]	[Unknown]	0x4d3e0
