Function	Hardware Event Count:INST_RETIRED.ANY	Hardware Event Count:CPU_CLK_UNHALTED.THREAD	Hardware Event Count:CPU_CLK_UNHALTED.REF_TSC	Hardware Event Count:CPU_CLK_UNHALTED.THREAD_P	Hardware Event Count:LD_HEAD.ANY_AT_RET	Hardware Event Count:LD_HEAD.L1_BOUND_AT_RET	Hardware Event Count:LD_HEAD.L1_MISS_AT_RET	Hardware Event Count:MEM_BOUND_STALLS.LOAD	Hardware Event Count:MEM_BOUND_STALLS.LOAD_DRAM_HIT	Hardware Event Count:MEM_BOUND_STALLS.LOAD_L2_HIT	Hardware Event Count:MEM_BOUND_STALLS.LOAD_LLC_HIT	Hardware Event Count:MEM_SCHEDULER_BLOCK.ALL	Hardware Event Count:MEM_SCHEDULER_BLOCK.ST_BUF	Hardware Event Count:TOPDOWN_BE_BOUND.ALL	Hardware Event Count:TOPDOWN_BE_BOUND.MEM_SCHEDULER	Hardware Event Count:TOPDOWN_FE_BOUND.ALL	Hardware Event Count:TOPDOWN_RETIRING.ALL	Hardware Event Count:TOPDOWN.SLOTS	Hardware Event Count:MEMORY_ACTIVITY.STALLS_L1D_MISS	Hardware Event Count:MEMORY_ACTIVITY.STALLS_L2_MISS	Hardware Event Count:MEMORY_ACTIVITY.STALLS_L3_MISS	Hardware Event Count:MEM_LOAD_RETIRED.L1_HIT	Hardware Event Count:CPU_CLK_UNHALTED.DISTRIBUTED	Hardware Event Count:EXE_ACTIVITY.BOUND_ON_LOADS	Hardware Event Count:FRONTEND_RETIRED.LATENCY_GE_4	Hardware Event Count:MEM_LOAD_RETIRED.L2_HIT	Hardware Event Count:MEM_LOAD_RETIRED.L3_HIT	Hardware Event Count:MEM_LOAD_RETIRED.L3_MISS	Hardware Event Count:MEM_INST_RETIRED.ALL_STORES	Hardware Event Count:IDQ_BUBBLES.CORE	Hardware Event Count:INT_MISC.UOP_DROPPING	Hardware Event Count:TOPDOWN.BACKEND_BOUND_SLOTS	Hardware Event Count:TOPDOWN.MEMORY_BOUND_SLOTS	Hardware Event Count:MEM_INST_RETIRED.ALL_LOADS	Hardware Event Count:UOPS_RETIRED.SLOTS	Hardware Event Count:TOPDOWN.SLOTS_P	Hardware Event Count:FP_ARITH_INST_RETIRED.SCALAR_SINGLE	Hardware Event Count:FP_ARITH_INST_RETIRED.128B_PACKED_SINGLE	Hardware Event Count:FP_ARITH_INST_RETIRED.256B_PACKED_SINGLE	Hardware Event Count:FP_ARITH_INST_RETIRED.SCALAR_DOUBLE	Hardware Event Count:FP_ARITH_INST_RETIRED.128B_PACKED_DOUBLE	Hardware Event Count:FP_ARITH_INST_RETIRED.256B_PACKED_DOUBLE	Hardware Event Count:UOPS_EXECUTED.X87	Hardware Event Count:UOPS_EXECUTED.THREAD	Module	Function (Full)	Source File	Start Address
[Loop at line 651 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	120594600000	22365200000	13763200000	22155448808	0	0	0	0	0	0	0	0	0	0	0	0	0	91860027558	15582812	11614219	3938923	52424855807	21928875219	147681703	0	768744	0	0	393902	6809526645	27270083	23681711282	77825773	18101012551	102663380153	137880401369	10975557180	0	0	0	0	0	0	106049094358	gaussian	[Loop at line 651 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	FilterHandler.cpp	0x405c60
[Loop at line 650 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	5861600000	1570800000	938400000	1631789950	0	0	0	0	0	0	0	0	0	0	0	0	0	6220001866	0	0	0	2122809595	1794762778	0	0	0	0	0	378763712	529398939	0	1907683594	0	326385214	6783337846	7965934089	100849421	0	0	0	0	0	0	7374258953	gaussian	[Loop at line 650 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	FilterHandler.cpp	0x405c40
[Loop@0xa670 in func@0xa520]	2250800000	1105000000	727600000	1143617614	0	0	0	0	0	0	0	0	0	0	0	0	0	6740002022	3837648	0	0	303174192	1200412872	176531578	0	2302614	0	0	150439800	299336544	15350592	2686346880	729151296	294355425	2056976648	6639114432	0	0	0	0	0	0	0	2018600218	libdeflate.so.0	[Loop@0xa670 in func@0xa520]	[Unknown]	0xa670
[Outside any known module]	1057400000	805800000	527000000	847563792	0	0	0	0	0	0	0	60009	180027	6000018	0	6000018	3000009	4320001296	103607131	103794716	84428256	265510566	811948900	200540479	1535763	3105530	392690	196386	174422966	1317357875	3843675	2430278570	1308287856	202152964	1465785517	5592149417	0	0	0	0	0	0	0	1116173596	[Unknown]	[Outside any known module]	[Unknown]	0x0
[Loop@0xb870 in deflate]	761600000	357000000	251600000	337712584	0	0	0	0	0	0	0	0	0	0	0	0	0	2260000678	0	0	0	337713024	378391014	30701144	767580	0	0	0	183444450	345388320	11512944	307011072	0	304333575	713801598	2839852416	0	0	0	0	0	0	0	1235721046	libz.so.1.3	[Loop@0xb870 in deflate]	[Unknown]	0xb870
[Loop@0x4df0 in func@0x4db0]	554200000	234600000	142800000	253284438	0	0	0	0	0	0	0	0	0	0	0	0	0	1410000423	0	0	0	118967088	274007286	15350572	0	0	0	0	59101350	118967088	0	268634688	0	137391450	590997022	1228044288	0	0	0	0	0	0	0	706126312	libz.so.1.3	[Loop@0x4df0 in func@0x4db0]	[Unknown]	0x4df0
[Loop at line 390 in do_lookup_x]	428400000	214200000	132600000	245609152	0	0	0	0	0	0	0	0	0	0	0	0	0	1320000396	11512944	7675296	0	80590608	208767456	30701144	383790	42214590	0	0	24945375	103616496	0	383763840	38376384	159650400	368413728	1189667904	0	0	0	0	0	0	0	483543018	ld-linux-x86-64.so.2	[Loop at line 390 in do_lookup_x]	dl-lookup.c	0xa590
[Loop@0x264e0 in func@0x26460]	384200000	81600000	40800000	38376430	0	0	0	0	0	0	0	0	0	0	0	0	0	490000147	0	0	0	141992976	13047966	0	0	3070152	0	0	23410275	30701184	0	76752768	0	140077875	383764300	422140224	0	0	0	0	0	0	0	376089014	libtiff.so.6.0.1	[Loop@0x264e0 in func@0x26460]	[Unknown]	0x264e0
[Loop@0x4d3e0 in func@0x4d370]	323000000	173400000	108800000	122804576	0	0	0	0	0	0	0	0	0	0	0	0	0	990000297	0	0	0	111291792	143527626	38376430	0	0	0	0	70614600	53727072	0	422140224	0	127413300	452841874	997785984	0	0	0	0	0	0	0	567971164	libtiff.so.6.0.1	[Loop@0x4d3e0 in func@0x4d370]	[Unknown]	0x4d3e0
[Loop@0x3b600 in func@0x39a20]	316200000	68000000	40800000	53727002	0	0	0	0	0	0	0	0	0	0	0	0	0	420000126	0	0	0	84428256	52191864	0	0	0	0	0	27631800	3837648	0	153505536	0	70998375	322362012	537269376	0	0	0	0	0	0	0	314686726	libopencv_imgcodecs.so.4.6.0	[Loop@0x3b600 in func@0x39a20]	[Unknown]	0x3b600
