Function	Hardware Event Count:INST_RETIRED.ANY	Hardware Event Count:CPU_CLK_UNHALTED.THREAD	Hardware Event Count:CPU_CLK_UNHALTED.REF_TSC	Hardware Event Count:CPU_CLK_UNHALTED.THREAD_P	Hardware Event Count:LD_HEAD.ANY_AT_RET	Hardware Event Count:LD_HEAD.L1_BOUND_AT_RET	Hardware Event Count:LD_HEAD.L1_MISS_AT_RET	Hardware Event Count:MEM_BOUND_STALLS.LOAD	Hardware Event Count:MEM_BOUND_STALLS.LOAD_DRAM_HIT	Hardware Event Count:MEM_BOUND_STALLS.LOAD_L2_HIT	Hardware Event Count:MEM_BOUND_STALLS.LOAD_LLC_HIT	Hardware Event Count:MEM_SCHEDULER_BLOCK.ALL	Hardware Event Count:MEM_SCHEDULER_BLOCK.ST_BUF	Hardware Event Count:TOPDOWN_BE_BOUND.ALL	Hardware Event Count:TOPDOWN_BE_BOUND.MEM_SCHEDULER	Hardware Event Count:TOPDOWN_FE_BOUND.ALL	Hardware Event Count:TOPDOWN_RETIRING.ALL	Hardware Event Count:TOPDOWN.SLOTS	Hardware Event Count:MEMORY_ACTIVITY.STALLS_L1D_MISS	Hardware Event Count:MEMORY_ACTIVITY.STALLS_L2_MISS	Hardware Event Count:MEMORY_ACTIVITY.STALLS_L3_MISS	Hardware Event Count:MEM_LOAD_RETIRED.L1_HIT	Hardware Event Count:CPU_CLK_UNHALTED.DISTRIBUTED	Hardware Event Count:EXE_ACTIVITY.BOUND_ON_LOADS	Hardware Event Count:FRONTEND_RETIRED.LATENCY_GE_4	Hardware Event Count:MEM_LOAD_RETIRED.L2_HIT	Hardware Event Count:MEM_LOAD_RETIRED.L3_HIT	Hardware Event Count:MEM_LOAD_RETIRED.L3_MISS	Hardware Event Count:MEM_INST_RETIRED.ALL_STORES	Hardware Event Count:IDQ_BUBBLES.CORE	Hardware Event Count:INT_MISC.UOP_DROPPING	Hardware Event Count:TOPDOWN.BACKEND_BOUND_SLOTS	Hardware Event Count:TOPDOWN.MEMORY_BOUND_SLOTS	Hardware Event Count:MEM_INST_RETIRED.ALL_LOADS	Hardware Event Count:UOPS_RETIRED.SLOTS	Hardware Event Count:TOPDOWN.SLOTS_P	Hardware Event Count:FP_ARITH_INST_RETIRED.SCALAR_SINGLE	Hardware Event Count:FP_ARITH_INST_RETIRED.128B_PACKED_SINGLE	Hardware Event Count:FP_ARITH_INST_RETIRED.256B_PACKED_SINGLE	Hardware Event Count:FP_ARITH_INST_RETIRED.SCALAR_DOUBLE	Hardware Event Count:FP_ARITH_INST_RETIRED.128B_PACKED_DOUBLE	Hardware Event Count:FP_ARITH_INST_RETIRED.256B_PACKED_DOUBLE	Hardware Event Count:UOPS_EXECUTED.X87	Hardware Event Count:UOPS_EXECUTED.THREAD	Module	Function (Full)	Source File	Start Address
[Loop at line 651 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	235973600000	53023000000	30695200000	53332329765	0	0	0	0	0	0	0	0	0	0	0	0	0	135170040551	7740106	7633713	0	105271872027	44057974736	1038047846	766553	2284460	0	0	0	18298046141	914921101	43272303028	305357363	56454885949	195037159992	261980945962	20055293642	0	0	0	0	0	0	210754020656	mean	[Loop at line 651 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	FilterHandler.cpp	0x405c60
[Loop at line 650 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	7670400000	2237200000	1162800000	1986185040	0	0	0	0	0	0	0	0	0	0	0	0	0	6290001887	0	0	0	2444036891	1959993889	53402503	0	0	0	0	459978748	904999846	38105419	2042124482	0	625252546	8354310146	10419040706	937870414	0	0	0	0	0	0	9159762918	mean	[Loop at line 650 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	FilterHandler.cpp	0x405c40
[Loop@0xa670 in func@0xa520]	2301800000	1108400000	727600000	1018869134	0	0	0	0	0	0	0	0	0	0	0	0	0	6770002031	3801756	0	0	288933456	1072852356	212898028	0	760360	0	0	147131595	247114140	11405268	3003379261	760349180	295023560	2106169777	6919177538	0	0	0	0	0	0	0	1999720763	libdeflate.so.0	[Loop@0xa670 in func@0xa520]	[Unknown]	0xa670
[Outside any known module]	1288600000	1149200000	809200000	1176209312	0	0	0	0	0	0	0	60009	180027	3000009	0	3000009	3000009	4350001305	122036562	91478732	64629852	327513429	1076141346	213336907	4210496	4594958	0	0	218495568	1649303430	3790596	3318581849	1712229087	227202068	2026367537	7111798684	0	0	0	0	0	0	0	1128807533	[Unknown]	[Outside any known module]	[Unknown]	0x0
[Loop@0xb870 in deflate]	462400000	292400000	163200000	212898028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	155871996	271444572	7603501	380201	0	0	0	104931060	262321164	19008780	418192049	0	206060270	425796056	1672768196	0	0	0	0	0	0	0	973248128	libz.so.1.3	[Loop@0xb870 in deflate]	[Unknown]	0xb870
[Loop at line 390 in do_lookup_x]	455600000	200600000	139400000	212898028	0	0	0	0	0	0	0	0	0	0	0	0	0	1230000369	22810536	3801756	7603512	102647412	219740844	15207002	0	43340520	0	0	25852580	110250924	0	456209508	0	157016405	334554044	1216558688	0	0	0	0	0	0	0	524641569	ld-linux-x86-64.so.2	[Loop at line 390 in do_lookup_x]	dl-lookup.c	0xa590
[Loop@0x264e0 in func@0x26460]	377400000	85000000	44200000	30414004	0	0	0	0	0	0	0	0	0	0	0	0	0	470000141	0	0	0	121656192	38777796	0	0	5322520	0	0	22430915	19008780	0	0	0	141428820	380175050	494226967	0	0	0	0	0	0	0	364968048	libtiff.so.6.0.1	[Loop@0x264e0 in func@0x26460]	[Unknown]	0x264e0
[Loop@0x4d3e0 in func@0x4d370]	370600000	159800000	102000000	174880523	0	0	0	0	0	0	0	0	0	0	0	0	0	910000273	0	0	0	106449168	219740844	7603501	0	0	0	0	67672930	91242144	0	342157131	0	136106230	441003058	950436475	0	0	0	0	0	0	0	547452072	libtiff.so.6.0.1	[Loop@0x4d3e0 in func@0x4d370]	[Unknown]	0x4d3e0
[Loop@0x4df0 in func@0x4db0]	353600000	163200000	119000000	182484024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83638632	168037116	15207002	0	0	0	0	25852580	83638632	0	0	0	89723660	410589054	1254576147	0	0	0	0	0	0	0	479020563	libz.so.1.3	[Loop@0x4df0 in func@0x4db0]	[Unknown]	0x4df0
[Loop@0x3b600 in func@0x39a20]	350200000	61200000	44200000	114052515	0	0	0	0	0	0	0	0	0	0	0	0	0	440000132	0	0	0	83638632	51703728	0	0	0	0	0	22811100	11405268	0	152069836	38017459	70714410	311743541	608279344	0	0	0	0	0	0	0	334554044	libopencv_imgcodecs.so.4.6.0	[Loop@0x3b600 in func@0x39a20]	[Unknown]	0x3b600
