Function	Hardware Event Count:INST_RETIRED.ANY	Hardware Event Count:CPU_CLK_UNHALTED.THREAD	Hardware Event Count:CPU_CLK_UNHALTED.REF_TSC	Hardware Event Count:CPU_CLK_UNHALTED.THREAD_P	Hardware Event Count:LD_HEAD.ANY_AT_RET	Hardware Event Count:LD_HEAD.L1_BOUND_AT_RET	Hardware Event Count:LD_HEAD.L1_MISS_AT_RET	Hardware Event Count:MEM_BOUND_STALLS.LOAD	Hardware Event Count:MEM_BOUND_STALLS.LOAD_DRAM_HIT	Hardware Event Count:MEM_BOUND_STALLS.LOAD_L2_HIT	Hardware Event Count:MEM_BOUND_STALLS.LOAD_LLC_HIT	Hardware Event Count:MEM_SCHEDULER_BLOCK.ALL	Hardware Event Count:MEM_SCHEDULER_BLOCK.ST_BUF	Hardware Event Count:TOPDOWN_BE_BOUND.ALL	Hardware Event Count:TOPDOWN_BE_BOUND.MEM_SCHEDULER	Hardware Event Count:TOPDOWN_FE_BOUND.ALL	Hardware Event Count:TOPDOWN_RETIRING.ALL	Hardware Event Count:TOPDOWN.SLOTS	Hardware Event Count:MEMORY_ACTIVITY.STALLS_L1D_MISS	Hardware Event Count:MEMORY_ACTIVITY.STALLS_L2_MISS	Hardware Event Count:MEMORY_ACTIVITY.STALLS_L3_MISS	Hardware Event Count:MEM_LOAD_RETIRED.L1_HIT	Hardware Event Count:CPU_CLK_UNHALTED.DISTRIBUTED	Hardware Event Count:EXE_ACTIVITY.BOUND_ON_LOADS	Hardware Event Count:FRONTEND_RETIRED.LATENCY_GE_4	Hardware Event Count:MEM_LOAD_RETIRED.L2_HIT	Hardware Event Count:MEM_LOAD_RETIRED.L3_HIT	Hardware Event Count:MEM_LOAD_RETIRED.L3_MISS	Hardware Event Count:MEM_INST_RETIRED.ALL_STORES	Hardware Event Count:IDQ_BUBBLES.CORE	Hardware Event Count:INT_MISC.UOP_DROPPING	Hardware Event Count:TOPDOWN.BACKEND_BOUND_SLOTS	Hardware Event Count:TOPDOWN.MEMORY_BOUND_SLOTS	Hardware Event Count:MEM_INST_RETIRED.ALL_LOADS	Hardware Event Count:UOPS_RETIRED.SLOTS	Hardware Event Count:TOPDOWN.SLOTS_P	Hardware Event Count:FP_ARITH_INST_RETIRED.SCALAR_SINGLE	Hardware Event Count:FP_ARITH_INST_RETIRED.128B_PACKED_SINGLE	Hardware Event Count:FP_ARITH_INST_RETIRED.256B_PACKED_SINGLE	Hardware Event Count:FP_ARITH_INST_RETIRED.SCALAR_DOUBLE	Hardware Event Count:FP_ARITH_INST_RETIRED.128B_PACKED_DOUBLE	Hardware Event Count:FP_ARITH_INST_RETIRED.256B_PACKED_DOUBLE	Hardware Event Count:UOPS_EXECUTED.X87	Hardware Event Count:UOPS_EXECUTED.THREAD	Module	Function (Full)	Source File	Start Address
[Loop at line 651 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	236306800000	46195800000	25374200000	46461814088	2794794	0	0	12847716	0	11164543	0	516692654	0	9030440053	429796021	64206469	29005425284	126240037872	19033257	3834253	0	91151186581	38509209104	128097809	0	1528377	0	0	0	10123368735	30238920	42007847543	226127393	51444319968	166797131222	222395784557	17230729415	0	0	0	0	0	0	182610771088	mean	[Loop at line 651 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	FilterHandler.cpp	0x405c60
[Loop at line 650 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	7337200000	1883600000	1094800000	1840467402	0	0	0	1127601	0	3357183	0	6285533	0	348389733	19493038	0	841102480	5470001641	0	0	0	2245638577	1490661139	0	0	0	0	0	409814677	729582635	0	1964083702	0	597013784	7014012141	9695107060	794427821	0	0	0	0	0	0	8206264006	mean	[Loop at line 650 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	FilterHandler.cpp	0x405c40
[Loop@0xa670 in func@0xa520]	2278000000	1115200000	748000000	1058252310	0	0	0	0	0	0	0	0	0	0	0	0	0	6820002046	11502759	0	0	295237481	1160241647	214717860	383451	0	0	0	151456825	283734722	15337012	2837339968	805191072	302146780	2154847095	7055007488	0	0	0	0	0	0	0	1932460740	libdeflate.so.0	[Loop@0xa670 in func@0xa520]	[Unknown]	0xa670
[Outside any known module]	1254600000	1115200000	795600000	846064668	2792861	0	8382449	6719483	1127988	3921652	2228808	334640	101776	137929638	0	165252270	44367120	3570001071	53412105	72492996	26839771	290406030	881908220	205868840	2648561	3798437	0	191792	181334075	1701410288	3661543	2992751551	1672478123	273633901	1902958832	7245483613	0	0	0	0	0	0	0	1106996734	[Unknown]	[Outside any known module]	[Unknown]	0x0
[Loop@0xb870 in deflate]	455600000	292400000	190400000	237723345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	199381156	286801306	23005485	0	0	0	0	105444625	322077252	11502759	268397024	0	195168415	429435720	1572039712	0	0	0	0	0	0	0	1058252310	libz.so.1.3	[Loop@0xb870 in deflate]	[Unknown]	0xb870
[Loop at line 390 in do_lookup_x]	448800000	214200000	129200000	245391840	0	0	0	0	0	0	0	139439	0	1133335	0	0	0	1180000354	30674024	0	7668506	111193337	221619191	0	0	42944104	0	0	23772970	80519313	0	421766752	76684864	159125525	375756255	1150272960	0	0	0	0	0	0	0	567468630	ld-linux-x86-64.so.2	[Loop at line 390 in do_lookup_x]	dl-lookup.c	0xa590
[Loop@0x3b600 in func@0x39a20]	380800000	71400000	30600000	84353445	0	0	0	0	0	0	0	0	0	0	0	0	0	480000144	0	0	0	95856325	26072846	0	0	766859	0	0	25690145	15337012	0	306739456	0	73619520	314408295	306739456	0	0	0	0	0	0	0	268397325	libopencv_imgcodecs.so.4.6.0	[Loop@0x3b600 in func@0x39a20]	[Unknown]	0x3b600
[Loop@0x4df0 in func@0x4db0]	374000000	146200000	98600000	138032910	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84353566	130364230	15336990	0	0	0	0	21855795	69016554	3834253	38342432	0	85506005	398761740	1073588096	0	0	0	0	0	0	0	483115185	libz.so.1.3	[Loop@0x4df0 in func@0x4db0]	[Unknown]	0x4df0
[Loop@0x264e0 in func@0x26460]	367200000	71400000	57800000	107358930	0	0	0	0	0	0	0	0	0	0	0	0	0	380000114	0	0	0	103524831	52145692	0	0	5368013	0	0	24539840	19171265	0	38342432	0	147622475	345082275	383424320	0	0	0	0	0	0	0	398761740	libtiff.so.6.0.1	[Loop@0x264e0 in func@0x26460]	[Unknown]	0x264e0
[Loop@0x4d3e0 in func@0x4d370]	316200000	159800000	115600000	168706890	0	0	0	0	0	0	0	0	0	0	0	0	0	1000000300	0	0	0	111193337	117327807	15336990	0	0	0	0	72852650	76685060	0	460109184	0	142637820	467778195	1341985120	0	0	0	0	0	0	0	452441205	libtiff.so.6.0.1	[Loop@0x4d3e0 in func@0x4d370]	[Unknown]	0x4d3e0
