Function	Hardware Event Count:INST_RETIRED.ANY	Hardware Event Count:CPU_CLK_UNHALTED.THREAD	Hardware Event Count:CPU_CLK_UNHALTED.REF_TSC	Hardware Event Count:CPU_CLK_UNHALTED.THREAD_P	Hardware Event Count:LD_HEAD.ANY_AT_RET	Hardware Event Count:LD_HEAD.L1_BOUND_AT_RET	Hardware Event Count:LD_HEAD.L1_MISS_AT_RET	Hardware Event Count:MEM_BOUND_STALLS.LOAD	Hardware Event Count:MEM_BOUND_STALLS.LOAD_DRAM_HIT	Hardware Event Count:MEM_BOUND_STALLS.LOAD_L2_HIT	Hardware Event Count:MEM_BOUND_STALLS.LOAD_LLC_HIT	Hardware Event Count:MEM_SCHEDULER_BLOCK.ALL	Hardware Event Count:MEM_SCHEDULER_BLOCK.ST_BUF	Hardware Event Count:TOPDOWN_BE_BOUND.ALL	Hardware Event Count:TOPDOWN_BE_BOUND.MEM_SCHEDULER	Hardware Event Count:TOPDOWN_FE_BOUND.ALL	Hardware Event Count:TOPDOWN_RETIRING.ALL	Hardware Event Count:TOPDOWN.SLOTS	Hardware Event Count:MEMORY_ACTIVITY.STALLS_L1D_MISS	Hardware Event Count:MEMORY_ACTIVITY.STALLS_L2_MISS	Hardware Event Count:MEMORY_ACTIVITY.STALLS_L3_MISS	Hardware Event Count:MEM_LOAD_RETIRED.L1_HIT	Hardware Event Count:CPU_CLK_UNHALTED.DISTRIBUTED	Hardware Event Count:EXE_ACTIVITY.BOUND_ON_LOADS	Hardware Event Count:FRONTEND_RETIRED.LATENCY_GE_4	Hardware Event Count:MEM_LOAD_RETIRED.L2_HIT	Hardware Event Count:MEM_LOAD_RETIRED.L3_HIT	Hardware Event Count:MEM_LOAD_RETIRED.L3_MISS	Hardware Event Count:MEM_INST_RETIRED.ALL_STORES	Hardware Event Count:IDQ_BUBBLES.CORE	Hardware Event Count:INT_MISC.UOP_DROPPING	Hardware Event Count:TOPDOWN.BACKEND_BOUND_SLOTS	Hardware Event Count:TOPDOWN.MEMORY_BOUND_SLOTS	Hardware Event Count:MEM_INST_RETIRED.ALL_LOADS	Hardware Event Count:UOPS_RETIRED.SLOTS	Hardware Event Count:TOPDOWN.SLOTS_P	Hardware Event Count:FP_ARITH_INST_RETIRED.SCALAR_SINGLE	Hardware Event Count:FP_ARITH_INST_RETIRED.128B_PACKED_SINGLE	Hardware Event Count:FP_ARITH_INST_RETIRED.256B_PACKED_SINGLE	Hardware Event Count:FP_ARITH_INST_RETIRED.SCALAR_DOUBLE	Hardware Event Count:FP_ARITH_INST_RETIRED.128B_PACKED_DOUBLE	Hardware Event Count:FP_ARITH_INST_RETIRED.256B_PACKED_DOUBLE	Hardware Event Count:UOPS_EXECUTED.X87	Hardware Event Count:UOPS_EXECUTED.THREAD	Module	Function (Full)	Source File	Start Address
[Loop at line 651 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	120635400000	22678000000	19570400000	22668359289	0	0	0	2897375	0	2975616	0	64703982	0	962048806	80498124	5840951	3606051086	84510025353	7599705	3731058	0	51180064918	21777684392	134777956	0	752989	0	0	0	6547700381	22502815	22451851267	262514904	44701863004	90648103379	123445214681	9745125330	0	0	0	0	0	0	102423440649	mean	[Loop at line 651 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	FilterHandler.cpp	0x405c60
[Loop at line 650 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	5892200000	1543600000	1190000000	1621855578	0	0	0	0	0	1185688	0	2678198	0	58898842	5984008	0	160024361	5660001698	0	0	0	2133987203	1471452909	7732820	0	0	0	0	346678758	464636363	0	1612087525	0	807562931	5714951815	7860681997	120066232	0	0	0	0	0	0	7164405669	mean	[Loop at line 650 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	FilterHandler.cpp	0x405c40
[Loop@0xa670 in func@0xa520]	2271200000	1043800000	717400000	1036058200	0	0	0	0	0	0	0	0	0	0	0	0	0	6850002055	0	3809043	7618086	278060139	1010155224	198069950	380929	761817	0	0	149699202	274251096	11427129	2894865004	761806580	297493834	2155915225	6856259220	0	0	0	0	0	0	0	2018789875	libdeflate.so.0	[Loop@0xa670 in func@0xa520]	[Unknown]	0xa670
[Outside any known module]	1111800000	846600000	493000000	864433020	0	0	0	2283417	0	0	1165287	59848	0	27072898	0	24361302	17136022	3150000945	97437883	59561220	52065258	303534978	652531355	112407718	1124767	2249413	0	0	143239647	1496907791	14938246	1973032703	913542702	217492033	1482333728	5787665041	0	0	0	0	0	0	0	1019776756	[Unknown]	[Outside any known module]	[Unknown]	0x0
[Loop@0xb870 in deflate]	676600000	343400000	0	403757975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	259014924	362619824	38090375	0	0	0	0	158079310	384713343	7618086	380903290	0	285304586	609446000	1866426121	0	0	0	0	0	0	0	1264600450	libz.so.1.3	[Loop@0xb870 in deflate]	[Unknown]	0xb870
[Loop@0x4df0 in func@0x4db0]	544000000	238000000	0	198069950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106653204	233112744	15236150	0	0	0	0	50661562	83798946	11427129	152361316	0	121892480	525647175	1218890528	0	0	0	0	0	0	0	685626750	libz.so.1.3	[Loop@0x4df0 in func@0x4db0]	[Unknown]	0x4df0
[Loop at line 390 in do_lookup_x]	408000000	200600000	136000000	236160325	0	0	0	0	0	0	0	34005	0	0	0	0	0	1310000393	11427129	7618086	7618086	121889376	233112744	22854225	0	45709020	0	0	24759410	87607989	0	457083948	38090329	145128234	350431450	990348554	0	0	0	0	0	0	0	601827925	ld-linux-x86-64.so.2	[Loop at line 390 in do_lookup_x]	dl-lookup.c	0xa590
[Loop@0x264e0 in func@0x26460]	367200000	68000000	44200000	83798825	0	0	0	0	0	0	0	0	0	0	0	0	0	440000132	3809043	0	0	133316505	77704248	0	0	6094536	0	0	22854840	19045215	0	38090329	0	143604578	350431450	418993619	0	0	0	0	0	0	0	373285675	libtiff.so.6.0.1	[Loop@0x264e0 in func@0x26460]	[Unknown]	0x264e0
[Loop@0x3b600 in func@0x39a20]	353600000	57800000	57800000	38090375	0	0	0	0	0	0	0	0	0	0	0	0	0	530000159	0	0	0	76180860	77704248	0	0	0	0	0	24378496	11427129	0	38090329	0	75801886	274250700	533264606	0	0	0	0	0	0	0	297104925	libopencv_imgcodecs.so.4.6.0	[Loop@0x3b600 in func@0x39a20]	[Unknown]	0x3b600
[Loop@0x4d3e0 in func@0x4d370]	326400000	187000000	105400000	129507275	0	0	0	0	0	0	0	0	0	0	0	0	0	930000279	0	0	0	125698419	246063452	15236150	0	0	0	0	68564520	45708516	0	228541974	38090329	127225276	464702575	1066529212	0	0	0	0	0	0	0	457084500	libtiff.so.6.0.1	[Loop@0x4d3e0 in func@0x4d370]	[Unknown]	0x4d3e0
