Function	Hardware Event Count:INST_RETIRED.ANY	Hardware Event Count:CPU_CLK_UNHALTED.THREAD	Hardware Event Count:CPU_CLK_UNHALTED.REF_TSC	Hardware Event Count:CPU_CLK_UNHALTED.THREAD_P	Hardware Event Count:LD_HEAD.ANY_AT_RET	Hardware Event Count:LD_HEAD.L1_BOUND_AT_RET	Hardware Event Count:LD_HEAD.L1_MISS_AT_RET	Hardware Event Count:MEM_BOUND_STALLS.LOAD	Hardware Event Count:MEM_BOUND_STALLS.LOAD_DRAM_HIT	Hardware Event Count:MEM_BOUND_STALLS.LOAD_L2_HIT	Hardware Event Count:MEM_BOUND_STALLS.LOAD_LLC_HIT	Hardware Event Count:MEM_SCHEDULER_BLOCK.ALL	Hardware Event Count:MEM_SCHEDULER_BLOCK.ST_BUF	Hardware Event Count:TOPDOWN_BE_BOUND.ALL	Hardware Event Count:TOPDOWN_BE_BOUND.MEM_SCHEDULER	Hardware Event Count:TOPDOWN_FE_BOUND.ALL	Hardware Event Count:TOPDOWN_RETIRING.ALL	Hardware Event Count:TOPDOWN.SLOTS	Hardware Event Count:MEMORY_ACTIVITY.STALLS_L1D_MISS	Hardware Event Count:MEMORY_ACTIVITY.STALLS_L2_MISS	Hardware Event Count:MEMORY_ACTIVITY.STALLS_L3_MISS	Hardware Event Count:MEM_LOAD_RETIRED.L1_HIT	Hardware Event Count:CPU_CLK_UNHALTED.DISTRIBUTED	Hardware Event Count:EXE_ACTIVITY.BOUND_ON_LOADS	Hardware Event Count:FRONTEND_RETIRED.LATENCY_GE_4	Hardware Event Count:MEM_LOAD_RETIRED.L2_HIT	Hardware Event Count:MEM_LOAD_RETIRED.L3_HIT	Hardware Event Count:MEM_LOAD_RETIRED.L3_MISS	Hardware Event Count:MEM_INST_RETIRED.ALL_STORES	Hardware Event Count:IDQ_BUBBLES.CORE	Hardware Event Count:INT_MISC.UOP_DROPPING	Hardware Event Count:TOPDOWN.BACKEND_BOUND_SLOTS	Hardware Event Count:TOPDOWN.MEMORY_BOUND_SLOTS	Hardware Event Count:MEM_INST_RETIRED.ALL_LOADS	Hardware Event Count:UOPS_RETIRED.SLOTS	Hardware Event Count:TOPDOWN.SLOTS_P	Hardware Event Count:FP_ARITH_INST_RETIRED.SCALAR_SINGLE	Hardware Event Count:FP_ARITH_INST_RETIRED.128B_PACKED_SINGLE	Hardware Event Count:FP_ARITH_INST_RETIRED.256B_PACKED_SINGLE	Hardware Event Count:FP_ARITH_INST_RETIRED.SCALAR_DOUBLE	Hardware Event Count:FP_ARITH_INST_RETIRED.128B_PACKED_DOUBLE	Hardware Event Count:FP_ARITH_INST_RETIRED.256B_PACKED_DOUBLE	Hardware Event Count:UOPS_EXECUTED.X87	Hardware Event Count:UOPS_EXECUTED.THREAD	Module	Function (Full)	Source File	Start Address
[Loop at line 651 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	120547000000	22729000000	16507000000	22756911821	0	0	0	1203998	0	0	0	63166964	0	885805198	71232744	8735390	2631910178	77560023268	15266306	11496025	3806621	52117125117	22099889700	152719601	0	0	0	0	0	6507221255	34325427	22211183802	37891284	21260312793	96371267561	129338979822	10239558574	0	0	0	0	0	0	103526316495	gaussian	[Loop at line 651 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	FilterHandler.cpp	0x405c60
[Loop at line 650 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	6011200000	1574200000	1084600000	1637379866	0	0	0	0	0	1194590	0	2359726	0	64062554	3060004	0	100104146	4730001419	0	0	0	1996742789	1532102037	0	380687	0	0	0	356516843	629857883	0	2178818693	0	384463495	6375718138	8015314436	113711606	0	0	0	0	0	0	7100691353	gaussian	[Loop at line 650 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	FilterHandler.cpp	0x405c40
[Loop@0xa670 in func@0xa520]	2298400000	1050600000	71400000	1098848425	0	0	0	0	0	0	0	0	0	0	0	0	0	6780002034	0	0	3789138	284185350	1082174688	189456625	0	1515672	0	0	147780360	261450522	18945690	2803955016	833608248	307307364	2053709815	6630974700	0	0	0	0	0	0	0	1962770635	libdeflate.so.0	[Loop@0xa670 in func@0xa520]	[Unknown]	0xa670
[Outside any known module]	1043800000	744600000	370600000	686951589	0	0	0	5419692	5304066	612008	546963	3150099	1856673	11574798	0	17005174	8306830	3240000972	53594233	34558683	26914181	227855510	747909741	121593141	2665167	3040921	0	0	149534480	1295829705	0	2239917100	1213183349	233879786	1404998531	4477839360	0	0	0	0	0	0	0	1219748075	[Unknown]	[Outside any known module]	[Unknown]	0x0
[Loop@0xb870 in deflate]	683400000	336600000	302600000	477430695	0	0	0	0	0	0	0	0	0	0	0	0	0	170000051	0	0	0	359968110	309192768	15156530	378939	0	0	0	166347636	325865868	15156552	341021556	75782568	287224392	644152525	1970346768	0	0	0	0	0	0	0	1341352905	libz.so.1.3	[Loop@0xb870 in deflate]	[Unknown]	0xb870
[Loop@0x4df0 in func@0x4db0]	612000000	275400000	156400000	181878360	0	0	0	0	0	0	0	0	0	0	0	0	0	120000036	0	0	0	128830692	244777608	45469590	0	0	0	0	55701828	106095864	7578276	113673852	0	128076312	545635080	1212521088	0	0	0	0	0	0	0	848765680	libz.so.1.3	[Loop@0x4df0 in func@0x4db0]	[Unknown]	0x4df0
[Loop at line 390 in do_lookup_x]	435200000	207400000	132600000	151565300	0	0	0	0	0	0	0	0	0	0	0	0	0	1220000366	15156552	0	0	102306726	193245480	22734795	0	44712324	0	0	22735440	75782760	0	530477976	0	156495612	424382840	909390816	0	0	0	0	0	0	0	545635080	ld-linux-x86-64.so.2	[Loop at line 390 in do_lookup_x]	dl-lookup.c	0xa590
[Loop@0x264e0 in func@0x26460]	374000000	98600000	0	68204385	0	0	0	0	0	0	0	0	0	0	0	0	0	430000129	0	0	0	140198106	51532128	0	0	3789180	0	0	23493288	7578276	0	37891284	0	145127892	363756720	530477976	0	0	0	0	0	0	0	394069780	libtiff.so.6.0.1	[Loop@0x264e0 in func@0x26460]	[Unknown]	0x264e0
[Loop@0x4d3e0 in func@0x4d370]	367200000	119000000	10200000	143987035	0	0	0	0	0	0	0	0	0	0	0	0	0	950000285	0	3789138	0	113674140	167479416	30313060	0	0	0	0	70100940	53047932	0	416804124	37891284	141338652	477430695	1060955952	0	0	0	0	0	0	0	469852430	libtiff.so.6.0.1	[Loop@0x4d3e0 in func@0x4d370]	[Unknown]	0x4d3e0
[Loop@0x3b600 in func@0x39a20]	346800000	78200000	0	90939180	0	0	0	0	0	0	0	0	0	0	0	0	0	410000123	0	0	0	56837070	103064256	0	0	0	0	0	26524680	11367414	0	303130272	37891284	76542648	303130600	303130272	0	0	0	0	0	0	0	310708865	libopencv_imgcodecs.so.4.6.0	[Loop@0x3b600 in func@0x39a20]	[Unknown]	0x3b600
[Loop at line 647 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	221000000	71400000	44200000	60339756	0	0	0	0	0	0	0	0	0	3060004	0	0	22680560	180000054	0	0	0	213033849	77999060	0	0	0	0	0	21772420	19086160	0	0	0	32403641	320871794	191369371	0	0	0	0	0	0	0	144855573	gaussian	[Loop at line 647 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	FilterHandler.cpp	0x405c30
[Loop@0x8140 in func@0x7ff0]	214200000	37400000	17000000	7578265	0	0	0	0	0	0	0	0	0	0	0	0	0	20000006	0	0	0	0	64415160	0	0	0	0	0	6062784	0	0	37891284	0	3031392	106095710	151565136	0	0	0	0	0	0	0	136408770	libz.so.1.3	[Loop@0x8140 in func@0x7ff0]	[Unknown]	0x8140
[Loop@0x8258 in func@0x7ff0]	210800000	37400000	20400000	30313060	0	0	0	0	0	0	0	0	0	0	0	0	0	10000003	0	0	0	7578276	51532128	0	0	0	0	0	6062784	3789138	0	0	0	4926012	174300095	227347704	0	0	0	0	0	0	0	159143565	libz.so.1.3	[Loop@0x8258 in func@0x7ff0]	[Unknown]	0x8258
[Loop@0x283e8 in png_write_row]	149600000	34000000	10200000	37891325	0	0	0	0	0	0	0	0	0	0	0	0	0	10000003	0	0	0	64415346	12883032	0	0	0	0	0	26903604	15156552	0	37891284	0	41681640	75782650	75782568	0	0	0	0	0	0	0	159143565	libpng16.so.16.43.0	[Loop@0x283e8 in png_write_row]	[Unknown]	0x283e8
