Function	Hardware Event Count:INST_RETIRED.ANY	Hardware Event Count:CPU_CLK_UNHALTED.THREAD	Hardware Event Count:CPU_CLK_UNHALTED.REF_TSC	Hardware Event Count:CPU_CLK_UNHALTED.THREAD_P	Hardware Event Count:LD_HEAD.ANY_AT_RET	Hardware Event Count:LD_HEAD.L1_BOUND_AT_RET	Hardware Event Count:LD_HEAD.L1_MISS_AT_RET	Hardware Event Count:MEM_BOUND_STALLS.LOAD	Hardware Event Count:MEM_BOUND_STALLS.LOAD_DRAM_HIT	Hardware Event Count:MEM_BOUND_STALLS.LOAD_L2_HIT	Hardware Event Count:MEM_BOUND_STALLS.LOAD_LLC_HIT	Hardware Event Count:MEM_SCHEDULER_BLOCK.ALL	Hardware Event Count:MEM_SCHEDULER_BLOCK.ST_BUF	Hardware Event Count:TOPDOWN_BE_BOUND.ALL	Hardware Event Count:TOPDOWN_BE_BOUND.MEM_SCHEDULER	Hardware Event Count:TOPDOWN_FE_BOUND.ALL	Hardware Event Count:TOPDOWN_RETIRING.ALL	Hardware Event Count:TOPDOWN.SLOTS	Hardware Event Count:MEMORY_ACTIVITY.STALLS_L1D_MISS	Hardware Event Count:MEMORY_ACTIVITY.STALLS_L2_MISS	Hardware Event Count:MEMORY_ACTIVITY.STALLS_L3_MISS	Hardware Event Count:MEM_LOAD_RETIRED.L1_HIT	Hardware Event Count:CPU_CLK_UNHALTED.DISTRIBUTED	Hardware Event Count:EXE_ACTIVITY.BOUND_ON_LOADS	Hardware Event Count:FRONTEND_RETIRED.LATENCY_GE_4	Hardware Event Count:MEM_LOAD_RETIRED.L2_HIT	Hardware Event Count:MEM_LOAD_RETIRED.L3_HIT	Hardware Event Count:MEM_LOAD_RETIRED.L3_MISS	Hardware Event Count:MEM_INST_RETIRED.ALL_STORES	Hardware Event Count:IDQ_BUBBLES.CORE	Hardware Event Count:INT_MISC.UOP_DROPPING	Hardware Event Count:TOPDOWN.BACKEND_BOUND_SLOTS	Hardware Event Count:TOPDOWN.MEMORY_BOUND_SLOTS	Hardware Event Count:MEM_INST_RETIRED.ALL_LOADS	Hardware Event Count:UOPS_RETIRED.SLOTS	Hardware Event Count:TOPDOWN.SLOTS_P	Hardware Event Count:FP_ARITH_INST_RETIRED.SCALAR_SINGLE	Hardware Event Count:FP_ARITH_INST_RETIRED.128B_PACKED_SINGLE	Hardware Event Count:FP_ARITH_INST_RETIRED.256B_PACKED_SINGLE	Hardware Event Count:FP_ARITH_INST_RETIRED.SCALAR_DOUBLE	Hardware Event Count:FP_ARITH_INST_RETIRED.128B_PACKED_DOUBLE	Hardware Event Count:FP_ARITH_INST_RETIRED.256B_PACKED_DOUBLE	Hardware Event Count:UOPS_EXECUTED.X87	Hardware Event Count:UOPS_EXECUTED.THREAD	Module	Function (Full)	Source File	Start Address
[Loop at line 651 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	813701600000	153907800000	49116400000	154473029425	2590480	0	0	2671933	0	3774842	0	54918252	0	447889388	228622201	8463215	1254358565	126060037818	30574336	3831834	0	362371281562	153347368910	541336481	2292311	39671097	0	0	0	42963382563	217240742	174355381574	609709200	124724896552	672835109914	903838255960	70283776999	0	0	0	0	0	0	726647914337	gaussian	[Loop at line 651 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	FilterHandler.cpp	0x405c60
[Loop at line 650 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	15252400000	4056200000	1390600000	4017418179	0	0	0	0	0	0	0	64918	0	5950008	0	6169463	54637634	3370001011	0	0	0	5041908774	4174930967	15253253	761162	0	0	0	943134307	1487536701	0	4881701660	0	979621495	17076069047	23036197957	1723842685	0	0	0	0	0	0	19197670956	gaussian	[Loop at line 650 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	FilterHandler.cpp	0x405c40
[Loop@0xa670 in func@0xa520]	2254200000	1081200000	741200000	1080575637	0	0	0	0	0	0	0	0	0	0	0	0	0	6660001998	7663668	3831834	3831834	279723882	1172537730	229909710	383209	766376	0	0	150211656	272060214	15327336	2912186240	881319520	305788014	2199469559	6935601440	0	0	0	0	0	0	0	1954232535	libdeflate.so.0	[Loop@0xa670 in func@0xa520]	[Unknown]	0xa670
[Outside any known module]	2033200000	1893800000	639200000	1433638746	0	0	0	0	0	0	0	0	0	5950008	0	8398011	2550003	3330000999	156588947	106879021	68750826	412465721	1506393968	266915152	5344692	14495640	0	0	287647154	3641656334	3802366	4507439413	1720783098	282824263	3604197666	13402402600	0	0	0	0	0	0	0	2300676190	[Unknown]	[Outside any known module]	[Unknown]	0x0
[Loop@0xb870 in deflate]	605200000	336600000	0	314209937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	245237376	390845910	30654628	0	0	0	0	137183094	383183400	15327336	229909440	0	219569589	513465019	1341138400	0	0	0	0	0	0	0	1088239294	libz.so.1.3	[Loop@0xb870 in deflate]	[Unknown]	0xb870
[Loop@0x4df0 in func@0x4db0]	472600000	207400000	0	199255082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118786854	117253773	22990971	0	0	0	0	39852072	122618688	3831834	0	0	98097408	390846507	1379456640	0	0	0	0	0	0	0	559446961	libz.so.1.3	[Loop@0x4df0 in func@0x4db0]	[Unknown]	0x4df0
[Loop at line 390 in do_lookup_x]	425000000	193800000	125800000	245237024	0	0	0	510006	0	0	0	0	0	0	0	0	0	1170000351	30654672	19159170	3831834	91964016	221479349	0	0	39851552	0	0	19159650	68973012	0	383182400	76636480	160557867	375519193	1264501920	0	0	0	0	0	0	0	559446961	ld-linux-x86-64.so.2	[Loop at line 390 in do_lookup_x]	dl-lookup.c	0xa590
[Loop@0x4d3e0 in func@0x4d370]	380800000	139400000	91800000	145609483	0	0	0	0	0	0	0	0	0	0	0	0	0	960000288	0	0	0	114955020	78169182	7663657	0	0	0	0	70890705	88132182	0	459818880	0	149062077	475146734	996274240	0	0	0	0	0	0	0	436828449	libtiff.so.6.0.1	[Loop@0x4d3e0 in func@0x4d370]	[Unknown]	0x4d3e0
[Loop@0x264e0 in func@0x26460]	367200000	125800000	40800000	91963884	0	0	0	0	0	0	0	0	0	0	0	0	0	420000126	0	0	0	130282356	52112788	0	0	4598256	0	0	22991580	15327336	0	114954720	0	153660393	390846507	498137120	0	0	0	0	0	0	0	360191879	libtiff.so.6.0.1	[Loop@0x264e0 in func@0x26460]	[Unknown]	0x264e0
[Loop@0x3b600 in func@0x39a20]	357000000	98600000	68000000	91963884	0	0	0	0	0	0	0	0	0	0	0	0	0	510000153	0	0	0	76636680	39084591	0	0	0	0	0	23374773	11495502	0	191591200	0	76638600	283555309	344864160	0	0	0	0	0	0	0	260564338	libopencv_imgcodecs.so.4.6.0	[Loop@0x3b600 in func@0x39a20]	[Unknown]	0x3b600
