Hierarchy Level	Metric Name	Metric Value
0	Elapsed Time	2.169575
1	SP GFLOPS	11.582604
1	DP GFLOPS	0.0
1	x87 GFLOPS	0.0
1	CPI Rate	0.195625
1	Average CPU Frequency	7452075001.544147
1	Total Thread Count	11
0	Effective Physical Core Utilization	18.0% (3.601 out of 20)
1	Effective Logical Core Utilization	13.0% (3.635 out of 28)
0	Memory Bound	1.0
1	Performance-core (P-core)	
2	Memory Bound	1.0
3	Cache Bound	1.3
3	DRAM Bound	0.3
1	Efficient-core (E-core)	
2	Memory Bound	0.0
3	Cache Bound	0.0
3	DRAM Bound	0.0
1	Bandwidth Utilization	
1	Bandwidth Domain	Platform Maximum	Observed Maximum	Average	% of Elapsed Time with High BW Utilization(%)
1	DRAM, GB/sec	73.000000	26.300000	1.207610	0.0
0	Vectorization	0.0
1	Instruction Mix	
2	SP FLOPs	9.9
3	Packed	0.0
4	128-bit	0.0
4	256-bit	0.0
3	Scalar	100.0
2	DP FLOPs	0.0
3	Packed	0.0
4	128-bit	0.0
4	256-bit	0.0
3	Scalar	0.0
2	x87 FLOPs	0.0
2	Non-FP	90.1
0	Collection and Platform Info	
1	Application Command Line	taskset "-c" "0-15" "./bin/gaussian" "11" "8" 
1	Operating System	6.17.0-14-generic DISTRIB_ID=Ubuntu DISTRIB_RELEASE=24.04 DISTRIB_CODENAME=noble DISTRIB_DESCRIPTION="Ubuntu 24.04.4 LTS"
1	Computer Name	abdulkadirt
1	Result Size	87817517
1	Collection start time	12:07:09 11/03/2026 UTC
1	Collection stop time	12:07:11 11/03/2026 UTC
1	Collector Type	Driverless Perf system-wide sampling,User-mode sampling and tracing
1	CPU	
2	Name	Intel(R) microarchitecture code named Raptorlake-DT
2	Frequency	3417599966
2	Logical CPU Count	28
2	Max DRAM Single-Package Bandwidth	73000000000.000000
