Function	Hardware Event Count:INST_RETIRED.ANY	Hardware Event Count:CPU_CLK_UNHALTED.THREAD	Hardware Event Count:CPU_CLK_UNHALTED.REF_TSC	Hardware Event Count:CPU_CLK_UNHALTED.THREAD_P	Hardware Event Count:LD_HEAD.ANY_AT_RET	Hardware Event Count:LD_HEAD.L1_BOUND_AT_RET	Hardware Event Count:LD_HEAD.L1_MISS_AT_RET	Hardware Event Count:MEM_BOUND_STALLS.LOAD	Hardware Event Count:MEM_BOUND_STALLS.LOAD_DRAM_HIT	Hardware Event Count:MEM_BOUND_STALLS.LOAD_L2_HIT	Hardware Event Count:MEM_BOUND_STALLS.LOAD_LLC_HIT	Hardware Event Count:MEM_SCHEDULER_BLOCK.ALL	Hardware Event Count:MEM_SCHEDULER_BLOCK.ST_BUF	Hardware Event Count:TOPDOWN_BE_BOUND.ALL	Hardware Event Count:TOPDOWN_BE_BOUND.MEM_SCHEDULER	Hardware Event Count:TOPDOWN_FE_BOUND.ALL	Hardware Event Count:TOPDOWN_RETIRING.ALL	Hardware Event Count:TOPDOWN.SLOTS	Hardware Event Count:MEMORY_ACTIVITY.STALLS_L1D_MISS	Hardware Event Count:MEMORY_ACTIVITY.STALLS_L2_MISS	Hardware Event Count:MEMORY_ACTIVITY.STALLS_L3_MISS	Hardware Event Count:MEM_LOAD_RETIRED.L1_HIT	Hardware Event Count:CPU_CLK_UNHALTED.DISTRIBUTED	Hardware Event Count:EXE_ACTIVITY.BOUND_ON_LOADS	Hardware Event Count:FRONTEND_RETIRED.LATENCY_GE_4	Hardware Event Count:MEM_LOAD_RETIRED.L2_HIT	Hardware Event Count:MEM_LOAD_RETIRED.L3_HIT	Hardware Event Count:MEM_LOAD_RETIRED.L3_MISS	Hardware Event Count:MEM_INST_RETIRED.ALL_STORES	Hardware Event Count:IDQ_BUBBLES.CORE	Hardware Event Count:INT_MISC.UOP_DROPPING	Hardware Event Count:TOPDOWN.BACKEND_BOUND_SLOTS	Hardware Event Count:TOPDOWN.MEMORY_BOUND_SLOTS	Hardware Event Count:MEM_INST_RETIRED.ALL_LOADS	Hardware Event Count:UOPS_RETIRED.SLOTS	Hardware Event Count:TOPDOWN.SLOTS_P	Hardware Event Count:FP_ARITH_INST_RETIRED.SCALAR_SINGLE	Hardware Event Count:FP_ARITH_INST_RETIRED.128B_PACKED_SINGLE	Hardware Event Count:FP_ARITH_INST_RETIRED.256B_PACKED_SINGLE	Hardware Event Count:FP_ARITH_INST_RETIRED.SCALAR_DOUBLE	Hardware Event Count:FP_ARITH_INST_RETIRED.128B_PACKED_DOUBLE	Hardware Event Count:FP_ARITH_INST_RETIRED.256B_PACKED_DOUBLE	Hardware Event Count:UOPS_EXECUTED.X87	Hardware Event Count:UOPS_EXECUTED.THREAD	Module	Function (Full)	Source File	Start Address
[Loop at line 651 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	100419000000	22242800000	14739000000	22364311319	0	0	0	0	0	0	0	0	0	0	0	0	0	81680024504	7798163	7749444	3950710	43784858497	18511217495	456246423	388051	768020	0	0	0	8174457252	372755347	17576544294	113828435	23874625293	82916295473	112156833944	8787461627	0	0	0	0	0	0	89196669076	mean	[Loop at line 651 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	FilterHandler.cpp	0x405c60
[Loop at line 650 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	4906200000	1683000000	928200000	1526361870	0	0	0	0	0	0	0	0	0	0	0	0	0	5610001683	0	0	0	1728408814	1164644243	39087770	0	0	0	0	311147141	534634213	34819184	1197615871	0	434047439	5536248346	6492783325	176130882	0	0	0	0	0	0	5811788765	mean	[Loop at line 650 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	FilterHandler.cpp	0x405c40
[Loop@0xa670 in func@0xa520]	2322200000	1176400000	724200000	1044493192	0	0	0	0	0	0	0	0	0	0	0	0	0	6800002040	0	7680108	0	291844104	1070603972	230402910	0	768020	0	0	145541685	249603510	15360216	2880033150	768008840	296843595	2042905802	6720077350	0	0	0	0	0	0	0	1973784929	libdeflate.so.0	[Loop@0xa670 in func@0xa520]	[Unknown]	0xa670
[Outside any known module]	1071000000	870400000	632400000	785453371	0	0	0	0	0	0	0	60009	180027	6000018	0	3000009	3000009	3390001017	96201719	80465253	65361320	195932307	756142475	261902393	1931961	3870271	0	194093	176316868	1233653283	7790764	2118030274	1231126729	225866201	1400753256	4914237746	0	0	0	0	0	0	0	983379528	[Unknown]	[Outside any known module]	[Unknown]	0x0
[Loop@0x4df0 in func@0x4db0]	496400000	173400000	108800000	199682522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88321242	248066774	15360194	0	768020	0	0	37633470	96001350	3840054	0	0	100227915	360964559	1190413702	0	0	0	0	0	0	0	476166014	libz.so.1.3	[Loop@0x4df0 in func@0x4db0]	[Unknown]	0x4df0
[Loop at line 390 in do_lookup_x]	418200000	193800000	132600000	176642231	0	0	0	0	0	0	0	0	0	0	0	0	0	1300000390	30720432	7680108	15360216	111361566	261122920	15360194	0	43009120	0	0	26113020	111361566	0	460805304	76800884	163590390	391684947	1036811934	0	0	0	0	0	0	0	499206305	ld-linux-x86-64.so.2	[Loop at line 390 in do_lookup_x]	dl-lookup.c	0xa590
[Loop@0x264e0 in func@0x26460]	387600000	54400000	57800000	192002425	0	0	0	0	0	0	0	0	0	0	0	0	0	440000132	0	0	0	134401890	26112292	0	0	5376140	0	0	23424915	15360216	0	38400442	0	140165475	384004850	422404862	0	0	0	0	0	0	0	399365044	libtiff.so.6.0.1	[Loop@0x264e0 in func@0x26460]	[Unknown]	0x264e0
[Loop@0xb870 in deflate]	380800000	292400000	238000000	268803395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	238083348	261122920	15360194	768062	0	0	0	134021235	326404590	15360216	384004420	0	233481120	499206305	1996822984	0	0	0	0	0	0	0	883211155	libz.so.1.3	[Loop@0xb870 in deflate]	[Unknown]	0xb870
[Loop@0x3b600 in func@0x39a20]	343400000	81600000	44200000	76800970	0	0	0	0	0	0	0	0	0	0	0	0	0	450000135	0	0	0	72961026	104449168	0	0	0	0	0	22656885	11520162	0	76800884	0	71810805	291843686	460805304	0	0	0	0	0	0	0	330244171	libopencv_imgcodecs.so.4.6.0	[Loop@0x3b600 in func@0x39a20]	[Unknown]	0x3b600
[Loop@0x4d3e0 in func@0x4d370]	336600000	170000000	105400000	107521358	0	0	0	0	0	0	0	0	0	0	0	0	0	980000294	0	0	0	130561836	143617606	7680097	0	0	0	0	70658760	76801080	0	384004420	0	137093355	453125723	998411492	0	0	0	0	0	0	0	537606790	libtiff.so.6.0.1	[Loop@0x4d3e0 in func@0x4d370]	[Unknown]	0x4d3e0
[Loop at line 647 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	268600000	54400000	34000000	45912076	0	0	0	0	0	0	0	0	0	0	0	0	0	250000075	0	0	0	125345437	102539374	7680097	395097	0	0	0	21061853	3840054	0	0	0	32816604	308494412	227075854	0	0	0	0	0	0	0	246935070	mean	[Loop at line 647 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	FilterHandler.cpp	0x405c30
[Loop@0x8140 in func@0x7ff0]	197200000	30600000	6800000	23040291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7680108	65280730	0	0	0	0	0	3840150	7680108	0	76800884	0	7296285	176642231	192002210	0	0	0	0	0	0	0	99841261	libz.so.1.3	[Loop@0x8140 in func@0x7ff0]	[Unknown]	0x8140
[Loop@0x8258 in func@0x7ff0]	193800000	40800000	20400000	53760679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7680108	39168438	0	0	0	0	0	7680300	3840054	0	76800884	0	5376210	207362619	192002210	0	0	0	0	0	0	0	138241746	libz.so.1.3	[Loop@0x8258 in func@0x7ff0]	[Unknown]	0x8258
[Loop@0x283e8 in png_write_row]	149600000	23800000	13600000	23040291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61440864	0	0	0	0	0	0	28033095	19200270	0	38400442	0	56450205	99841261	38400442	0	0	0	0	0	0	0	168962134	libpng16.so.16.43.0	[Loop@0x283e8 in png_write_row]	[Unknown]	0x283e8
[Loop at line 396 in FilterHandler::saveImage]	95200000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	mean	[Loop at line 396 in FilterHandler::saveImage(Tensor<float> const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char>> const&)]	FilterHandler.cpp	0x408140
func@0x4d370	91800000	20400000	6800000	15360194	0	0	0	0	0	0	0	0	0	0	0	0	0	150000045	0	0	0	46080648	0	0	0	0	0	0	0	3840054	0	0	0	28033095	53760679	76800884	0	0	0	0	0	0	0	38400485	libtiff.so.6.0.1	func@0x4d370	[Unknown]	0x4d370
[Loop@0x36430 in func@0x36390]	81600000	13600000	17000000	7680097	0	0	0	0	0	0	0	0	0	0	0	0	0	130000039	0	0	0	0	26112292	0	0	0	0	0	1152045	0	0	0	0	0	76800970	76800884	0	0	0	0	0	0	0	46080582	libtiff.so.6.0.1	[Loop@0x36430 in func@0x36390]	[Unknown]	0x36430
std::vector<float, std::allocator<float>>::push_back	71400000	3400000	6800000	7680097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3840054	0	0	0	0	0	0	0	0	3840054	0	0	0	0	30720388	153601768	0	0	0	0	0	0	0	107521358	mean	std::vector<float, std::allocator<float>>::push_back(float const&)	stl_vector.h	0x40276f
[Loop@0xb9e0 in deflate]	51000000	17000000	6800000	46080582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26112292	0	0	0	0	0	0	46080648	0	0	0	11520450	46080582	38400442	0	0	0	0	0	0	0	23040291	libz.so.1.3	[Loop@0xb9e0 in deflate]	[Unknown]	0xb9e0
_ZSt12construct_atIfJRKfEQaant20is_unbounded_array_vIT_ErqXgsnwcvPvLi0E_S2_pispcl7declvalIT0_EEEEEPS2_S5_DpOS4_	51000000	27200000	10200000	23040291	0	0	0	0	0	0	0	0	0	0	0	0	0	10000003	0	3840054	0	57600810	39168438	0	0	0	0	0	1920075	15360216	0	115201326	38400442	42241650	184322328	499205746	0	0	0	0	0	0	0	61440776	mean	_ZSt12construct_atIfJRKfEQaant20is_unbounded_array_vIT_ErqXgsnwcvPvLi0E_S2_pispcl7declvalIT0_EEEEEPS2_S5_DpOS4_	stl_construct.h	0x408140
std::vector<std::vector<float, std::allocator<float>>, std::allocator<std::vector<float, std::allocator<float>>>>::operator[]	51000000	17000000	13600000	7680097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34560486	0	0	0	0	0	0	0	3840054	0	0	0	54530130	192002425	268803094	0	0	0	0	0	0	0	61440776	mean	std::vector<std::vector<float, std::allocator<float>>, std::allocator<std::vector<float, std::allocator<float>>>>::operator[](unsigned long) const	stl_vector.h	0x40815b
[Loop@0x6c20 in adler32_z]	44200000	23800000	6800000	30720388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15360216	13056146	0	0	0	0	0	4608180	3840054	0	0	0	21504840	69120873	115201326	0	0	0	0	0	0	0	61440776	libz.so.1.3	[Loop@0x6c20 in adler32_z]	[Unknown]	0x6c20
[Loop@0x9410 in func@0x9240]	34000000	10200000	10200000	30720388	0	0	0	0	0	0	0	0	0	0	0	0	0	100000030	0	0	0	7680108	39168438	0	0	0	0	0	3840150	11520162	0	76800884	0	4992195	76800970	153601768	0	0	0	0	0	0	0	61440776	libdeflate.so.0	[Loop@0x9410 in func@0x9240]	[Unknown]	0x9410
