Function	Hardware Event Count:INST_RETIRED.ANY	Hardware Event Count:CPU_CLK_UNHALTED.THREAD	Hardware Event Count:CPU_CLK_UNHALTED.REF_TSC	Hardware Event Count:CPU_CLK_UNHALTED.THREAD_P	Hardware Event Count:LD_HEAD.ANY_AT_RET	Hardware Event Count:LD_HEAD.L1_BOUND_AT_RET	Hardware Event Count:LD_HEAD.L1_MISS_AT_RET	Hardware Event Count:MEM_BOUND_STALLS.LOAD	Hardware Event Count:MEM_BOUND_STALLS.LOAD_DRAM_HIT	Hardware Event Count:MEM_BOUND_STALLS.LOAD_L2_HIT	Hardware Event Count:MEM_BOUND_STALLS.LOAD_LLC_HIT	Hardware Event Count:MEM_SCHEDULER_BLOCK.ALL	Hardware Event Count:MEM_SCHEDULER_BLOCK.ST_BUF	Hardware Event Count:TOPDOWN_BE_BOUND.ALL	Hardware Event Count:TOPDOWN_BE_BOUND.MEM_SCHEDULER	Hardware Event Count:TOPDOWN_FE_BOUND.ALL	Hardware Event Count:TOPDOWN_RETIRING.ALL	Hardware Event Count:TOPDOWN.SLOTS	Hardware Event Count:MEMORY_ACTIVITY.STALLS_L1D_MISS	Hardware Event Count:MEMORY_ACTIVITY.STALLS_L2_MISS	Hardware Event Count:MEMORY_ACTIVITY.STALLS_L3_MISS	Hardware Event Count:MEM_LOAD_RETIRED.L1_HIT	Hardware Event Count:CPU_CLK_UNHALTED.DISTRIBUTED	Hardware Event Count:EXE_ACTIVITY.BOUND_ON_LOADS	Hardware Event Count:FRONTEND_RETIRED.LATENCY_GE_4	Hardware Event Count:MEM_LOAD_RETIRED.L2_HIT	Hardware Event Count:MEM_LOAD_RETIRED.L3_HIT	Hardware Event Count:MEM_LOAD_RETIRED.L3_MISS	Hardware Event Count:MEM_INST_RETIRED.ALL_STORES	Hardware Event Count:IDQ_BUBBLES.CORE	Hardware Event Count:INT_MISC.UOP_DROPPING	Hardware Event Count:TOPDOWN.BACKEND_BOUND_SLOTS	Hardware Event Count:TOPDOWN.MEMORY_BOUND_SLOTS	Hardware Event Count:MEM_INST_RETIRED.ALL_LOADS	Hardware Event Count:UOPS_RETIRED.SLOTS	Hardware Event Count:TOPDOWN.SLOTS_P	Hardware Event Count:FP_ARITH_INST_RETIRED.SCALAR_SINGLE	Hardware Event Count:FP_ARITH_INST_RETIRED.128B_PACKED_SINGLE	Hardware Event Count:FP_ARITH_INST_RETIRED.256B_PACKED_SINGLE	Hardware Event Count:FP_ARITH_INST_RETIRED.SCALAR_DOUBLE	Hardware Event Count:FP_ARITH_INST_RETIRED.128B_PACKED_DOUBLE	Hardware Event Count:FP_ARITH_INST_RETIRED.256B_PACKED_DOUBLE	Hardware Event Count:UOPS_EXECUTED.X87	Hardware Event Count:UOPS_EXECUTED.THREAD	Module	Function (Full)	Source File	Start Address
[Loop at line 651 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	428913400000	97073400000	40432800000	97153089533	0	0	0	0	0	0	0	0	0	0	0	0	0	173120051936	79774827	7673209	0	190294701997	80785332589	2427102679	4186791	73553870	0	0	378197	36146020083	1683561085	79904393712	721955740	109981123457	349566080414	474730276804	36781497608	0	0	0	0	0	0	383083616536	mean	[Loop at line 651 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	FilterHandler.cpp	0x405c60
[Loop at line 650 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	9938200000	3168800000	1356600000	3287213463	0	0	0	0	0	0	0	0	0	0	0	0	0	4960001488	11377791	0	0	3168313288	2858998278	83315154	17815820	0	0	0	639893376	1102335114	22696164	2708688593	0	1141545619	11128213485	14758783638	821602886	0	0	0	0	0	0	11476026260	mean	[Loop at line 650 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	FilterHandler.cpp	0x405c40
[Loop@0xa670 in func@0xa520]	2305200000	1098200000	0	1074049660	0	0	0	0	0	0	0	0	0	0	0	0	0	6630001989	3781870	0	0	294985860	1144390569	226911900	0	0	0	0	148631421	249603420	7563740	2496027864	794190684	296128251	2011952180	6466981284	0	0	0	0	0	0	0	2011952180	libdeflate.so.0	[Loop@0xa670 in func@0xa520]	[Unknown]	0xa670
[Outside any known module]	1689800000	1632000000	561000000	1342938418	0	0	0	0	0	0	0	300045	180027	3000009	0	3000009	0	3640001092	113505365	113763290	64374473	405668107	1122235178	341700172	2661931	9882091	0	0	256123226	2751181491	15164018	3569105878	1744286643	275010332	2841101373	10939231738	0	0	0	0	0	0	0	1510085584	[Unknown]	[Outside any known module]	[Unknown]	0x0
[Loop@0xb870 in deflate]	476000000	272000000	0	257166820	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170184150	231449778	15127460	0	0	0	0	96818432	313895210	3781870	226911624	0	184181939	416005150	1512744160	0	0	0	0	0	0	0	854701490	libz.so.1.3	[Loop@0xb870 in deflate]	[Unknown]	0xb870
[Loop at line 390 in do_lookup_x]	425000000	197200000	0	181529520	0	0	0	0	0	0	0	0	0	0	0	0	0	1250000375	7563740	0	7563740	121019840	192874815	30254920	0	43113831	0	0	26851987	113456100	0	567279060	37818604	153169785	363059040	1248013932	0	0	0	0	0	0	0	544588560	ld-linux-x86-64.so.2	[Loop at line 390 in do_lookup_x]	dl-lookup.c	0xa590
[Loop@0x264e0 in func@0x26460]	374000000	74800000	0	30254920	0	0	0	0	0	0	0	0	0	0	0	0	0	440000132	0	0	3781870	143711060	51433284	0	0	6051064	0	0	23070017	15127480	0	0	0	133125344	385750230	378186040	0	0	0	0	0	0	0	347931580	libtiff.so.6.0.1	[Loop@0x264e0 in func@0x26460]	[Unknown]	0x264e0
[Loop@0x4d3e0 in func@0x4d370]	367200000	129200000	0	113455950	0	0	0	0	0	0	0	0	0	0	0	0	0	920000276	0	0	0	124801710	102866568	15127460	0	0	0	0	71479233	49164310	0	642916268	37818604	122157631	416005150	642916268	0	0	0	0	0	0	0	453823800	libtiff.so.6.0.1	[Loop@0x4d3e0 in func@0x4d370]	[Unknown]	0x4d3e0
[Loop@0x3b600 in func@0x39a20]	357000000	51000000	0	128583410	0	0	0	0	0	0	0	0	0	0	0	0	0	540000162	0	0	0	56728050	64291605	0	0	0	0	0	19666244	0	0	189093020	0	67319066	294985470	642916268	0	0	0	0	0	0	0	332804120	libopencv_imgcodecs.so.4.6.0	[Loop@0x3b600 in func@0x39a20]	[Unknown]	0x3b600
[Loop@0x4df0 in func@0x4db0]	353600000	153000000	0	128583410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71855530	141441531	22691190	0	0	0	0	29877563	49164310	7563740	37818604	0	76773991	257166820	794190684	0	0	0	0	0	0	0	461387530	libz.so.1.3	[Loop@0x4df0 in func@0x4db0]	[Unknown]	0x4df0
[Loop at line 647 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	224400000	68000000	51000000	121591173	0	0	0	0	0	0	0	0	0	0	0	0	0	120000036	0	0	0	136943422	77585549	7565282	756655	0	0	0	18263620	45644074	0	38311997	0	52496545	205775784	608198509	38336784	0	0	0	0	0	0	251212955	mean	[Loop at line 647 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	FilterHandler.cpp	0x405c30
[Loop@0x8258 in func@0x7ff0]	170000000	40800000	0	37818650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11345610	25716642	0	0	0	0	0	6429349	0	0	0	0	4538364	143710870	189093020	0	0	0	0	0	0	0	151274600	libz.so.1.3	[Loop@0x8258 in func@0x7ff0]	[Unknown]	0x8258
[Loop@0x8140 in func@0x7ff0]	159800000	20400000	0	52946110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7563740	12858321	0	0	0	0	0	3781970	11345610	0	37818604	0	6051152	136147140	189093020	0	0	0	0	0	0	0	189093250	libz.so.1.3	[Loop@0x8140 in func@0x7ff0]	[Unknown]	0x8140
[Loop@0x283e8 in png_write_row]	125800000	17000000	0	30254920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41600570	0	0	0	0	0	0	21557229	30254960	3781870	0	0	35172321	98328490	113455812	0	0	0	0	0	0	0	272294280	libpng16.so.16.43.0	[Loop@0x283e8 in png_write_row]	[Unknown]	0x283e8
