Function	Hardware Event Count:INST_RETIRED.ANY	Hardware Event Count:CPU_CLK_UNHALTED.THREAD	Hardware Event Count:CPU_CLK_UNHALTED.REF_TSC	Hardware Event Count:CPU_CLK_UNHALTED.THREAD_P	Hardware Event Count:LD_HEAD.ANY_AT_RET	Hardware Event Count:LD_HEAD.L1_BOUND_AT_RET	Hardware Event Count:LD_HEAD.L1_MISS_AT_RET	Hardware Event Count:MEM_BOUND_STALLS.LOAD	Hardware Event Count:MEM_BOUND_STALLS.LOAD_DRAM_HIT	Hardware Event Count:MEM_BOUND_STALLS.LOAD_L2_HIT	Hardware Event Count:MEM_BOUND_STALLS.LOAD_LLC_HIT	Hardware Event Count:MEM_SCHEDULER_BLOCK.ALL	Hardware Event Count:MEM_SCHEDULER_BLOCK.ST_BUF	Hardware Event Count:TOPDOWN_BE_BOUND.ALL	Hardware Event Count:TOPDOWN_BE_BOUND.MEM_SCHEDULER	Hardware Event Count:TOPDOWN_FE_BOUND.ALL	Hardware Event Count:TOPDOWN_RETIRING.ALL	Hardware Event Count:TOPDOWN.SLOTS	Hardware Event Count:MEMORY_ACTIVITY.STALLS_L1D_MISS	Hardware Event Count:MEMORY_ACTIVITY.STALLS_L2_MISS	Hardware Event Count:MEMORY_ACTIVITY.STALLS_L3_MISS	Hardware Event Count:MEM_LOAD_RETIRED.L1_HIT	Hardware Event Count:CPU_CLK_UNHALTED.DISTRIBUTED	Hardware Event Count:EXE_ACTIVITY.BOUND_ON_LOADS	Hardware Event Count:FRONTEND_RETIRED.LATENCY_GE_4	Hardware Event Count:MEM_LOAD_RETIRED.L2_HIT	Hardware Event Count:MEM_LOAD_RETIRED.L3_HIT	Hardware Event Count:MEM_LOAD_RETIRED.L3_MISS	Hardware Event Count:MEM_INST_RETIRED.ALL_STORES	Hardware Event Count:IDQ_BUBBLES.CORE	Hardware Event Count:INT_MISC.UOP_DROPPING	Hardware Event Count:TOPDOWN.BACKEND_BOUND_SLOTS	Hardware Event Count:TOPDOWN.MEMORY_BOUND_SLOTS	Hardware Event Count:MEM_INST_RETIRED.ALL_LOADS	Hardware Event Count:UOPS_RETIRED.SLOTS	Hardware Event Count:TOPDOWN.SLOTS_P	Hardware Event Count:FP_ARITH_INST_RETIRED.SCALAR_SINGLE	Hardware Event Count:FP_ARITH_INST_RETIRED.128B_PACKED_SINGLE	Hardware Event Count:FP_ARITH_INST_RETIRED.256B_PACKED_SINGLE	Hardware Event Count:FP_ARITH_INST_RETIRED.SCALAR_DOUBLE	Hardware Event Count:FP_ARITH_INST_RETIRED.128B_PACKED_DOUBLE	Hardware Event Count:FP_ARITH_INST_RETIRED.256B_PACKED_DOUBLE	Hardware Event Count:UOPS_EXECUTED.X87	Hardware Event Count:UOPS_EXECUTED.THREAD	Module	Function (Full)	Source File	Start Address
[Loop at line 651 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	26275200000	4607000000	2424200000	4593229810	0	0	0	0	0	0	0	0	0	0	0	0	0	24550007365	7499820	3577912	4040006	11081560164	4641871058	7155813	0	0	0	0	0	1806949455	3966672	4299715786	39218983	5270278209	22259893866	28436560077	1933549996	0	0	0	0	0	0	23000237807	mean	[Loop at line 651 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	FilterHandler.cpp	0x405c60
[Loop at line 650 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	2730200000	700400000	265200000	701082787	0	0	0	0	0	0	0	0	0	0	0	0	0	3500001050	0	0	0	842643144	627335563	0	0	0	0	0	182595440	94850172	0	596258571	0	194799105	2912359337	4394236923	433739531	0	0	0	0	0	0	3813889075	mean	[Loop at line 650 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	FilterHandler.cpp	0x405c40
[Loop@0xa670 in func@0xa520]	2308600000	1125400000	700400000	1074601422	0	0	0	0	0	0	0	0	0	0	0	0	0	1800000540	0	0	0	309830732	1213434950	219626568	392217	0	0	0	154527194	266689744	15687632	2706109827	588284745	301602569	2180578068	7098635923	0	0	0	0	0	0	0	2086452396	libdeflate.so.0	[Loop@0xa670 in func@0xa520]	[Unknown]	0xa670
[Outside any known module]	938400000	639200000	333200000	588806124	0	0	0	0	0	0	0	60009	180027	6000018	0	3000009	3000009	1650000495	43259086	50984804	35297172	164838234	560600625	125590423	784434	1568782	0	0	140097433	812534370	0	1648412954	1764854235	278894254	1397827009	5211270748	0	0	0	0	0	0	0	785552042	[Unknown]	[Outside any known module]	[Unknown]	0x0
[Loop@0xb870 in deflate]	812600000	346800000	27200000	360815076	0	0	0	0	0	0	0	0	0	0	0	0	0	260000078	0	0	0	368659352	413367950	23531418	392217	0	0	0	196100500	345127904	7843816	352970847	0	344352478	815755824	2549233895	0	0	0	0	0	0	0	1443260304	libz.so.1.3	[Loop@0xb870 in deflate]	[Unknown]	0xb870
[Loop@0x4df0 in func@0x4db0]	547400000	268600000	20400000	227470374	0	0	0	0	0	0	0	0	0	0	0	0	0	130000039	0	0	0	137266780	133344500	7843806	0	0	0	0	58830150	133344872	7843816	117656949	0	151389586	603973062	1372664405	0	0	0	0	0	0	0	831443436	libz.so.1.3	[Loop@0x4df0 in func@0x4db0]	[Unknown]	0x4df0
[Loop@0x264e0 in func@0x26460]	418200000	71400000	37400000	78438060	0	0	0	0	0	0	0	0	0	0	0	0	0	90000027	0	0	0	121579148	53337800	0	0	5490737	0	0	24316462	15687632	0	0	0	149036380	345127464	470627796	0	0	0	0	0	0	0	400034106	libtiff.so.6.0.1	[Loop@0x264e0 in func@0x26460]	[Unknown]	0x264e0
[Loop at line 390 in do_lookup_x]	414800000	214200000	142800000	274533210	0	0	0	0	0	0	0	0	0	0	0	0	0	1170000351	15687632	11765724	3921908	125501056	186682300	7843806	0	43925896	0	0	26669668	129422964	0	627503728	117656949	156880400	384346494	1098131524	0	0	0	0	0	0	0	423565524	ld-linux-x86-64.so.2	[Loop at line 390 in do_lookup_x]	dl-lookup.c	0xa590
[Loop@0x4d3e0 in func@0x4d370]	323000000	139400000	112200000	164719926	0	0	0	0	0	0	0	0	0	0	0	0	0	250000075	0	0	0	94125792	120010050	0	0	784391	0	0	72557185	70594344	0	549065762	39218983	132563938	447096942	941255592	0	0	0	0	0	0	0	509847390	libtiff.so.6.0.1	[Loop@0x4d3e0 in func@0x4d370]	[Unknown]	0x4d3e0
[Loop at line 647 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	319600000	54400000	30600000	46383286	0	0	0	0	0	0	0	0	0	0	0	0	0	370000111	0	0	0	209833918	41008247	0	0	0	0	0	22964332	12179382	0	77242390	0	40288413	237266578	514765129	23763185	0	0	0	0	0	0	253989285	mean	[Loop at line 647 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	FilterHandler.cpp	0x405c30
