Function	Hardware Event Count:INST_RETIRED.ANY	Hardware Event Count:CPU_CLK_UNHALTED.THREAD	Hardware Event Count:CPU_CLK_UNHALTED.REF_TSC	Hardware Event Count:CPU_CLK_UNHALTED.THREAD_P	Hardware Event Count:LD_HEAD.ANY_AT_RET	Hardware Event Count:LD_HEAD.L1_BOUND_AT_RET	Hardware Event Count:LD_HEAD.L1_MISS_AT_RET	Hardware Event Count:MEM_BOUND_STALLS.LOAD	Hardware Event Count:MEM_BOUND_STALLS.LOAD_DRAM_HIT	Hardware Event Count:MEM_BOUND_STALLS.LOAD_L2_HIT	Hardware Event Count:MEM_BOUND_STALLS.LOAD_LLC_HIT	Hardware Event Count:MEM_SCHEDULER_BLOCK.ALL	Hardware Event Count:MEM_SCHEDULER_BLOCK.ST_BUF	Hardware Event Count:TOPDOWN_BE_BOUND.ALL	Hardware Event Count:TOPDOWN_BE_BOUND.MEM_SCHEDULER	Hardware Event Count:TOPDOWN_FE_BOUND.ALL	Hardware Event Count:TOPDOWN_RETIRING.ALL	Hardware Event Count:TOPDOWN.SLOTS	Hardware Event Count:MEMORY_ACTIVITY.STALLS_L1D_MISS	Hardware Event Count:MEMORY_ACTIVITY.STALLS_L2_MISS	Hardware Event Count:MEMORY_ACTIVITY.STALLS_L3_MISS	Hardware Event Count:MEM_LOAD_RETIRED.L1_HIT	Hardware Event Count:CPU_CLK_UNHALTED.DISTRIBUTED	Hardware Event Count:EXE_ACTIVITY.BOUND_ON_LOADS	Hardware Event Count:FRONTEND_RETIRED.LATENCY_GE_4	Hardware Event Count:MEM_LOAD_RETIRED.L2_HIT	Hardware Event Count:MEM_LOAD_RETIRED.L3_HIT	Hardware Event Count:MEM_LOAD_RETIRED.L3_MISS	Hardware Event Count:MEM_INST_RETIRED.ALL_STORES	Hardware Event Count:IDQ_BUBBLES.CORE	Hardware Event Count:INT_MISC.UOP_DROPPING	Hardware Event Count:TOPDOWN.BACKEND_BOUND_SLOTS	Hardware Event Count:TOPDOWN.MEMORY_BOUND_SLOTS	Hardware Event Count:MEM_INST_RETIRED.ALL_LOADS	Hardware Event Count:UOPS_RETIRED.SLOTS	Hardware Event Count:TOPDOWN.SLOTS_P	Hardware Event Count:FP_ARITH_INST_RETIRED.SCALAR_SINGLE	Hardware Event Count:FP_ARITH_INST_RETIRED.128B_PACKED_SINGLE	Hardware Event Count:FP_ARITH_INST_RETIRED.256B_PACKED_SINGLE	Hardware Event Count:FP_ARITH_INST_RETIRED.SCALAR_DOUBLE	Hardware Event Count:FP_ARITH_INST_RETIRED.128B_PACKED_DOUBLE	Hardware Event Count:FP_ARITH_INST_RETIRED.256B_PACKED_DOUBLE	Hardware Event Count:UOPS_EXECUTED.X87	Hardware Event Count:UOPS_EXECUTED.THREAD	Module	Function (Full)	Source File	Start Address
[Loop at line 651 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	283152000000	57507600000	39834400000	57551934980	2807579	0	0	25035007	1681594	23372143	0	1046102729	0	18468137224	928762891	160318263	59169676629	103640031092	15211455	0	0	98826782082	41742683934	90842439	0	1511160	0	0	372650	11036657090	26459338	45845231107	379078857	69042174224	178648184708	241152468526	18605960233	0	0	0	0	0	0	198677366816	mean	[Loop at line 651 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	FilterHandler.cpp	0x405c60
[Loop at line 650 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	9176600000	2080800000	1485800000	2139178984	0	0	0	3852487	0	6040248	0	15230155	0	663248815	58228714	0	1662253415	4700001410	0	0	0	2346595868	1438421374	0	0	0	0	0	439678793	740051505	0	1700315506	0	759333086	7769530860	9940482869	837092381	0	0	0	0	0	0	8872661993	mean	[Loop at line 650 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	FilterHandler.cpp	0x405c40
[Loop@0xa670 in func@0xa520]	2298400000	1101600000	737800000	1104633780	0	0	0	0	0	0	0	0	0	0	0	0	0	1330000399	0	3809088	0	297108864	984265360	205690428	0	761826	0	0	150843924	270445248	15236352	2894899128	799906338	299402334	2094995100	7046793930	0	0	0	0	0	0	0	1912159164	libdeflate.so.0	[Loop@0xa670 in func@0xa520]	[Unknown]	0xa670
[Outside any known module]	1407600000	1122000000	734400000	1092775619	30634664	0	2798577	14473577	560350	11696586	5550617	996300	164575	249501234	5606156	325058478	132649266	2320000696	105644602	75591826	48931460	253580255	889146963	151260460	2666066	745290	0	0	161974737	1929730851	11413148	3305098258	1711738346	302447081	2229742182	7657976317	0	0	0	0	0	0	0	1490925858	[Unknown]	[Outside any known module]	[Unknown]	0x0
[Loop@0xb870 in deflate]	618800000	329800000	268600000	388526364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	251399808	336722360	45708984	380934	0	0	0	151224843	464708736	19045440	190453890	0	244169079	586598628	2018811234	0	0	0	0	0	0	0	1127488272	libz.so.1.3	[Loop@0xb870 in deflate]	[Unknown]	0xb870
[Loop@0x4df0 in func@0x4db0]	448800000	217600000	95200000	167599608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95227200	220164620	15236328	0	0	0	0	44567523	102845376	3809088	38090778	0	105133644	350435544	1028451006	0	0	0	0	0	0	0	609453120	libz.so.1.3	[Loop@0x4df0 in func@0x4db0]	[Unknown]	0x4df0
[Loop at line 390 in do_lookup_x]	421600000	221000000	122400000	243781248	0	0	0	0	0	0	0	159794	0	0	0	0	0	1220000366	11427264	7618176	3809088	106654464	233115480	15236328	0	45709560	0	0	22093302	87609024	0	380907780	38090778	151986681	373290036	1142723340	0	0	0	0	0	0	0	556125972	ld-linux-x86-64.so.2	[Loop at line 390 in do_lookup_x]	dl-lookup.c	0xa590
[Loop@0x264e0 in func@0x26460]	404600000	78200000	40800000	30472656	0	0	0	0	0	0	0	0	0	0	0	0	0	90000027	0	0	0	140936256	25901720	0	0	6094608	0	0	23997897	15236352	0	0	0	143606463	358053708	380907780	0	0	0	0	0	0	0	365671872	libtiff.so.6.0.1	[Loop@0x264e0 in func@0x26460]	[Unknown]	0x264e0
[Loop at line 647 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	336600000	139400000	129200000	156879341	0	0	0	0	0	551761	0	55183	0	25086221	0	2807579	285187433	60000018	0	0	0	109856705	25681691	0	0	0	0	0	20057696	15153669	0	0	0	51344112	195908892	262050496	22849567	0	0	0	0	0	0	158656171	mean	[Loop at line 647 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	FilterHandler.cpp	0x405c30
[Loop@0x3b600 in func@0x39a20]	336600000	71400000	68000000	83799804	0	0	0	0	0	0	0	0	0	0	0	0	0	60000018	0	0	0	64754496	38852580	0	0	0	0	0	23236059	3809088	0	152363112	0	72755529	350435544	723724782	0	0	0	0	0	0	0	350435544	libopencv_imgcodecs.so.4.6.0	[Loop@0x3b600 in func@0x39a20]	[Unknown]	0x3b600
