Function	Hardware Event Count:INST_RETIRED.ANY	Hardware Event Count:CPU_CLK_UNHALTED.THREAD	Hardware Event Count:CPU_CLK_UNHALTED.REF_TSC	Hardware Event Count:CPU_CLK_UNHALTED.THREAD_P	Hardware Event Count:LD_HEAD.ANY_AT_RET	Hardware Event Count:LD_HEAD.L1_BOUND_AT_RET	Hardware Event Count:LD_HEAD.L1_MISS_AT_RET	Hardware Event Count:MEM_BOUND_STALLS.LOAD	Hardware Event Count:MEM_BOUND_STALLS.LOAD_DRAM_HIT	Hardware Event Count:MEM_BOUND_STALLS.LOAD_L2_HIT	Hardware Event Count:MEM_BOUND_STALLS.LOAD_LLC_HIT	Hardware Event Count:MEM_SCHEDULER_BLOCK.ALL	Hardware Event Count:MEM_SCHEDULER_BLOCK.ST_BUF	Hardware Event Count:TOPDOWN_BE_BOUND.ALL	Hardware Event Count:TOPDOWN_BE_BOUND.MEM_SCHEDULER	Hardware Event Count:TOPDOWN_FE_BOUND.ALL	Hardware Event Count:TOPDOWN_RETIRING.ALL	Hardware Event Count:TOPDOWN.SLOTS	Hardware Event Count:MEMORY_ACTIVITY.STALLS_L1D_MISS	Hardware Event Count:MEMORY_ACTIVITY.STALLS_L2_MISS	Hardware Event Count:MEMORY_ACTIVITY.STALLS_L3_MISS	Hardware Event Count:MEM_LOAD_RETIRED.L1_HIT	Hardware Event Count:CPU_CLK_UNHALTED.DISTRIBUTED	Hardware Event Count:EXE_ACTIVITY.BOUND_ON_LOADS	Hardware Event Count:FRONTEND_RETIRED.LATENCY_GE_4	Hardware Event Count:MEM_LOAD_RETIRED.L2_HIT	Hardware Event Count:MEM_LOAD_RETIRED.L3_HIT	Hardware Event Count:MEM_LOAD_RETIRED.L3_MISS	Hardware Event Count:MEM_INST_RETIRED.ALL_STORES	Hardware Event Count:IDQ_BUBBLES.CORE	Hardware Event Count:INT_MISC.UOP_DROPPING	Hardware Event Count:TOPDOWN.BACKEND_BOUND_SLOTS	Hardware Event Count:TOPDOWN.MEMORY_BOUND_SLOTS	Hardware Event Count:MEM_INST_RETIRED.ALL_LOADS	Hardware Event Count:UOPS_RETIRED.SLOTS	Hardware Event Count:TOPDOWN.SLOTS_P	Hardware Event Count:FP_ARITH_INST_RETIRED.SCALAR_SINGLE	Hardware Event Count:FP_ARITH_INST_RETIRED.128B_PACKED_SINGLE	Hardware Event Count:FP_ARITH_INST_RETIRED.256B_PACKED_SINGLE	Hardware Event Count:FP_ARITH_INST_RETIRED.SCALAR_DOUBLE	Hardware Event Count:FP_ARITH_INST_RETIRED.128B_PACKED_DOUBLE	Hardware Event Count:FP_ARITH_INST_RETIRED.256B_PACKED_DOUBLE	Hardware Event Count:UOPS_EXECUTED.X87	Hardware Event Count:UOPS_EXECUTED.THREAD	Module	Function (Full)	Source File	Start Address
[Loop at line 651 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	678436000000	155839000000	46484800000	156331831650	0	0	0	0	0	0	0	0	0	0	0	0	0	184490055347	224338434	7663205	0	302619067524	130079743584	4585954972	3801783	241860072	0	0	0	60020496871	2878050421	133234236446	1828375986	171797398963	558111338997	764485773724	58659105678	0	0	0	0	0	0	609959848437	mean	[Loop at line 651 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	FilterHandler.cpp	0x405c60
[Loop at line 650 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	12488200000	3964400000	1098200000	3844987831	0	0	0	0	0	0	0	0	0	0	0	0	0	4580001374	34196782	0	0	4027277815	3503264948	75919280	24716784	0	0	0	792466718	1620292461	45644316	3128398683	0	1324641524	14564937505	19812186482	1374546162	0	0	0	0	0	0	14712419553	mean	[Loop at line 650 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	FilterHandler.cpp	0x405c40
[Loop@0xa670 in func@0xa520]	2284800000	1183200000	720800000	1125519576	0	0	0	0	0	0	0	0	0	0	0	0	0	6810002043	11407308	3802436	3802436	277577828	969618450	220540998	380269	760496	0	0	143355381	250960776	7604872	2471577290	760485320	284809497	2053312740	6730295082	0	0	0	0	0	0	0	2083732188	libdeflate.so.0	[Loop@0xa670 in func@0xa520]	[Unknown]	0xa670
[Outside any known module]	2046800000	2278000000	785400000	1814126702	0	0	0	0	0	0	0	360054	180027	6000018	0	3000009	0	3850001155	171279105	137046609	64604258	376662311	1555132983	342963528	10287520	16016059	0	0	301036507	3639805391	34292007	4309601421	1561463273	319381394	4124219322	15061221768	0	0	0	0	0	0	0	1927815043	[Unknown]	[Outside any known module]	[Unknown]	0x0
[Loop at line 390 in do_lookup_x]	431800000	180200000	139400000	235750722	0	0	0	0	0	0	0	0	0	0	0	0	0	1250000375	15209744	3802436	3802436	125480388	193923690	30419448	0	42587776	0	0	24716445	95060900	0	456291192	0	148298670	395452824	1026655182	0	0	0	0	0	0	0	532340340	ld-linux-x86-64.so.2	[Loop at line 390 in do_lookup_x]	dl-lookup.c	0xa590
[Loop@0xb870 in deflate]	414800000	234600000	0	220540998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	216738852	232708428	38024310	0	0	0	0	103809069	368836292	11407308	266169862	0	179099163	403057686	1482946374	0	0	0	0	0	0	0	760486200	libz.so.1.3	[Loop@0xb870 in deflate]	[Unknown]	0xb870
[Loop@0x264e0 in func@0x26460]	394400000	68000000	47600000	60838896	0	0	0	0	0	0	0	0	0	0	0	0	0	410000123	0	0	0	117875516	90497722	0	0	4562976	0	0	22815180	19012180	0	152097064	0	142594875	357428514	456291192	0	0	0	0	0	0	0	395452824	libtiff.so.6.0.1	[Loop@0x264e0 in func@0x26460]	[Unknown]	0x264e0
[Loop@0x4d3e0 in func@0x4d370]	377400000	132600000	105400000	121677792	0	0	0	0	0	0	0	0	0	0	0	0	0	1040000312	0	0	0	133085260	206851936	7604862	0	0	0	0	66164022	72246284	0	608388256	0	125103237	410662548	1216776512	0	0	0	0	0	0	0	517130616	libtiff.so.6.0.1	[Loop@0x4d3e0 in func@0x4d370]	[Unknown]	0x4d3e0
[Loop@0x4df0 in func@0x4db0]	336600000	129200000	0	159702102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76048720	103425968	0	0	760496	0	0	29659734	60838976	0	76048532	0	69586299	159702102	494315458	0	0	0	0	0	0	0	395452824	libz.so.1.3	[Loop@0x4df0 in func@0x4db0]	[Unknown]	0x4df0
[Loop@0x3b600 in func@0x39a20]	329800000	51000000	40800000	83653482	0	0	0	0	0	0	0	0	0	0	0	0	0	510000153	0	0	0	98863336	77569476	0	0	0	0	0	25476951	11407308	0	190121330	0	68825793	296589618	380242660	0	0	0	0	0	0	0	311799342	libopencv_imgcodecs.so.4.6.0	[Loop@0x3b600 in func@0x39a20]	[Unknown]	0x3b600
