Function	Hardware Event Count:INST_RETIRED.ANY	Hardware Event Count:CPU_CLK_UNHALTED.THREAD	Hardware Event Count:CPU_CLK_UNHALTED.REF_TSC	Hardware Event Count:CPU_CLK_UNHALTED.THREAD_P	Hardware Event Count:LD_HEAD.ANY_AT_RET	Hardware Event Count:LD_HEAD.L1_BOUND_AT_RET	Hardware Event Count:LD_HEAD.L1_MISS_AT_RET	Hardware Event Count:MEM_BOUND_STALLS.LOAD	Hardware Event Count:MEM_BOUND_STALLS.LOAD_DRAM_HIT	Hardware Event Count:MEM_BOUND_STALLS.LOAD_L2_HIT	Hardware Event Count:MEM_BOUND_STALLS.LOAD_LLC_HIT	Hardware Event Count:MEM_SCHEDULER_BLOCK.ALL	Hardware Event Count:MEM_SCHEDULER_BLOCK.ST_BUF	Hardware Event Count:TOPDOWN_BE_BOUND.ALL	Hardware Event Count:TOPDOWN_BE_BOUND.MEM_SCHEDULER	Hardware Event Count:TOPDOWN_FE_BOUND.ALL	Hardware Event Count:TOPDOWN_RETIRING.ALL	Hardware Event Count:TOPDOWN.SLOTS	Hardware Event Count:MEMORY_ACTIVITY.STALLS_L1D_MISS	Hardware Event Count:MEMORY_ACTIVITY.STALLS_L2_MISS	Hardware Event Count:MEMORY_ACTIVITY.STALLS_L3_MISS	Hardware Event Count:MEM_LOAD_RETIRED.L1_HIT	Hardware Event Count:CPU_CLK_UNHALTED.DISTRIBUTED	Hardware Event Count:EXE_ACTIVITY.BOUND_ON_LOADS	Hardware Event Count:FRONTEND_RETIRED.LATENCY_GE_4	Hardware Event Count:MEM_LOAD_RETIRED.L2_HIT	Hardware Event Count:MEM_LOAD_RETIRED.L3_HIT	Hardware Event Count:MEM_LOAD_RETIRED.L3_MISS	Hardware Event Count:MEM_INST_RETIRED.ALL_STORES	Hardware Event Count:IDQ_BUBBLES.CORE	Hardware Event Count:INT_MISC.UOP_DROPPING	Hardware Event Count:TOPDOWN.BACKEND_BOUND_SLOTS	Hardware Event Count:TOPDOWN.MEMORY_BOUND_SLOTS	Hardware Event Count:MEM_INST_RETIRED.ALL_LOADS	Hardware Event Count:UOPS_RETIRED.SLOTS	Hardware Event Count:TOPDOWN.SLOTS_P	Hardware Event Count:FP_ARITH_INST_RETIRED.SCALAR_SINGLE	Hardware Event Count:FP_ARITH_INST_RETIRED.128B_PACKED_SINGLE	Hardware Event Count:FP_ARITH_INST_RETIRED.256B_PACKED_SINGLE	Hardware Event Count:FP_ARITH_INST_RETIRED.SCALAR_DOUBLE	Hardware Event Count:FP_ARITH_INST_RETIRED.128B_PACKED_DOUBLE	Hardware Event Count:FP_ARITH_INST_RETIRED.256B_PACKED_DOUBLE	Hardware Event Count:UOPS_EXECUTED.X87	Hardware Event Count:UOPS_EXECUTED.THREAD	Module	Function (Full)	Source File	Start Address
[Loop at line 651 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	283471600000	53002600000	26764800000	53121426154	0	0	0	0	0	560007	0	7787751	0	181414822	5007279	0	446978756	135580040674	18944190	0	0	126246060017	52896441200	189836595	1897876	754657	0	0	0	13919201910	56876255	57498248504	265154946	89996381872	226548247774	303267230287	23477045828	0	0	0	0	0	0	252790519336	mean	[Loop at line 651 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	FilterHandler.cpp	0x405c60
[Loop at line 650 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	8833200000	2091000000	1156000000	2324342860	0	0	0	0	0	0	0	216177	0	5180007	0	0	15194565	5610001683	0	0	0	2908513986	2243761256	0	0	0	0	0	556022793	974967453	0	2654082249	37732341	965682428	9367413158	14106661525	1122369839	0	0	0	0	0	0	11128996095	mean	[Loop at line 650 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	FilterHandler.cpp	0x405c40
[Loop@0xa670 in func@0xa520]	2264400000	1094800000	693600000	1119412056	0	0	0	0	0	0	0	0	0	0	0	0	0	6790002037	0	0	0	281757146	1229828390	220836392	380778	1523030	0	0	149259096	300794791	15230116	3122165908	875729462	303087348	2139828488	7005835696	0	0	0	0	0	0	0	1957067336	libdeflate.so.0	[Loop@0xa670 in func@0xa520]	[Unknown]	0xa670
[Outside any known module]	1445000000	1210400000	605200000	1117472426	0	0	0	0	0	0	0	336048	112016	8227284	2800004	5180007	2800004	3710001113	49394041	53194318	19037645	308003892	840268482	189913042	2277810	3799266	0	0	221164220	2137696097	11388302	3607206189	1519706402	286483416	2618127164	9600837786	0	0	0	0	0	0	0	1057138178	[Unknown]	[Outside any known module]	[Unknown]	0x0
[Loop@0xb870 in deflate]	605200000	384200000	40800000	320511632	0	0	0	560007	0	0	0	2296328	0	11200016	8400012	28000040	70000100	0	0	0	0	205606566	323639050	30460192	0	0	0	0	128697894	395983016	11422587	304601552	0	253968921	540668408	2017985282	0	0	0	0	0	0	0	1066106720	libz.so.1.3	[Loop@0xb870 in deflate]	[Unknown]	0xb870
[Loop@0x4df0 in func@0x4db0]	465800000	142800000	6800000	155885912	0	0	0	0	0	560007	0	0	0	2800004	0	11200016	25200036	0	0	0	0	87573167	103564496	15230096	0	0	0	0	33887907	83765638	3807529	76150388	0	109278981	494978120	1180331014	0	0	0	0	0	0	0	593973744	libz.so.1.3	[Loop@0x4df0 in func@0x4db0]	[Unknown]	0x4df0
[Loop at line 390 in do_lookup_x]	435200000	193800000	142800000	197991248	0	0	0	0	0	0	0	0	0	0	0	0	0	1210000363	15230116	11422587	7615058	79958109	220074554	22845144	0	41883325	0	0	22465017	91380696	0	304601552	38075194	160301223	342677160	1104180626	0	0	0	0	0	0	0	563513552	ld-linux-x86-64.so.2	[Loop at line 390 in do_lookup_x]	dl-lookup.c	0xa590
[Loop@0x264e0 in func@0x26460]	377400000	47600000	47600000	68535432	0	0	0	0	0	0	0	0	0	0	0	0	0	330000099	0	0	0	137071044	77673372	0	0	5330605	0	0	23226543	26652703	0	0	0	148116807	373137352	456902328	0	0	0	0	0	0	0	365522304	libtiff.so.6.0.1	[Loop@0x264e0 in func@0x26460]	[Unknown]	0x264e0
[Loop@0x4d3e0 in func@0x4d370]	377400000	200600000	102000000	129455816	0	0	0	0	0	0	0	0	0	0	0	0	0	1020000306	0	0	0	118033399	64727810	0	0	0	0	0	70821918	57112935	0	380751940	38075194	138978495	456902880	1142255820	0	0	0	0	0	0	0	479748024	libtiff.so.6.0.1	[Loop@0x4d3e0 in func@0x4d370]	[Unknown]	0x4d3e0
[Loop@0x3b600 in func@0x39a20]	353600000	68000000	54400000	76150480	0	0	0	0	0	0	0	0	0	0	0	0	0	640000192	0	0	0	79958109	64727810	0	0	0	0	0	25891884	7615058	0	190375970	0	76914126	342677160	418827134	0	0	0	0	0	0	0	281756776	libopencv_imgcodecs.so.4.6.0	[Loop@0x3b600 in func@0x39a20]	[Unknown]	0x3b600
