Function	Hardware Event Count:INST_RETIRED.ANY	Hardware Event Count:CPU_CLK_UNHALTED.THREAD	Hardware Event Count:CPU_CLK_UNHALTED.REF_TSC	Hardware Event Count:CPU_CLK_UNHALTED.THREAD_P	Hardware Event Count:LD_HEAD.ANY_AT_RET	Hardware Event Count:LD_HEAD.L1_BOUND_AT_RET	Hardware Event Count:LD_HEAD.L1_MISS_AT_RET	Hardware Event Count:MEM_BOUND_STALLS.LOAD	Hardware Event Count:MEM_BOUND_STALLS.LOAD_DRAM_HIT	Hardware Event Count:MEM_BOUND_STALLS.LOAD_L2_HIT	Hardware Event Count:MEM_BOUND_STALLS.LOAD_LLC_HIT	Hardware Event Count:MEM_SCHEDULER_BLOCK.ALL	Hardware Event Count:MEM_SCHEDULER_BLOCK.ST_BUF	Hardware Event Count:TOPDOWN_BE_BOUND.ALL	Hardware Event Count:TOPDOWN_BE_BOUND.MEM_SCHEDULER	Hardware Event Count:TOPDOWN_FE_BOUND.ALL	Hardware Event Count:TOPDOWN_RETIRING.ALL	Hardware Event Count:TOPDOWN.SLOTS	Hardware Event Count:MEMORY_ACTIVITY.STALLS_L1D_MISS	Hardware Event Count:MEMORY_ACTIVITY.STALLS_L2_MISS	Hardware Event Count:MEMORY_ACTIVITY.STALLS_L3_MISS	Hardware Event Count:MEM_LOAD_RETIRED.L1_HIT	Hardware Event Count:CPU_CLK_UNHALTED.DISTRIBUTED	Hardware Event Count:EXE_ACTIVITY.BOUND_ON_LOADS	Hardware Event Count:FRONTEND_RETIRED.LATENCY_GE_4	Hardware Event Count:MEM_LOAD_RETIRED.L2_HIT	Hardware Event Count:MEM_LOAD_RETIRED.L3_HIT	Hardware Event Count:MEM_LOAD_RETIRED.L3_MISS	Hardware Event Count:MEM_INST_RETIRED.ALL_STORES	Hardware Event Count:IDQ_BUBBLES.CORE	Hardware Event Count:INT_MISC.UOP_DROPPING	Hardware Event Count:TOPDOWN.BACKEND_BOUND_SLOTS	Hardware Event Count:TOPDOWN.MEMORY_BOUND_SLOTS	Hardware Event Count:MEM_INST_RETIRED.ALL_LOADS	Hardware Event Count:UOPS_RETIRED.SLOTS	Hardware Event Count:TOPDOWN.SLOTS_P	Hardware Event Count:FP_ARITH_INST_RETIRED.SCALAR_SINGLE	Hardware Event Count:FP_ARITH_INST_RETIRED.128B_PACKED_SINGLE	Hardware Event Count:FP_ARITH_INST_RETIRED.256B_PACKED_SINGLE	Hardware Event Count:FP_ARITH_INST_RETIRED.SCALAR_DOUBLE	Hardware Event Count:FP_ARITH_INST_RETIRED.128B_PACKED_DOUBLE	Hardware Event Count:FP_ARITH_INST_RETIRED.256B_PACKED_DOUBLE	Hardware Event Count:UOPS_EXECUTED.X87	Hardware Event Count:UOPS_EXECUTED.THREAD	Module	Function (Full)	Source File	Start Address
[Loop at line 651 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	26397600000	4726000000	3073600000	4689504660	0	0	0	0	0	0	0	0	0	0	0	0	1700002	14370004311	3792668	0	3842331	11288023212	4853305664	30539956	0	768475	0	0	0	1782052153	11427667	4007619501	37926584	3652946600	20896617252	26875129248	1993377748	0	0	0	0	0	0	22372206312	gaussian	[Loop at line 651 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	FilterHandler.cpp	0x405c60
[Loop at line 650 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	2638400000	686800000	387600000	718086270	0	0	0	0	0	0	0	0	0	0	0	0	0	2020000606	0	0	0	873983902	519685042	0	0	0	0	0	173673487	64723671	0	726564668	0	123700172	3030842318	4273602220	251507670	0	0	0	0	0	0	3572876874	gaussian	[Loop at line 650 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	FilterHandler.cpp	0x405c40
[Loop@0xa670 in func@0xa520]	2329000000	1064200000	717400000	1045112672	0	0	0	0	0	0	0	0	0	0	0	0	0	6300001890	3842331	0	3842331	265120839	1084302787	230539560	0	768475	0	0	156771144	315071142	11526993	3227550060	960580375	299709540	1967270912	6416676905	0	0	0	0	0	0	0	1998009520	libdeflate.so.0	[Loop@0xa670 in func@0xa520]	[Unknown]	0xa670
[Outside any known module]	918000000	629000000	401200000	660184790	0	0	0	0	0	0	0	0	0	0	0	1700002	0	1200000360	30738648	38373647	7684662	276647832	613496221	153395062	1532066	1536950	0	0	149119802	770917967	3842331	1726561520	959587113	178519049	883437002	3110293891	0	0	0	0	0	0	0	1052499346	[Unknown]	[Outside any known module]	[Unknown]	0x0
[Loop@0xb870 in deflate]	907800000	384200000	248200000	376547948	0	0	0	0	0	0	0	0	0	0	0	0	0	790000237	0	0	0	345809790	326597225	15369304	384258	0	0	0	214791837	276647832	3842331	461078580	0	340439298	906788936	2651201835	0	0	0	0	0	0	0	1390922012	libz.so.1.3	[Loop@0xb870 in deflate]	[Unknown]	0xb870
[Loop@0x4df0 in func@0x4db0]	724200000	289000000	149600000	261278168	0	0	0	0	0	0	0	0	0	0	0	0	0	380000114	0	0	0	153693240	287405558	23053956	0	0	0	0	71469198	103742937	7684662	76846430	0	152928714	714672636	1075850020	0	0	0	0	0	0	0	860681024	libz.so.1.3	[Loop@0x4df0 in func@0x4db0]	[Unknown]	0x4df0
[Loop at line 390 in do_lookup_x]	452200000	200600000	112200000	230539560	0	0	0	0	0	0	0	0	0	0	0	0	0	1360000408	19211655	11526993	3842331	84531282	169830557	15369304	0	43034600	0	0	21901851	92215944	0	345808935	38423215	160997817	376547948	1229542880	0	0	0	0	0	0	0	560979596	ld-linux-x86-64.so.2	[Loop at line 390 in do_lookup_x]	dl-lookup.c	0xa590
[Loop@0x264e0 in func@0x26460]	394400000	61200000	40800000	53792564	0	0	0	0	0	0	0	0	0	0	0	0	0	340000102	0	0	0	107585268	78383334	0	0	6147800	0	0	26128524	19211655	0	0	0	149086284	345809340	499501795	0	0	0	0	0	0	0	368863296	libtiff.so.6.0.1	[Loop@0x264e0 in func@0x26460]	[Unknown]	0x264e0
[Loop@0x4d3e0 in func@0x4d370]	360400000	163200000	102000000	199800952	0	0	0	0	0	0	0	0	0	0	0	0	0	900000270	0	0	0	134481585	209022224	7684652	0	0	0	0	77617086	69161958	0	307385720	38423215	135637779	468763772	960580375	0	0	0	0	0	0	0	468763772	libtiff.so.6.0.1	[Loop@0x4d3e0 in func@0x4d370]	[Unknown]	0x4d3e0
[Loop@0x3b600 in func@0x39a20]	343400000	88400000	47600000	99900476	0	0	0	0	0	0	0	0	0	0	0	0	0	490000147	0	0	0	103742937	65319445	0	0	0	0	0	24591552	11526993	0	192116075	0	68779497	345809340	576348225	0	0	0	0	0	0	0	299701428	libopencv_imgcodecs.so.4.6.0	[Loop@0x3b600 in func@0x39a20]	[Unknown]	0x3b600
[Loop at line 647 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	261800000	27200000	37400000	30539956	0	0	0	0	0	0	0	0	0	0	0	0	0	160000048	0	0	0	175704303	39022813	0	0	0	0	0	22156978	0	0	75853168	0	29048522	258894344	344319042	45809934	0	0	0	0	0	0	298211538	gaussian	[Loop at line 647 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	FilterHandler.cpp	0x405c30
