Function	Hardware Event Count:INST_RETIRED.ANY	Hardware Event Count:CPU_CLK_UNHALTED.THREAD	Hardware Event Count:CPU_CLK_UNHALTED.REF_TSC	Hardware Event Count:CPU_CLK_UNHALTED.THREAD_P	Hardware Event Count:LD_HEAD.ANY_AT_RET	Hardware Event Count:LD_HEAD.L1_BOUND_AT_RET	Hardware Event Count:LD_HEAD.L1_MISS_AT_RET	Hardware Event Count:MEM_BOUND_STALLS.LOAD	Hardware Event Count:MEM_BOUND_STALLS.LOAD_DRAM_HIT	Hardware Event Count:MEM_BOUND_STALLS.LOAD_L2_HIT	Hardware Event Count:MEM_BOUND_STALLS.LOAD_LLC_HIT	Hardware Event Count:MEM_SCHEDULER_BLOCK.ALL	Hardware Event Count:MEM_SCHEDULER_BLOCK.ST_BUF	Hardware Event Count:TOPDOWN_BE_BOUND.ALL	Hardware Event Count:TOPDOWN_BE_BOUND.MEM_SCHEDULER	Hardware Event Count:TOPDOWN_FE_BOUND.ALL	Hardware Event Count:TOPDOWN_RETIRING.ALL	Hardware Event Count:TOPDOWN.SLOTS	Hardware Event Count:MEMORY_ACTIVITY.STALLS_L1D_MISS	Hardware Event Count:MEMORY_ACTIVITY.STALLS_L2_MISS	Hardware Event Count:MEMORY_ACTIVITY.STALLS_L3_MISS	Hardware Event Count:MEM_LOAD_RETIRED.L1_HIT	Hardware Event Count:CPU_CLK_UNHALTED.DISTRIBUTED	Hardware Event Count:EXE_ACTIVITY.BOUND_ON_LOADS	Hardware Event Count:FRONTEND_RETIRED.LATENCY_GE_4	Hardware Event Count:MEM_LOAD_RETIRED.L2_HIT	Hardware Event Count:MEM_LOAD_RETIRED.L3_HIT	Hardware Event Count:MEM_LOAD_RETIRED.L3_MISS	Hardware Event Count:MEM_INST_RETIRED.ALL_STORES	Hardware Event Count:IDQ_BUBBLES.CORE	Hardware Event Count:INT_MISC.UOP_DROPPING	Hardware Event Count:TOPDOWN.BACKEND_BOUND_SLOTS	Hardware Event Count:TOPDOWN.MEMORY_BOUND_SLOTS	Hardware Event Count:MEM_INST_RETIRED.ALL_LOADS	Hardware Event Count:UOPS_RETIRED.SLOTS	Hardware Event Count:TOPDOWN.SLOTS_P	Hardware Event Count:FP_ARITH_INST_RETIRED.SCALAR_SINGLE	Hardware Event Count:FP_ARITH_INST_RETIRED.128B_PACKED_SINGLE	Hardware Event Count:FP_ARITH_INST_RETIRED.256B_PACKED_SINGLE	Hardware Event Count:FP_ARITH_INST_RETIRED.SCALAR_DOUBLE	Hardware Event Count:FP_ARITH_INST_RETIRED.128B_PACKED_DOUBLE	Hardware Event Count:FP_ARITH_INST_RETIRED.256B_PACKED_DOUBLE	Hardware Event Count:UOPS_EXECUTED.X87	Hardware Event Count:UOPS_EXECUTED.THREAD	Module	Function (Full)	Source File	Start Address
[Loop at line 651 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	283485200000	52802000000	19288200000	52829555518	0	0	0	0	0	0	0	0	0	0	0	0	0	54730016419	19019424	3807956	3807956	125175282130	52443076780	197809866	380821	3803928	0	0	380805	13682807068	49442360	58639752690	342308037	40135400028	233511233242	309513784173	24049112922	0	0	0	0	0	0	249399395207	gaussian	[Loop at line 651 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	FilterHandler.cpp	0x405c60
[Loop at line 650 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	8908000000	2063800000	863600000	2007849804	0	0	0	0	0	0	0	0	0	0	0	0	0	2310000693	0	0	0	2696105478	2081596800	0	0	0	0	0	556752042	958393730	3807956	2091520571	0	441135804	9590969373	13272226073	1011693473	0	0	0	0	0	0	10777767501	gaussian	[Loop at line 650 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	FilterHandler.cpp	0x405c40
[Loop@0xa670 in func@0xa520]	2308600000	1094800000	710600000	1127153348	0	0	0	0	0	0	0	0	0	0	0	0	0	6670002001	7615912	0	0	281788744	1087549008	182781624	380821	1523200	0	0	143563485	232285316	11423868	2703641731	761589220	290935020	2010597864	6663905675	0	0	0	0	0	0	0	2094372775	libdeflate.so.0	[Loop@0xa670 in func@0xa520]	[Unknown]	0xa670
[Outside any known module]	1244400000	1207000000	499800000	1194983997	0	0	0	0	600009	0	0	240036	240036	3000009	0	0	0	2990000897	114197968	102774100	68543208	312150612	1242117260	334957152	2663711	6090764	0	0	191458470	1795757286	15221646	2854534683	1636907933	206353596	1727669591	7229296244	0	0	0	0	0	0	0	1248498864	[Unknown]	[Outside any known module]	[Unknown]	0x0
[Loop@0xb870 in deflate]	615400000	357000000	0	403642753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	304636480	375463348	30463604	380821	0	0	0	162984540	434106984	15231824	380794610	38079461	279891675	624503882	2551323887	0	0	0	0	0	0	0	1271855467	libz.so.1.3	[Loop@0xb870 in deflate]	[Unknown]	0xb870
[Loop@0x4df0 in func@0x4db0]	530400000	272000000	0	228477030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129470504	233046216	7615901	0	0	0	0	49885455	99006856	7615912	76158922	0	124904040	441722258	1142383830	0	0	0	0	0	0	0	670199288	libz.so.1.3	[Loop@0x4df0 in func@0x4db0]	[Unknown]	0x4df0
[Loop at line 390 in do_lookup_x]	438600000	224400000	149600000	243708832	0	0	0	0	0	0	0	60009	0	3000009	0	0	0	1140000342	19039780	0	3807956	106622768	258940240	22847703	380821	41888000	0	0	22467495	91390944	0	495032993	0	164888565	403642753	913907064	0	0	0	0	0	0	0	563576674	ld-linux-x86-64.so.2	[Loop at line 390 in do_lookup_x]	dl-lookup.c	0xa590
[Loop@0x264e0 in func@0x26460]	397800000	74800000	34000000	53311307	0	0	0	0	0	0	0	0	0	0	0	0	0	400000120	0	0	0	110430724	51788048	0	0	3808000	0	0	23229105	26655692	0	38079461	0	142421070	373179149	380794610	0	0	0	0	0	0	0	411258654	libtiff.so.6.0.1	[Loop@0x264e0 in func@0x26460]	[Unknown]	0x264e0
[Loop@0x4d3e0 in func@0x4d370]	350200000	183600000	122400000	121854416	0	0	0	0	0	0	0	0	0	0	0	0	0	830000249	0	0	0	121854592	116523108	22847703	0	0	0	0	72733755	68543208	0	418874071	0	132900945	464569961	837748142	0	0	0	0	0	0	0	472185862	libtiff.so.6.0.1	[Loop@0x4d3e0 in func@0x4d370]	[Unknown]	0x4d3e0
[Loop@0x3b600 in func@0x39a20]	333200000	71400000	64600000	106622614	0	0	0	0	0	0	0	0	0	0	0	0	0	590000177	0	0	0	83775032	168311156	7615901	0	0	0	0	22467495	11423868	0	152317844	0	67021680	297020139	495032993	0	0	0	0	0	0	0	266556535	libopencv_imgcodecs.so.4.6.0	[Loop@0x3b600 in func@0x39a20]	[Unknown]	0x3b600
