Function	Hardware Event Count:INST_RETIRED.ANY	Hardware Event Count:CPU_CLK_UNHALTED.THREAD	Hardware Event Count:CPU_CLK_UNHALTED.REF_TSC	Hardware Event Count:CPU_CLK_UNHALTED.THREAD_P	Hardware Event Count:LD_HEAD.ANY_AT_RET	Hardware Event Count:LD_HEAD.L1_BOUND_AT_RET	Hardware Event Count:LD_HEAD.L1_MISS_AT_RET	Hardware Event Count:MEM_BOUND_STALLS.LOAD	Hardware Event Count:MEM_BOUND_STALLS.LOAD_DRAM_HIT	Hardware Event Count:MEM_BOUND_STALLS.LOAD_L2_HIT	Hardware Event Count:MEM_BOUND_STALLS.LOAD_LLC_HIT	Hardware Event Count:MEM_SCHEDULER_BLOCK.ALL	Hardware Event Count:MEM_SCHEDULER_BLOCK.ST_BUF	Hardware Event Count:TOPDOWN_BE_BOUND.ALL	Hardware Event Count:TOPDOWN_BE_BOUND.MEM_SCHEDULER	Hardware Event Count:TOPDOWN_FE_BOUND.ALL	Hardware Event Count:TOPDOWN_RETIRING.ALL	Hardware Event Count:TOPDOWN.SLOTS	Hardware Event Count:MEMORY_ACTIVITY.STALLS_L1D_MISS	Hardware Event Count:MEMORY_ACTIVITY.STALLS_L2_MISS	Hardware Event Count:MEMORY_ACTIVITY.STALLS_L3_MISS	Hardware Event Count:MEM_LOAD_RETIRED.L1_HIT	Hardware Event Count:CPU_CLK_UNHALTED.DISTRIBUTED	Hardware Event Count:EXE_ACTIVITY.BOUND_ON_LOADS	Hardware Event Count:FRONTEND_RETIRED.LATENCY_GE_4	Hardware Event Count:MEM_LOAD_RETIRED.L2_HIT	Hardware Event Count:MEM_LOAD_RETIRED.L3_HIT	Hardware Event Count:MEM_LOAD_RETIRED.L3_MISS	Hardware Event Count:MEM_INST_RETIRED.ALL_STORES	Hardware Event Count:IDQ_BUBBLES.CORE	Hardware Event Count:INT_MISC.UOP_DROPPING	Hardware Event Count:TOPDOWN.BACKEND_BOUND_SLOTS	Hardware Event Count:TOPDOWN.MEMORY_BOUND_SLOTS	Hardware Event Count:MEM_INST_RETIRED.ALL_LOADS	Hardware Event Count:UOPS_RETIRED.SLOTS	Hardware Event Count:TOPDOWN.SLOTS_P	Hardware Event Count:FP_ARITH_INST_RETIRED.SCALAR_SINGLE	Hardware Event Count:FP_ARITH_INST_RETIRED.128B_PACKED_SINGLE	Hardware Event Count:FP_ARITH_INST_RETIRED.256B_PACKED_SINGLE	Hardware Event Count:FP_ARITH_INST_RETIRED.SCALAR_DOUBLE	Hardware Event Count:FP_ARITH_INST_RETIRED.128B_PACKED_DOUBLE	Hardware Event Count:FP_ARITH_INST_RETIRED.256B_PACKED_DOUBLE	Hardware Event Count:UOPS_EXECUTED.X87	Hardware Event Count:UOPS_EXECUTED.THREAD	Module	Function (Full)	Source File	Start Address
[Loop at line 651 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	678609400000	136846600000	66058600000	136927807596	259253458	128358096	119995266	298974089	0	311472398	560732	2748027654	0	19539196912	10144618829	195044961	67979595263	170470051141	30622001	3747264	0	271098253024	114727193394	496191199	766528	27443339	0	0	1520855	32571939982	163990281	130797965086	685985935	97446026296	500972649093	673386268358	52265318639	0	0	0	0	0	0	543953377566	gaussian	[Loop at line 651 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	FilterHandler.cpp	0x405c60
[Loop at line 650 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	12318200000	4406400000	2556800000	4695496611	0	0	0	2232960	0	474425	0	1173231	0	411218831	2803626	11067231	4244721525	4530001359	0	0	0	3585829412	3046433963	0	380488	0	0	0	698165995	1178838738	0	3052374568	0	766600562	12635105453	17613796715	1434683034	0	0	0	0	0	0	13722520186	gaussian	[Loop at line 650 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	FilterHandler.cpp	0x405c40
[Loop@0xa670 in func@0xa520]	2271200000	1145800000	717400000	1052390898	0	0	0	0	0	0	0	0	0	0	0	0	0	5250001575	0	0	0	289789216	985280492	228780630	0	1525224	0	0	149855223	278350168	19065080	3355445544	876991449	310768465	2104781796	6863411340	0	0	0	0	0	0	0	1952261376	libdeflate.so.0	[Loop@0xa670 in func@0xa520]	[Unknown]	0xa670
[Outside any known module]	1856400000	1893800000	1030200000	1571185775	10974925	2779974	8339922	21191086	556001	21201232	5527552	1114219	279422	417193977	0	460027530	174439932	2540000762	141004188	137298181	64821272	430722504	1348159118	304966418	4577076	6883096	381380	0	258903293	2967004146	3829427	3507749052	1564235261	239915349	2775749410	12013260940	0	7638014	7658843	0	0	0	0	1952366830	[Unknown]	[Outside any known module]	[Unknown]	0x0
[Loop@0xb870 in deflate]	459000000	265200000	0	228780630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	156333656	272248557	7626021	0	0	0	0	109054946	339358424	7626032	228780378	0	205526629	503317386	1753982898	0	0	0	0	0	0	0	754976079	libz.so.1.3	[Loop@0xb870 in deflate]	[Unknown]	0xb870
[Loop at line 390 in do_lookup_x]	425000000	193800000	129200000	213528588	0	0	0	0	0	0	0	203309	0	0	0	0	0	1210000363	11439048	7626032	7626032	99138416	181499038	15252042	0	43468884	0	0	21353416	64821272	0	495690819	0	158625376	449935239	1182031953	0	0	0	0	0	0	0	579577596	ld-linux-x86-64.so.2	[Loop at line 390 in do_lookup_x]	dl-lookup.c	0xa590
[Loop@0x264e0 in func@0x26460]	380800000	81600000	37400000	76260210	0	0	0	0	0	0	0	0	0	0	0	0	0	310000093	0	0	0	137268576	103713736	0	0	4575672	0	0	22878660	19065080	0	38130063	0	145660802	411805134	419430693	0	0	0	0	0	0	0	373675029	libtiff.so.6.0.1	[Loop@0x264e0 in func@0x26460]	[Unknown]	0x264e0
[Loop@0x4df0 in func@0x4db0]	350200000	112200000	0	183024504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80073336	90749519	15252042	381327	0	0	0	26691770	68634288	3813016	76260126	0	87701530	297414819	1143901890	0	0	0	0	0	0	0	411805134	libz.so.1.3	[Loop@0x4df0 in func@0x4db0]	[Unknown]	0x4df0
[Loop@0x3b600 in func@0x39a20]	323000000	68000000	30600000	38130105	0	0	0	0	0	0	0	0	0	0	0	0	0	290000087	0	0	0	72447304	51856868	0	0	0	0	0	25929148	3813016	0	114390189	0	72830401	373675029	419430693	0	0	0	0	0	0	0	335544924	libopencv_imgcodecs.so.4.6.0	[Loop@0x3b600 in func@0x39a20]	[Unknown]	0x3b600
[Loop@0x4d3e0 in func@0x4d370]	306000000	153000000	115600000	205902567	0	0	0	0	0	0	0	0	0	0	0	0	0	730000219	0	0	0	137268576	220391689	7626021	0	0	0	0	69779913	114390480	0	381300630	0	139559826	457561260	1258292079	0	0	0	0	0	0	0	465187281	libtiff.so.6.0.1	[Loop@0x4d3e0 in func@0x4d370]	[Unknown]	0x4d3e0
