Function	Hardware Event Count:INST_RETIRED.ANY	Hardware Event Count:CPU_CLK_UNHALTED.THREAD	Hardware Event Count:CPU_CLK_UNHALTED.REF_TSC	Hardware Event Count:CPU_CLK_UNHALTED.THREAD_P	Hardware Event Count:LD_HEAD.ANY_AT_RET	Hardware Event Count:LD_HEAD.L1_BOUND_AT_RET	Hardware Event Count:LD_HEAD.L1_MISS_AT_RET	Hardware Event Count:MEM_BOUND_STALLS.LOAD	Hardware Event Count:MEM_BOUND_STALLS.LOAD_DRAM_HIT	Hardware Event Count:MEM_BOUND_STALLS.LOAD_L2_HIT	Hardware Event Count:MEM_BOUND_STALLS.LOAD_LLC_HIT	Hardware Event Count:MEM_SCHEDULER_BLOCK.ALL	Hardware Event Count:MEM_SCHEDULER_BLOCK.ST_BUF	Hardware Event Count:TOPDOWN_BE_BOUND.ALL	Hardware Event Count:TOPDOWN_BE_BOUND.MEM_SCHEDULER	Hardware Event Count:TOPDOWN_FE_BOUND.ALL	Hardware Event Count:TOPDOWN_RETIRING.ALL	Hardware Event Count:TOPDOWN.SLOTS	Hardware Event Count:MEMORY_ACTIVITY.STALLS_L1D_MISS	Hardware Event Count:MEMORY_ACTIVITY.STALLS_L2_MISS	Hardware Event Count:MEMORY_ACTIVITY.STALLS_L3_MISS	Hardware Event Count:MEM_LOAD_RETIRED.L1_HIT	Hardware Event Count:CPU_CLK_UNHALTED.DISTRIBUTED	Hardware Event Count:EXE_ACTIVITY.BOUND_ON_LOADS	Hardware Event Count:FRONTEND_RETIRED.LATENCY_GE_4	Hardware Event Count:MEM_LOAD_RETIRED.L2_HIT	Hardware Event Count:MEM_LOAD_RETIRED.L3_HIT	Hardware Event Count:MEM_LOAD_RETIRED.L3_MISS	Hardware Event Count:MEM_INST_RETIRED.ALL_STORES	Hardware Event Count:IDQ_BUBBLES.CORE	Hardware Event Count:INT_MISC.UOP_DROPPING	Hardware Event Count:TOPDOWN.BACKEND_BOUND_SLOTS	Hardware Event Count:TOPDOWN.MEMORY_BOUND_SLOTS	Hardware Event Count:MEM_INST_RETIRED.ALL_LOADS	Hardware Event Count:UOPS_RETIRED.SLOTS	Hardware Event Count:TOPDOWN.SLOTS_P	Hardware Event Count:FP_ARITH_INST_RETIRED.SCALAR_SINGLE	Hardware Event Count:FP_ARITH_INST_RETIRED.128B_PACKED_SINGLE	Hardware Event Count:FP_ARITH_INST_RETIRED.256B_PACKED_SINGLE	Hardware Event Count:FP_ARITH_INST_RETIRED.SCALAR_DOUBLE	Hardware Event Count:FP_ARITH_INST_RETIRED.128B_PACKED_DOUBLE	Hardware Event Count:FP_ARITH_INST_RETIRED.256B_PACKED_DOUBLE	Hardware Event Count:UOPS_EXECUTED.X87	Hardware Event Count:UOPS_EXECUTED.THREAD	Module	Function (Full)	Source File	Start Address
[Loop at line 651 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	283488600000	72250000000	36577200000	72754340256	0	0	0	0	0	0	0	0	0	0	0	0	0	178830053649	11404143	0	7705752	125285833141	52693268249	2258977374	1137375	3822987	0	0	767100	28381260930	1991191752	45111231771	651099621	80611412386	234500759789	312534510980	24124305493	0	0	0	0	0	0	252298825557	mean	[Loop at line 651 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	FilterHandler.cpp	0x405c60
[Loop at line 650 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	8894400000	3083800000	1496000000	2945461321	0	0	0	0	0	0	0	0	0	0	0	0	0	7910002373	11468039	0	0	2878872569	2115979493	107357390	0	1545307	0	0	563367191	1326643961	126258654	2028065261	0	909835975	10145534171	13129863312	1087569979	0	0	0	0	0	0	10538535456	mean	[Loop at line 650 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	FilterHandler.cpp	0x405c40
[Loop@0xa670 in func@0xa520]	2284800000	1094800000	0	1093569408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7594242	0	0	315161043	1071544525	212638496	0	0	0	0	146572692	262001349	15188484	2733920280	873335645	293525106	2065631104	6569002895	0	0	0	0	0	0	0	2027659944	libdeflate.so.0	[Loop@0xa670 in func@0xa520]	[Unknown]	0xa670
[Outside any known module]	1417800000	1458600000	673200000	1089715389	0	0	0	0	0	0	0	60009	60009	6000018	0	6000018	3000009	3540001062	126182795	95228837	72408861	305053730	804041450	167957526	4594243	5338455	0	0	222818760	2048762427	22990723	3351084546	1901355515	281055634	2403876611	9572585123	0	0	0	0	0	0	0	1289183370	[Unknown]	[Outside any known module]	[Unknown]	0x0
[Loop@0xb870 in deflate]	581400000	360400000	248200000	394900064	0	0	0	0	0	0	0	0	0	0	0	0	0	2180000654	0	0	0	273392712	387305250	37971160	379737	0	0	0	138598530	353132253	11391363	455653380	75942230	238845138	478436616	2278266900	0	0	0	0	0	0	0	1169511728	libz.so.1.3	[Loop@0xb870 in deflate]	[Unknown]	0xb870
[Loop@0x4df0 in func@0x4db0]	445400000	214200000	119000000	212638496	0	0	0	0	0	0	0	0	0	0	0	0	0	1290000387	0	0	0	110116509	232383150	30376928	0	759433	0	0	42908586	106319388	7594242	113913345	0	101765496	463248152	835364530	0	0	0	0	0	0	0	637915488	libz.so.1.3	[Loop@0x4df0 in func@0x4db0]	[Unknown]	0x4df0
[Loop at line 390 in do_lookup_x]	404600000	227800000	142800000	212638496	0	0	0	0	0	0	0	0	0	0	0	0	0	550000165	22782726	0	0	91130904	271113675	30376928	0	41009382	0	0	24681930	91130904	0	379711150	37971115	160242684	379711600	1177104565	0	0	0	0	0	0	0	531596240	ld-linux-x86-64.so.2	[Loop at line 390 in do_lookup_x]	dl-lookup.c	0xa590
[Loop@0x264e0 in func@0x26460]	391000000	88400000	0	60753856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140493477	103281400	0	0	6834897	0	0	23163042	22782726	0	37971115	0	137839086	349334672	417682265	0	0	0	0	0	0	0	425276992	libtiff.so.6.0.1	[Loop@0x264e0 in func@0x26460]	[Unknown]	0x264e0
[Loop@0x4d3e0 in func@0x4d370]	333200000	183600000	0	182261568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113913630	116191575	30376928	0	0	0	0	67970238	53159694	0	455653380	0	129105480	425276992	1139133450	0	0	0	0	0	0	0	478436616	libtiff.so.6.0.1	[Loop@0x4d3e0 in func@0x4d370]	[Unknown]	0x4d3e0
[Loop@0x3b600 in func@0x39a20]	312800000	88400000	0	45565392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60753936	103281400	0	0	0	0	0	23163042	7594242	0	75942230	0	68729682	318957744	265797805	0	0	0	0	0	0	0	265798120	libopencv_imgcodecs.so.4.6.0	[Loop@0x3b600 in func@0x39a20]	[Unknown]	0x3b600
