Function	Hardware Event Count:INST_RETIRED.ANY	Hardware Event Count:CPU_CLK_UNHALTED.THREAD	Hardware Event Count:CPU_CLK_UNHALTED.REF_TSC	Hardware Event Count:CPU_CLK_UNHALTED.THREAD_P	Hardware Event Count:LD_HEAD.ANY_AT_RET	Hardware Event Count:LD_HEAD.L1_BOUND_AT_RET	Hardware Event Count:LD_HEAD.L1_MISS_AT_RET	Hardware Event Count:MEM_BOUND_STALLS.LOAD	Hardware Event Count:MEM_BOUND_STALLS.LOAD_DRAM_HIT	Hardware Event Count:MEM_BOUND_STALLS.LOAD_L2_HIT	Hardware Event Count:MEM_BOUND_STALLS.LOAD_LLC_HIT	Hardware Event Count:MEM_SCHEDULER_BLOCK.ALL	Hardware Event Count:MEM_SCHEDULER_BLOCK.ST_BUF	Hardware Event Count:TOPDOWN_BE_BOUND.ALL	Hardware Event Count:TOPDOWN_BE_BOUND.MEM_SCHEDULER	Hardware Event Count:TOPDOWN_FE_BOUND.ALL	Hardware Event Count:TOPDOWN_RETIRING.ALL	Hardware Event Count:TOPDOWN.SLOTS	Hardware Event Count:MEMORY_ACTIVITY.STALLS_L1D_MISS	Hardware Event Count:MEMORY_ACTIVITY.STALLS_L2_MISS	Hardware Event Count:MEMORY_ACTIVITY.STALLS_L3_MISS	Hardware Event Count:MEM_LOAD_RETIRED.L1_HIT	Hardware Event Count:CPU_CLK_UNHALTED.DISTRIBUTED	Hardware Event Count:EXE_ACTIVITY.BOUND_ON_LOADS	Hardware Event Count:FRONTEND_RETIRED.LATENCY_GE_4	Hardware Event Count:MEM_LOAD_RETIRED.L2_HIT	Hardware Event Count:MEM_LOAD_RETIRED.L3_HIT	Hardware Event Count:MEM_LOAD_RETIRED.L3_MISS	Hardware Event Count:MEM_INST_RETIRED.ALL_STORES	Hardware Event Count:IDQ_BUBBLES.CORE	Hardware Event Count:INT_MISC.UOP_DROPPING	Hardware Event Count:TOPDOWN.BACKEND_BOUND_SLOTS	Hardware Event Count:TOPDOWN.MEMORY_BOUND_SLOTS	Hardware Event Count:MEM_INST_RETIRED.ALL_LOADS	Hardware Event Count:UOPS_RETIRED.SLOTS	Hardware Event Count:TOPDOWN.SLOTS_P	Hardware Event Count:FP_ARITH_INST_RETIRED.SCALAR_SINGLE	Hardware Event Count:FP_ARITH_INST_RETIRED.128B_PACKED_SINGLE	Hardware Event Count:FP_ARITH_INST_RETIRED.256B_PACKED_SINGLE	Hardware Event Count:FP_ARITH_INST_RETIRED.SCALAR_DOUBLE	Hardware Event Count:FP_ARITH_INST_RETIRED.128B_PACKED_DOUBLE	Hardware Event Count:FP_ARITH_INST_RETIRED.256B_PACKED_DOUBLE	Hardware Event Count:UOPS_EXECUTED.X87	Hardware Event Count:UOPS_EXECUTED.THREAD	Module	Function (Full)	Source File	Start Address
[Loop at line 651 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	514372400000	96043200000	36373200000	96450262999	0	0	0	0	0	0	0	0	0	0	0	0	0	159480047844	15313473	7583676	3830451	229126569760	95688301959	283132220	382758	5355017	0	0	0	26735847966	76528554	107986631611	497681121	76716884792	426037844745	568776129764	44938465645	0	0	0	0	0	0	459063897665	gaussian	[Loop at line 651 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	FilterHandler.cpp	0x405c60
[Loop at line 650 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	12229800000	3389800000	1268200000	3329637160	0	0	0	0	0	0	0	0	0	0	0	0	0	5200001560	0	0	0	3777034157	3409595974	0	0	0	0	0	747293654	968171531	0	4055025969	0	875137356	14097426481	18707585449	880368985	0	0	0	0	0	0	14502900600	gaussian	[Loop at line 650 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	FilterHandler.cpp	0x405c40
[Loop@0xa670 in func@0xa520]	2305200000	1105000000	717400000	1084587054	0	0	0	0	0	0	0	0	0	0	0	0	0	6720002016	3818974	0	0	259690232	1012788972	183310488	0	0	0	0	145124660	252052284	11456922	2978791998	916551384	294450297	2085156801	6492238970	0	0	0	0	0	0	0	2069880927	libdeflate.so.0	[Loop@0xa670 in func@0xa520]	[Unknown]	0xa670
[Outside any known module]	1479000000	1825800000	686800000	1383486529	0	0	0	0	0	0	0	0	0	0	0	0	0	3720001116	114461256	91533435	34235086	313102746	1403416247	321130626	5354810	6886638	0	0	245090470	2822361330	15342867	4701854018	1911896510	310197754	3051320810	11200585558	7637937	0	0	0	0	0	0	1513593936	[Unknown]	[Outside any known module]	[Unknown]	0x0
[Loop@0xb870 in deflate]	618800000	387600000	0	404810661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	267328180	376549746	45827622	381923	0	0	0	141305590	450638932	15275896	305517128	0	231053735	488827968	1833102768	0	0	0	0	0	0	0	1191518172	libz.so.1.3	[Loop@0xb870 in deflate]	[Unknown]	0xb870
[Loop@0x4df0 in func@0x4db0]	455600000	176800000	0	267327795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129845116	181782636	22913811	381923	763804	0	0	46210747	110750246	3818974	0	0	102351076	389534787	1298447794	0	0	0	0	0	0	0	633948771	libz.so.1.3	[Loop@0x4df0 in func@0x4db0]	[Unknown]	0x4df0
[Loop at line 390 in do_lookup_x]	435200000	210800000	136000000	190948425	0	0	0	0	0	0	0	0	0	0	0	0	0	1310000393	15275896	0	3818974	129845116	168798162	22913811	0	43536828	0	0	23296327	84017428	0	496465333	38189641	153908521	358983039	1031120307	0	0	0	0	0	0	0	549961656	ld-linux-x86-64.so.2	[Loop at line 390 in do_lookup_x]	dl-lookup.c	0xa590
[Loop@0x264e0 in func@0x26460]	414800000	74800000	51000000	84017307	0	0	0	0	0	0	0	0	0	0	0	0	0	430000129	0	0	0	141302038	103875792	0	0	6110432	0	0	24060141	15275896	0	38189641	0	142833218	351345102	381896410	0	0	0	0	0	0	0	366620976	libtiff.so.6.0.1	[Loop@0x264e0 in func@0x26460]	[Unknown]	0x264e0
[Loop at line 647 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	370600000	61200000	34000000	53566993	0	0	0	0	0	0	0	0	0	0	0	0	0	100000030	0	0	0	183792268	77985478	0	382810	0	0	0	24110178	30615077	0	0	0	42459196	390210386	382660362	22912685	0	0	0	0	0	0	229658127	gaussian	[Loop at line 647 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	FilterHandler.cpp	0x405c30
[Loop@0x3b600 in func@0x39a20]	353600000	61200000	61200000	15275874	0	0	0	0	0	0	0	0	0	0	0	0	0	360000108	0	0	0	76379480	64922370	0	0	0	0	0	25587769	11456922	0	76379282	0	76763307	328431291	496465333	0	0	0	0	0	0	0	305517480	libopencv_imgcodecs.so.4.6.0	[Loop@0x3b600 in func@0x39a20]	[Unknown]	0x3b600
[Loop@0x4d3e0 in func@0x4d370]	343400000	187000000	112200000	168034614	0	0	0	0	0	0	0	0	0	0	0	0	0	930000279	0	0	0	106931272	181782636	30551748	0	0	0	0	71416609	84017428	0	305517128	0	128702659	481190031	954741025	0	0	0	0	0	0	0	511741779	libtiff.so.6.0.1	[Loop@0x4d3e0 in func@0x4d370]	[Unknown]	0x4d3e0
[Loop@0x8258 in func@0x7ff0]	200600000	34000000	0	61103496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7637948	51937896	0	0	0	0	0	6492419	3818974	0	76379282	0	5728605	145120803	190948205	0	0	0	0	0	0	0	84017307	libz.so.1.3	[Loop@0x8258 in func@0x7ff0]	[Unknown]	0x8258
[Loop@0x8140 in func@0x7ff0]	146200000	54400000	0	15275874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3818974	64922370	0	0	0	0	0	8020047	7637948	0	38189641	0	5346698	183310488	229137846	0	0	0	0	0	0	0	137482866	libz.so.1.3	[Loop@0x8140 in func@0x7ff0]	[Unknown]	0x8140
[Loop@0x283e8 in png_write_row]	142800000	10200000	0	7637937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61103584	25968948	7637937	0	0	0	0	25205862	0	0	0	0	42773584	137482866	0	0	0	0	0	0	0	0	137482866	libpng16.so.16.43.0	[Loop@0x283e8 in png_write_row]	[Unknown]	0x283e8
[Loop at line 396 in FilterHandler::saveImage]	74800000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	gaussian	[Loop at line 396 in FilterHandler::saveImage(Tensor<float> const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char>> const&)]	FilterHandler.cpp	0x408140
std::vector<float, std::allocator<float>>::push_back	74800000	17000000	13600000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000003	0	0	3818974	0	0	0	0	0	0	0	0	3818974	0	0	0	0	30551748	114568923	0	0	0	0	0	0	0	84017307	gaussian	std::vector<float, std::allocator<float>>::push_back(float const&)	stl_vector.h	0x40276f
std::vector<std::vector<float, std::allocator<float>>, std::allocator<std::vector<float, std::allocator<float>>>>::operator[]	74800000	13600000	0	30551748	0	0	0	0	0	0	0	0	0	0	0	0	0	20000006	0	3818974	3818974	30551792	25968948	0	0	0	0	0	0	0	0	0	0	80964284	259689858	76379282	0	0	0	0	0	0	0	61103496	gaussian	std::vector<std::vector<float, std::allocator<float>>, std::allocator<std::vector<float, std::allocator<float>>>>::operator[](unsigned long) const	stl_vector.h	0x40815b
[Loop@0x6c20 in adler32_z]	57800000	17000000	0	22913811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34370766	25968948	0	0	0	0	0	1909535	3818974	0	114568923	0	23678234	61103496	38189641	0	0	0	0	0	0	0	68741433	libz.so.1.3	[Loop@0x6c20 in adler32_z]	[Unknown]	0x6c20
