Function	Hardware Event Count:INST_RETIRED.ANY	Hardware Event Count:CPU_CLK_UNHALTED.THREAD	Hardware Event Count:CPU_CLK_UNHALTED.REF_TSC	Hardware Event Count:CPU_CLK_UNHALTED.THREAD_P	Hardware Event Count:LD_HEAD.ANY_AT_RET	Hardware Event Count:LD_HEAD.L1_BOUND_AT_RET	Hardware Event Count:LD_HEAD.L1_MISS_AT_RET	Hardware Event Count:MEM_BOUND_STALLS.LOAD	Hardware Event Count:MEM_BOUND_STALLS.LOAD_DRAM_HIT	Hardware Event Count:MEM_BOUND_STALLS.LOAD_L2_HIT	Hardware Event Count:MEM_BOUND_STALLS.LOAD_LLC_HIT	Hardware Event Count:MEM_SCHEDULER_BLOCK.ALL	Hardware Event Count:MEM_SCHEDULER_BLOCK.ST_BUF	Hardware Event Count:TOPDOWN_BE_BOUND.ALL	Hardware Event Count:TOPDOWN_BE_BOUND.MEM_SCHEDULER	Hardware Event Count:TOPDOWN_FE_BOUND.ALL	Hardware Event Count:TOPDOWN_RETIRING.ALL	Hardware Event Count:TOPDOWN.SLOTS	Hardware Event Count:MEMORY_ACTIVITY.STALLS_L1D_MISS	Hardware Event Count:MEMORY_ACTIVITY.STALLS_L2_MISS	Hardware Event Count:MEMORY_ACTIVITY.STALLS_L3_MISS	Hardware Event Count:MEM_LOAD_RETIRED.L1_HIT	Hardware Event Count:CPU_CLK_UNHALTED.DISTRIBUTED	Hardware Event Count:EXE_ACTIVITY.BOUND_ON_LOADS	Hardware Event Count:FRONTEND_RETIRED.LATENCY_GE_4	Hardware Event Count:MEM_LOAD_RETIRED.L2_HIT	Hardware Event Count:MEM_LOAD_RETIRED.L3_HIT	Hardware Event Count:MEM_LOAD_RETIRED.L3_MISS	Hardware Event Count:MEM_INST_RETIRED.ALL_STORES	Hardware Event Count:IDQ_BUBBLES.CORE	Hardware Event Count:INT_MISC.UOP_DROPPING	Hardware Event Count:TOPDOWN.BACKEND_BOUND_SLOTS	Hardware Event Count:TOPDOWN.MEMORY_BOUND_SLOTS	Hardware Event Count:MEM_INST_RETIRED.ALL_LOADS	Hardware Event Count:UOPS_RETIRED.SLOTS	Hardware Event Count:TOPDOWN.SLOTS_P	Hardware Event Count:FP_ARITH_INST_RETIRED.SCALAR_SINGLE	Hardware Event Count:FP_ARITH_INST_RETIRED.128B_PACKED_SINGLE	Hardware Event Count:FP_ARITH_INST_RETIRED.256B_PACKED_SINGLE	Hardware Event Count:FP_ARITH_INST_RETIRED.SCALAR_DOUBLE	Hardware Event Count:FP_ARITH_INST_RETIRED.128B_PACKED_DOUBLE	Hardware Event Count:FP_ARITH_INST_RETIRED.256B_PACKED_DOUBLE	Hardware Event Count:UOPS_EXECUTED.X87	Hardware Event Count:UOPS_EXECUTED.THREAD	Module	Function (Full)	Source File	Start Address
[Loop at line 651 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	514573000000	96148600000	31011400000	96131887306	0	0	0	1190016	0	600009	0	12186114	0	259317088	6233342	6233342	272000370	138850041655	7629856	3839653	3839653	229081193079	96094451484	251657126	380735	8400810	0	0	380720	26390170364	49597414	106350571940	419529111	76535727440	424610590713	564947300947	44676977155	0	0	0	0	0	0	458954316762	gaussian	[Loop at line 651 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	FilterHandler.cpp	0x405c60
[Loop at line 650 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	12049600000	3179000000	1054000000	3395121396	0	0	0	1246683	0	0	0	60009	0	0	0	0	0	4120001236	0	0	0	3895213728	3021047283	0	0	0	0	0	751873429	1060128544	3790203	4310780048	0	875150885	13374018675	17623924915	930708574	0	0	0	0	0	0	14611285141	gaussian	[Loop at line 650 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	FilterHandler.cpp	0x405c40
[Loop@0xa670 in func@0xa520]	2295000000	1139000000	714000000	1075101160	0	0	0	0	0	0	0	0	0	0	0	0	0	10000003	3839653	3839653	0	291813628	1135765947	199661644	0	1535878	0	0	155125900	264936057	15358612	3225299868	959910675	311019750	2196278084	6757771152	0	0	0	0	0	0	0	1950540676	libdeflate.so.0	[Loop@0xa670 in func@0xa520]	[Unknown]	0xa670
[Outside any known module]	1577600000	1475600000	578000000	1358251187	3000009	0	0	1190016	1246683	0	0	249370	0	24933368	6233342	31166710	24933368	1510000453	80236108	76555870	34556877	298383889	1144545657	313742795	3825196	9175260	0	0	286058013	2659742338	19066810	4094497024	2182821339	267980805	2919061656	11808286981	0	0	0	0	0	0	0	1339464495	[Unknown]	[Outside any known module]	[Unknown]	0x0
[Loop@0xb870 in deflate]	578000000	336600000	0	391643994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	276455016	391643430	30717176	383991	0	0	0	134775225	410842871	11518959	307171416	38396427	248431825	552909168	2265389193	0	0	0	0	0	0	0	1251724922	libz.so.1.3	[Loop@0xb870 in deflate]	[Unknown]	0xb870
[Loop@0x4df0 in func@0x4db0]	482800000	241400000	0	168944468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111349937	169712153	7679294	0	0	0	0	41085325	95991325	3839653	0	0	102905300	453078346	1036703529	0	0	0	0	0	0	0	706495048	libz.so.1.3	[Loop@0x4df0 in func@0x4db0]	[Unknown]	0x4df0
[Loop at line 390 in do_lookup_x]	462400000	214200000	142800000	245737408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19198265	0	3839653	99830978	195821715	23037882	0	45308401	0	0	21502600	95991325	0	460757124	0	162421425	360926818	1382271372	0	0	0	0	0	0	0	598984932	ld-linux-x86-64.so.2	[Loop at line 390 in do_lookup_x]	dl-lookup.c	0xa590
[Loop@0x264e0 in func@0x26460]	387600000	61200000	51000000	30717176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130548202	39164343	0	0	5375573	0	0	23806450	15358612	0	0	0	159349625	360926818	383964270	0	0	0	0	0	0	0	383964700	libtiff.so.6.0.1	[Loop@0x264e0 in func@0x26460]	[Unknown]	0x264e0
[Loop@0x3b600 in func@0x39a20]	350200000	74800000	44200000	84472234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80632713	78328686	7679294	383991	0	0	0	24574400	7679306	0	230378562	0	76027050	307171760	614342832	0	0	0	0	0	0	0	345568230	libopencv_imgcodecs.so.4.6.0	[Loop@0x3b600 in func@0x39a20]	[Unknown]	0x3b600
[Loop@0x4d3e0 in func@0x4d370]	350200000	139400000	98600000	207340938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126708549	182766934	30717176	0	0	0	0	71035375	95991325	0	307171416	0	149750250	491474816	1036703529	0	0	0	0	0	0	0	499154110	libtiff.so.6.0.1	[Loop@0x4d3e0 in func@0x4d370]	[Unknown]	0x4d3e0
