Function	Hardware Event Count:INST_RETIRED.ANY	Hardware Event Count:CPU_CLK_UNHALTED.THREAD	Hardware Event Count:CPU_CLK_UNHALTED.REF_TSC	Hardware Event Count:CPU_CLK_UNHALTED.THREAD_P	Hardware Event Count:LD_HEAD.ANY_AT_RET	Hardware Event Count:LD_HEAD.L1_BOUND_AT_RET	Hardware Event Count:LD_HEAD.L1_MISS_AT_RET	Hardware Event Count:MEM_BOUND_STALLS.LOAD	Hardware Event Count:MEM_BOUND_STALLS.LOAD_DRAM_HIT	Hardware Event Count:MEM_BOUND_STALLS.LOAD_L2_HIT	Hardware Event Count:MEM_BOUND_STALLS.LOAD_LLC_HIT	Hardware Event Count:MEM_SCHEDULER_BLOCK.ALL	Hardware Event Count:MEM_SCHEDULER_BLOCK.ST_BUF	Hardware Event Count:TOPDOWN_BE_BOUND.ALL	Hardware Event Count:TOPDOWN_BE_BOUND.MEM_SCHEDULER	Hardware Event Count:TOPDOWN_FE_BOUND.ALL	Hardware Event Count:TOPDOWN_RETIRING.ALL	Hardware Event Count:TOPDOWN.SLOTS	Hardware Event Count:MEMORY_ACTIVITY.STALLS_L1D_MISS	Hardware Event Count:MEMORY_ACTIVITY.STALLS_L2_MISS	Hardware Event Count:MEMORY_ACTIVITY.STALLS_L3_MISS	Hardware Event Count:MEM_LOAD_RETIRED.L1_HIT	Hardware Event Count:CPU_CLK_UNHALTED.DISTRIBUTED	Hardware Event Count:EXE_ACTIVITY.BOUND_ON_LOADS	Hardware Event Count:FRONTEND_RETIRED.LATENCY_GE_4	Hardware Event Count:MEM_LOAD_RETIRED.L2_HIT	Hardware Event Count:MEM_LOAD_RETIRED.L3_HIT	Hardware Event Count:MEM_LOAD_RETIRED.L3_MISS	Hardware Event Count:MEM_INST_RETIRED.ALL_STORES	Hardware Event Count:IDQ_BUBBLES.CORE	Hardware Event Count:INT_MISC.UOP_DROPPING	Hardware Event Count:TOPDOWN.BACKEND_BOUND_SLOTS	Hardware Event Count:TOPDOWN.MEMORY_BOUND_SLOTS	Hardware Event Count:MEM_INST_RETIRED.ALL_LOADS	Hardware Event Count:UOPS_RETIRED.SLOTS	Hardware Event Count:TOPDOWN.SLOTS_P	Hardware Event Count:FP_ARITH_INST_RETIRED.SCALAR_SINGLE	Hardware Event Count:FP_ARITH_INST_RETIRED.128B_PACKED_SINGLE	Hardware Event Count:FP_ARITH_INST_RETIRED.256B_PACKED_SINGLE	Hardware Event Count:FP_ARITH_INST_RETIRED.SCALAR_DOUBLE	Hardware Event Count:FP_ARITH_INST_RETIRED.128B_PACKED_DOUBLE	Hardware Event Count:FP_ARITH_INST_RETIRED.256B_PACKED_DOUBLE	Hardware Event Count:UOPS_EXECUTED.X87	Hardware Event Count:UOPS_EXECUTED.THREAD	Module	Function (Full)	Source File	Start Address
[Loop at line 651 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	120285200000	22450200000	13957000000	22714418474	0	0	0	0	0	736676	736676	10431195	0	130045008	10426680	0	557167952	69590020877	19012620	3815370	0	52105600927	22290892248	129622911	381562	3814854	0	0	0	6524434982	45810547	23176366225	115119358	16893375417	98351950258	132186492912	10550291390	0	0	0	0	0	0	106322720758	gaussian	[Loop at line 651 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	FilterHandler.cpp	0x405c60
[Loop at line 650 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	6208400000	1513000000	914600000	1448641186	0	0	0	0	0	0	0	222060	0	7418190	6156068	0	13486684	3980001194	3815370	0	0	2608489780	1567221681	0	0	0	0	0	359783518	503611949	0	1408942079	0	292396251	6304625525	8424526417	61008951	0	0	0	0	0	0	6641114585	gaussian	[Loop at line 650 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	FilterHandler.cpp	0x405c40
[Loop@0xa670 in func@0xa520]	2298400000	1149200000	731000000	1062128592	0	0	0	0	0	1360018	0	0	0	88400130	0	0	0	6750002025	0	0	0	319408734	968228876	207807768	384855	769668	0	0	150857280	280925754	19241490	3155595832	692691768	310950720	2139650352	6888434804	0	0	0	0	0	0	0	2008808424	libdeflate.so.0	[Loop@0xa670 in func@0xa520]	[Unknown]	0xa670
[Outside any known module]	1037000000	771800000	346800000	545590194	0	0	0	0	0	306004	0	617757	408060	6800010	0	16072750	12013350	2960000888	61115888	57365131	26832098	184526394	561034460	153677092	764410	769668	0	0	147534258	1195838542	0	1689524589	1383909929	226871974	1419090849	4487580749	0	0	0	0	0	0	0	1212076765	[Unknown]	[Outside any known module]	[Unknown]	0x0
[Loop@0xb870 in deflate]	717400000	346800000	0	415615536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	315560436	379441046	38482920	384855	0	0	0	163172160	361740012	15393192	423311636	0	305178120	677299392	2385938312	0	0	0	0	0	0	0	1369991952	libz.so.1.3	[Loop@0xb870 in deflate]	[Unknown]	0xb870
[Loop@0x4df0 in func@0x4db0]	615400000	261800000	0	238594104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150083622	248599306	23089752	0	769668	0	0	54647280	80814258	7696596	0	0	127766880	554154048	1539315040	0	0	0	0	0	0	0	831231072	libz.so.1.3	[Loop@0x4df0 in func@0x4db0]	[Unknown]	0x4df0
[Loop at line 390 in do_lookup_x]	445400000	197200000	119000000	223200936	0	0	0	0	0	0	0	30604	0	0	0	0	0	1290000387	30786384	7696596	7696596	88510854	235515132	38482920	0	45410412	0	0	24629760	76965960	0	423311636	38482876	160093440	423312120	1269934908	0	0	0	0	0	0	0	600333552	ld-linux-x86-64.so.2	[Loop at line 390 in do_lookup_x]	dl-lookup.c	0xa590
[Loop@0x264e0 in func@0x26460]	377400000	57800000	47600000	46179504	0	0	0	0	0	0	0	408060	0	0	0	0	0	390000117	0	0	0	153931920	130841740	0	0	5387676	0	0	24244920	19241490	0	76965752	0	151242120	338649696	423311636	0	0	0	0	0	0	0	361739448	libtiff.so.6.0.1	[Loop@0x264e0 in func@0x26460]	[Unknown]	0x264e0
[Loop@0x4d3e0 in func@0x4d370]	357000000	146200000	78200000	215504352	0	0	0	0	0	0	0	1360200	0	13600020	0	0	0	870000261	0	0	0	92359152	261683480	7696584	0	0	0	0	72349920	61572768	0	461794512	0	142005960	484884792	731174644	0	0	0	0	0	0	0	515671128	libtiff.so.6.0.1	[Loop@0x4d3e0 in func@0x4d370]	[Unknown]	0x4d3e0
[Loop@0x3b600 in func@0x39a20]	350200000	78200000	34000000	46179504	0	0	0	0	0	0	0	0	0	0	0	0	0	560000168	0	0	0	50027874	52336696	0	0	0	0	0	23860080	23089788	0	38482876	0	78122520	361739448	423311636	0	0	0	0	0	0	0	292470192	libopencv_imgcodecs.so.4.6.0	[Loop@0x3b600 in func@0x39a20]	[Unknown]	0x3b600
