Function	Hardware Event Count:INST_RETIRED.ANY	Hardware Event Count:CPU_CLK_UNHALTED.THREAD	Hardware Event Count:CPU_CLK_UNHALTED.REF_TSC	Hardware Event Count:CPU_CLK_UNHALTED.THREAD_P	Hardware Event Count:LD_HEAD.ANY_AT_RET	Hardware Event Count:LD_HEAD.L1_BOUND_AT_RET	Hardware Event Count:LD_HEAD.L1_MISS_AT_RET	Hardware Event Count:MEM_BOUND_STALLS.LOAD	Hardware Event Count:MEM_BOUND_STALLS.LOAD_DRAM_HIT	Hardware Event Count:MEM_BOUND_STALLS.LOAD_L2_HIT	Hardware Event Count:MEM_BOUND_STALLS.LOAD_LLC_HIT	Hardware Event Count:MEM_SCHEDULER_BLOCK.ALL	Hardware Event Count:MEM_SCHEDULER_BLOCK.ST_BUF	Hardware Event Count:TOPDOWN_BE_BOUND.ALL	Hardware Event Count:TOPDOWN_BE_BOUND.MEM_SCHEDULER	Hardware Event Count:TOPDOWN_FE_BOUND.ALL	Hardware Event Count:TOPDOWN_RETIRING.ALL	Hardware Event Count:TOPDOWN.SLOTS	Hardware Event Count:MEMORY_ACTIVITY.STALLS_L1D_MISS	Hardware Event Count:MEMORY_ACTIVITY.STALLS_L2_MISS	Hardware Event Count:MEMORY_ACTIVITY.STALLS_L3_MISS	Hardware Event Count:MEM_LOAD_RETIRED.L1_HIT	Hardware Event Count:CPU_CLK_UNHALTED.DISTRIBUTED	Hardware Event Count:EXE_ACTIVITY.BOUND_ON_LOADS	Hardware Event Count:FRONTEND_RETIRED.LATENCY_GE_4	Hardware Event Count:MEM_LOAD_RETIRED.L2_HIT	Hardware Event Count:MEM_LOAD_RETIRED.L3_HIT	Hardware Event Count:MEM_LOAD_RETIRED.L3_MISS	Hardware Event Count:MEM_INST_RETIRED.ALL_STORES	Hardware Event Count:IDQ_BUBBLES.CORE	Hardware Event Count:INT_MISC.UOP_DROPPING	Hardware Event Count:TOPDOWN.BACKEND_BOUND_SLOTS	Hardware Event Count:TOPDOWN.MEMORY_BOUND_SLOTS	Hardware Event Count:MEM_INST_RETIRED.ALL_LOADS	Hardware Event Count:UOPS_RETIRED.SLOTS	Hardware Event Count:TOPDOWN.SLOTS_P	Hardware Event Count:FP_ARITH_INST_RETIRED.SCALAR_SINGLE	Hardware Event Count:FP_ARITH_INST_RETIRED.128B_PACKED_SINGLE	Hardware Event Count:FP_ARITH_INST_RETIRED.256B_PACKED_SINGLE	Hardware Event Count:FP_ARITH_INST_RETIRED.SCALAR_DOUBLE	Hardware Event Count:FP_ARITH_INST_RETIRED.128B_PACKED_DOUBLE	Hardware Event Count:FP_ARITH_INST_RETIRED.256B_PACKED_DOUBLE	Hardware Event Count:UOPS_EXECUTED.X87	Hardware Event Count:UOPS_EXECUTED.THREAD	Module	Function (Full)	Source File	Start Address
[Loop at line 651 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	514834800000	95662400000	23541600000	95932233567	3245459	0	0	1788113	0	1363108	0	15532961	0	278671583	8893244	0	669545023	141410042423	22712749	11352259	3776006	228256139449	95572255541	211889529	755250	13622608	0	0	378494	26383968344	87045995	105239517444	605512346	126278106499	414558007523	557121685766	43852096682	0	0	0	0	0	0	456141334248	mean	[Loop at line 651 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	FilterHandler.cpp	0x405c60
[Loop at line 650 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	11760600000	3155200000	717400000	3292171763	0	0	0	0	0	0	0	0	0	7140010	0	0	30768324	4800001440	0	0	0	3829708912	3165465652	7576848	378807	0	0	0	758383965	1002859081	0	4391183968	0	1385432045	13798301459	18541382750	1014235668	0	0	0	0	0	0	14410055087	mean	[Loop at line 650 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	FilterHandler.cpp	0x405c40
[Loop@0xa670 in func@0xa520]	2271200000	1128800000	717400000	1090033056	0	0	0	0	0	0	0	0	0	0	0	0	0	6640001992	3784842	0	0	276293466	1106684722	234659894	378509	756977	0	0	154804046	306572202	11354526	3103562732	870511498	295982308	2096799698	6623457050	0	0	0	0	0	0	0	1915127522	libdeflate.so.0	[Loop@0xa670 in func@0xa520]	[Unknown]	0xa670
[Outside any known module]	1723800000	1577600000	557600000	1195925709	0	0	0	415561	0	0	0	41561	0	0	0	5647785	6375009	3730001119	56746837	49180025	18924210	310326705	952227583	219497871	4542013	2270931	0	0	289530728	3228008734	3784842	4389398800	1892496280	312627379	3345501065	10524198458	0	0	0	0	0	0	0	1331931473	[Unknown]	[Outside any known module]	[Unknown]	0x0
[Loop@0xb870 in deflate]	530400000	350200000	13600000	325495982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	230875362	270236967	7569674	378509	0	0	0	121496574	461750724	11354526	227089956	0	232395316	492028810	1930264626	0	0	0	0	0	0	0	1074893708	libz.so.1.3	[Loop@0xb870 in deflate]	[Unknown]	0xb870
[Loop@0x4df0 in func@0x4db0]	455600000	149600000	6800000	151393480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98405892	180157978	22709022	0	0	0	0	34821448	75696840	7569684	113544978	0	94245006	310356634	1173298106	0	0	0	0	0	0	0	590434572	libz.so.1.3	[Loop@0x4df0 in func@0x4db0]	[Unknown]	0x4df0
[Loop at line 390 in do_lookup_x]	438600000	244800000	132600000	211950872	0	0	0	0	0	0	0	0	0	0	0	0	0	1300000390	22709052	3784842	0	87051366	205894832	30278696	0	43147689	0	0	21574158	105975576	0	416331586	75696652	157831998	393623048	1135449780	0	0	0	0	0	0	0	575295224	ld-linux-x86-64.so.2	[Loop at line 390 in do_lookup_x]	dl-lookup.c	0xa590
[Loop@0x4d3e0 in func@0x4d370]	374000000	183600000	115600000	151393480	0	0	0	0	0	0	0	0	0	0	0	0	0	790000237	0	0	0	109760418	154421124	0	0	0	0	0	71535366	49202946	0	416331586	0	147991154	431471418	1173298106	0	0	0	0	0	0	0	469319788	libtiff.so.6.0.1	[Loop@0x4d3e0 in func@0x4d370]	[Unknown]	0x4d3e0
[Loop@0x264e0 in func@0x26460]	370600000	68000000	44200000	37848370	0	0	0	0	0	0	0	0	0	0	0	0	0	450000135	0	0	0	132469470	25736854	0	0	6055816	0	0	23845122	18924210	0	37848326	0	152911576	378483700	227089956	0	0	0	0	0	0	0	386053374	libtiff.so.6.0.1	[Loop@0x264e0 in func@0x26460]	[Unknown]	0x264e0
[Loop@0x3b600 in func@0x39a20]	343400000	71400000	51000000	75696740	0	0	0	0	0	0	0	0	0	0	0	0	0	570000171	0	0	0	83266524	51473708	0	0	0	0	0	22709640	18924210	0	227089956	37848326	77591270	333065656	378483260	0	0	0	0	0	0	0	234659894	libopencv_imgcodecs.so.4.6.0	[Loop@0x3b600 in func@0x39a20]	[Unknown]	0x3b600
