Function	Hardware Event Count:INST_RETIRED.ANY	Hardware Event Count:CPU_CLK_UNHALTED.THREAD	Hardware Event Count:CPU_CLK_UNHALTED.REF_TSC	Hardware Event Count:CPU_CLK_UNHALTED.THREAD_P	Hardware Event Count:LD_HEAD.ANY_AT_RET	Hardware Event Count:LD_HEAD.L1_BOUND_AT_RET	Hardware Event Count:LD_HEAD.L1_MISS_AT_RET	Hardware Event Count:MEM_BOUND_STALLS.LOAD	Hardware Event Count:MEM_BOUND_STALLS.LOAD_DRAM_HIT	Hardware Event Count:MEM_BOUND_STALLS.LOAD_L2_HIT	Hardware Event Count:MEM_BOUND_STALLS.LOAD_LLC_HIT	Hardware Event Count:MEM_SCHEDULER_BLOCK.ALL	Hardware Event Count:MEM_SCHEDULER_BLOCK.ST_BUF	Hardware Event Count:TOPDOWN_BE_BOUND.ALL	Hardware Event Count:TOPDOWN_BE_BOUND.MEM_SCHEDULER	Hardware Event Count:TOPDOWN_FE_BOUND.ALL	Hardware Event Count:TOPDOWN_RETIRING.ALL	Hardware Event Count:TOPDOWN.SLOTS	Hardware Event Count:MEMORY_ACTIVITY.STALLS_L1D_MISS	Hardware Event Count:MEMORY_ACTIVITY.STALLS_L2_MISS	Hardware Event Count:MEMORY_ACTIVITY.STALLS_L3_MISS	Hardware Event Count:MEM_LOAD_RETIRED.L1_HIT	Hardware Event Count:CPU_CLK_UNHALTED.DISTRIBUTED	Hardware Event Count:EXE_ACTIVITY.BOUND_ON_LOADS	Hardware Event Count:FRONTEND_RETIRED.LATENCY_GE_4	Hardware Event Count:MEM_LOAD_RETIRED.L2_HIT	Hardware Event Count:MEM_LOAD_RETIRED.L3_HIT	Hardware Event Count:MEM_LOAD_RETIRED.L3_MISS	Hardware Event Count:MEM_INST_RETIRED.ALL_STORES	Hardware Event Count:IDQ_BUBBLES.CORE	Hardware Event Count:INT_MISC.UOP_DROPPING	Hardware Event Count:TOPDOWN.BACKEND_BOUND_SLOTS	Hardware Event Count:TOPDOWN.MEMORY_BOUND_SLOTS	Hardware Event Count:MEM_INST_RETIRED.ALL_LOADS	Hardware Event Count:UOPS_RETIRED.SLOTS	Hardware Event Count:TOPDOWN.SLOTS_P	Hardware Event Count:FP_ARITH_INST_RETIRED.SCALAR_SINGLE	Hardware Event Count:FP_ARITH_INST_RETIRED.128B_PACKED_SINGLE	Hardware Event Count:FP_ARITH_INST_RETIRED.256B_PACKED_SINGLE	Hardware Event Count:FP_ARITH_INST_RETIRED.SCALAR_DOUBLE	Hardware Event Count:FP_ARITH_INST_RETIRED.128B_PACKED_DOUBLE	Hardware Event Count:FP_ARITH_INST_RETIRED.256B_PACKED_DOUBLE	Hardware Event Count:UOPS_EXECUTED.X87	Hardware Event Count:UOPS_EXECUTED.THREAD	Module	Function (Full)	Source File	Start Address
[Loop at line 651 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	120832600000	24463000000	14905600000	24479141753	5528454	0	5574048	17727717	557075	17702910	0	484344150	0	7405872990	675977661	69277234	26730088174	87550026265	3609021	3861533	0	40785672336	17271756124	105488965	386179	741438	0	0	0	5145704642	26582949	17930917810	37071384	13467421545	75433911782	101272048354	8029225598	0	0	0	0	0	0	81656958684	gaussian	[Loop at line 651 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	FilterHandler.cpp	0x405c60
[Loop at line 650 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	5664400000	1543600000	761600000	1592057566	0	0	0	2615925	0	3918483	0	22989033	0	417648272	33529992	0	1071226545	5930001779	0	0	0	1616756135	1201558373	0	0	0	0	0	283466753	364207412	0	1277593358	0	250671532	5466825302	6361270501	82031659	0	0	0	0	0	0	5453158223	gaussian	[Loop at line 650 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	FilterHandler.cpp	0x405c40
[Loop@0xa670 in func@0xa520]	2318800000	1159400000	737800000	1065781590	0	0	0	0	0	0	0	0	0	0	0	0	0	6910002073	3861533	3861533	0	312784173	1181625750	208522485	0	772316	0	0	151762059	289614975	15446132	3166449106	656458961	320129127	2293747335	7027972406	0	0	0	0	0	0	0	1938486805	libdeflate.so.0	[Loop@0xa670 in func@0xa520]	[Unknown]	0xa670
[Outside any known module]	1023400000	846600000	527000000	875590610	13655042	0	5616900	4882650	0	2675395	2078791	1695259	2527570	149340986	0	135023862	69932590	3950001185	65491676	34587027	15578722	217521668	740779328	190436169	1197387	3038086	0	0	160158472	1199957102	3609021	1728575323	1307375112	187781790	1174032234	4300411207	7420634	0	0	0	0	0	0	1086830991	[Unknown]	[Outside any known module]	[Unknown]	0x0
[Loop@0xb870 in deflate]	799000000	391000000	224400000	370706640	0	0	0	0	0	0	0	0	0	0	0	0	0	2280000684	0	0	0	359122569	407004425	15446110	772358	0	0	0	181882773	393876366	11584599	308921864	38615233	313950519	664182730	2239683514	0	0	0	0	0	0	0	1274304075	libz.so.1.3	[Loop@0xb870 in deflate]	[Unknown]	0xb870
[Loop@0x4df0 in func@0x4db0]	578000000	251600000	159800000	247137760	0	0	0	0	0	0	0	0	0	0	0	0	0	1380000414	0	0	0	131292122	223195975	23169165	0	0	0	0	60241428	115845990	11584599	0	0	135929376	563783015	1390148388	0	0	0	0	0	0	0	810920775	libz.so.1.3	[Loop@0x4df0 in func@0x4db0]	[Unknown]	0x4df0
[Loop at line 390 in do_lookup_x]	455600000	190400000	146200000	254860815	0	0	0	0	0	0	0	156457	0	0	0	0	0	1230000369	11584599	0	7723066	108122924	210066800	15446110	0	44022012	0	0	22783617	84953726	0	424767563	38615233	160643808	409321915	1158456990	0	0	0	0	0	0	0	525167740	ld-linux-x86-64.so.2	[Loop at line 390 in do_lookup_x]	dl-lookup.c	0xa590
[Loop@0x264e0 in func@0x26460]	404600000	51000000	54400000	146738045	0	0	0	0	0	0	0	0	0	0	0	0	0	430000129	0	0	0	127430589	52516700	0	0	4633896	0	0	24328269	15446132	0	0	0	151762059	393875805	695074194	0	0	0	0	0	0	0	370706640	libtiff.so.6.0.1	[Loop@0x264e0 in func@0x26460]	[Unknown]	0x264e0
[Loop@0x3b600 in func@0x39a20]	353600000	74800000	44200000	54061385	0	0	0	0	0	0	0	0	0	0	0	0	0	500000150	0	0	0	77230660	52516700	0	0	0	0	0	22783617	15446132	0	231691398	0	79549578	339814420	424767563	0	0	0	0	0	0	0	278029980	libopencv_imgcodecs.so.4.6.0	[Loop@0x3b600 in func@0x39a20]	[Unknown]	0x3b600
[Loop@0x4d3e0 in func@0x4d370]	312800000	136000000	88400000	123568880	0	0	0	0	0	0	0	0	0	0	0	0	0	910000273	0	0	0	123569056	118162575	23169165	0	0	0	0	71053992	73369127	0	424767563	0	145969614	478829410	810919893	0	0	0	0	0	0	0	494275520	libtiff.so.6.0.1	[Loop@0x4d3e0 in func@0x4d370]	[Unknown]	0x4d3e0
