Function	Hardware Event Count:INST_RETIRED.ANY	Hardware Event Count:CPU_CLK_UNHALTED.THREAD	Hardware Event Count:CPU_CLK_UNHALTED.REF_TSC	Hardware Event Count:CPU_CLK_UNHALTED.THREAD_P	Hardware Event Count:LD_HEAD.ANY_AT_RET	Hardware Event Count:LD_HEAD.L1_BOUND_AT_RET	Hardware Event Count:LD_HEAD.L1_MISS_AT_RET	Hardware Event Count:MEM_BOUND_STALLS.LOAD	Hardware Event Count:MEM_BOUND_STALLS.LOAD_DRAM_HIT	Hardware Event Count:MEM_BOUND_STALLS.LOAD_L2_HIT	Hardware Event Count:MEM_BOUND_STALLS.LOAD_LLC_HIT	Hardware Event Count:MEM_SCHEDULER_BLOCK.ALL	Hardware Event Count:MEM_SCHEDULER_BLOCK.ST_BUF	Hardware Event Count:TOPDOWN_BE_BOUND.ALL	Hardware Event Count:TOPDOWN_BE_BOUND.MEM_SCHEDULER	Hardware Event Count:TOPDOWN_FE_BOUND.ALL	Hardware Event Count:TOPDOWN_RETIRING.ALL	Hardware Event Count:TOPDOWN.SLOTS	Hardware Event Count:MEMORY_ACTIVITY.STALLS_L1D_MISS	Hardware Event Count:MEMORY_ACTIVITY.STALLS_L2_MISS	Hardware Event Count:MEMORY_ACTIVITY.STALLS_L3_MISS	Hardware Event Count:MEM_LOAD_RETIRED.L1_HIT	Hardware Event Count:CPU_CLK_UNHALTED.DISTRIBUTED	Hardware Event Count:EXE_ACTIVITY.BOUND_ON_LOADS	Hardware Event Count:FRONTEND_RETIRED.LATENCY_GE_4	Hardware Event Count:MEM_LOAD_RETIRED.L2_HIT	Hardware Event Count:MEM_LOAD_RETIRED.L3_HIT	Hardware Event Count:MEM_LOAD_RETIRED.L3_MISS	Hardware Event Count:MEM_INST_RETIRED.ALL_STORES	Hardware Event Count:IDQ_BUBBLES.CORE	Hardware Event Count:INT_MISC.UOP_DROPPING	Hardware Event Count:TOPDOWN.BACKEND_BOUND_SLOTS	Hardware Event Count:TOPDOWN.MEMORY_BOUND_SLOTS	Hardware Event Count:MEM_INST_RETIRED.ALL_LOADS	Hardware Event Count:UOPS_RETIRED.SLOTS	Hardware Event Count:TOPDOWN.SLOTS_P	Hardware Event Count:FP_ARITH_INST_RETIRED.SCALAR_SINGLE	Hardware Event Count:FP_ARITH_INST_RETIRED.128B_PACKED_SINGLE	Hardware Event Count:FP_ARITH_INST_RETIRED.256B_PACKED_SINGLE	Hardware Event Count:FP_ARITH_INST_RETIRED.SCALAR_DOUBLE	Hardware Event Count:FP_ARITH_INST_RETIRED.128B_PACKED_DOUBLE	Hardware Event Count:FP_ARITH_INST_RETIRED.256B_PACKED_DOUBLE	Hardware Event Count:UOPS_EXECUTED.X87	Hardware Event Count:UOPS_EXECUTED.THREAD	Module	Function (Full)	Source File	Start Address
[Loop at line 651 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	26322800000	4722600000	2951200000	4875932802	3825005	0	0	0	0	0	0	1453709	0	11475015	0	3825005	38250050	7400002220	7845440	7845440	7845440	11293656424	4864149342	45521046	0	0	0	0	0	1898929339	11574219	4243661733	74575382	10667576388	20433351780	26756464665	1875584265	0	0	0	0	0	0	22230869637	mean	[Loop at line 651 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	FilterHandler.cpp	0x405c60
[Loop at line 650 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	2658800000	673200000	404600000	587223678	0	0	0	0	0	0	0	229533	0	3825005	0	0	7650010	990000297	0	0	0	776142296	546315420	7845429	0	0	0	0	169339471	77290754	0	612118320	0	359788972	2905238148	3861087783	344123019	0	0	0	0	0	0	3476578515	mean	[Loop at line 650 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	FilterHandler.cpp	0x405c40
[Loop@0xa670 in func@0xa520]	2342600000	1105000000	720800000	1141004691	0	0	0	0	0	0	0	0	0	0	0	0	0	1590000477	11186337	3728779	0	294573541	1090291746	208811316	0	2237292	0	0	141697060	249828193	11186337	2684713752	708466129	287122990	1968792408	6264332088	0	0	0	0	0	0	0	1991165049	libdeflate.so.0	[Loop@0xa670 in func@0xa520]	[Unknown]	0xa670
[Outside any known module]	975800000	669800000	418200000	677955003	0	0	0	0	0	0	0	60009	60009	0	0	9000027	9000027	1920000576	41016569	37287790	26101453	235107018	609194326	97335993	1138102	745764	0	0	168475460	882663118	3728779	1995641703	1200963744	247421765	1145571486	4652764804	0	0	0	0	0	0	0	769290987	[Unknown]	[Outside any known module]	[Unknown]	0x0
[Loop@0xb870 in deflate]	788800000	380800000	221000000	298301880	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	361691563	367656519	37287735	0	0	0	0	179731534	350505226	3728779	410164601	37287691	321801481	693551871	2013535314	0	0	0	0	0	0	0	1312528272	libz.so.1.3	[Loop@0xb870 in deflate]	[Unknown]	0xb870
[Loop@0x4df0 in func@0x4db0]	625600000	210800000	146200000	275929239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130507265	228200598	22372641	372902	0	0	0	60780581	119320928	7457558	37287691	0	143188608	626433948	1677946095	0	0	0	0	0	0	0	745754700	libz.so.1.3	[Loop@0x4df0 in func@0x4db0]	[Unknown]	0x4df0
[Loop at line 390 in do_lookup_x]	421600000	193800000	139400000	231183957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18643895	3728779	3728779	123049707	240878409	37287735	0	41762784	0	0	23118994	89490696	0	522027674	74575382	145425930	357962256	1006767657	0	0	0	0	0	0	0	604061307	ld-linux-x86-64.so.2	[Loop at line 390 in do_lookup_x]	dl-lookup.c	0xa590
[Loop@0x264e0 in func@0x26460]	387600000	91800000	34000000	52202829	0	0	0	0	0	0	0	0	0	0	0	0	0	100000030	0	0	0	126778486	25355622	0	0	4474584	0	0	22000333	22372674	0	0	0	137595303	343047162	223726146	0	0	0	0	0	0	0	387792444	libtiff.so.6.0.1	[Loop@0x264e0 in func@0x26460]	[Unknown]	0x264e0
[Loop@0x4d3e0 in func@0x4d370]	374000000	190400000	112200000	134235846	0	0	0	0	0	0	0	0	0	0	0	0	0	270000081	0	0	0	126778486	164811543	7457547	0	0	0	0	65255225	59660464	0	372876910	0	124544258	439995273	1230493803	0	0	0	0	0	0	0	477283008	libtiff.so.6.0.1	[Loop@0x4d3e0 in func@0x4d370]	[Unknown]	0x4d3e0
[Loop@0x3b600 in func@0x39a20]	350200000	61200000	44200000	22372641	0	0	0	0	0	0	0	0	0	0	0	0	0	120000036	0	0	0	78304359	50711244	0	0	0	0	0	20881672	11186337	0	74575382	0	68611208	343047162	484739983	0	0	0	0	0	0	0	357962256	libopencv_imgcodecs.so.4.6.0	[Loop@0x3b600 in func@0x39a20]	[Unknown]	0x3b600
[Loop at line 647 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	316200000	30600000	30600000	38839263	0	0	0	0	0	0	0	0	0	0	0	0	0	100000030	0	0	0	199520797	40011627	0	0	0	0	0	24543593	3728779	0	0	0	79107714	212690136	569012405	76126998	0	0	0	0	0	0	276617214	mean	[Loop at line 647 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	FilterHandler.cpp	0x405c30
[Loop@0x8258 in func@0x7ff0]	187000000	54400000	23800000	52202829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3728779	76066866	0	0	0	0	0	5966192	3728779	0	0	0	4474644	231183957	261013837	0	0	0	0	0	0	0	141693393	libz.so.1.3	[Loop@0x8258 in func@0x7ff0]	[Unknown]	0x8258
[Loop@0x283e8 in png_write_row]	170000000	27200000	23800000	37287735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37287790	25355622	7457547	0	0	0	0	21254559	7457558	0	0	0	49221084	134235846	111863073	0	0	0	0	0	0	0	178981128	libpng16.so.16.43.0	[Loop@0x283e8 in png_write_row]	[Unknown]	0x283e8
[Loop@0x8140 in func@0x7ff0]	146200000	51000000	30600000	29830188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7457558	0	0	0	0	0	0	6339079	14915116	0	0	0	5966192	111863205	298301528	0	0	0	0	0	0	0	164066034	libz.so.1.3	[Loop@0x8140 in func@0x7ff0]	[Unknown]	0x8140
[Loop@0x6c20 in adler32_z]	74800000	13600000	27200000	14915094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29830232	0	0	0	0	0	0	3355983	3728779	0	37287691	0	24237655	44745282	111863073	0	0	0	0	0	0	0	82033017	libz.so.1.3	[Loop@0x6c20 in adler32_z]	[Unknown]	0x6c20
std::vector<float, std::allocator<float>>::push_back	71400000	13600000	17000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37287691	0	29830188	74575382	0	0	0	0	0	0	0	119320752	mean	std::vector<float, std::allocator<float>>::push_back(float const&)	stl_vector.h	0x40276f
[Loop at line 396 in FilterHandler::saveImage]	68000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37287691	0	0	0	0	0	0	0	0	mean	[Loop at line 396 in FilterHandler::saveImage(Tensor<float> const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char>> const&)]	FilterHandler.cpp	0x408140
std::vector<std::vector<float, std::allocator<float>>, std::allocator<std::vector<float, std::allocator<float>>>>::operator[]	64600000	17000000	6800000	7457547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22372674	0	0	0	0	0	0	0	18643895	0	0	0	73085852	186438675	74575382	0	0	0	0	0	0	0	59660376	mean	std::vector<std::vector<float, std::allocator<float>>, std::allocator<std::vector<float, std::allocator<float>>>>::operator[](unsigned long) const	stl_vector.h	0x40815b
_ZSt12construct_atIfJRKfEQaant20is_unbounded_array_vIT_ErqXgsnwcvPvLi0E_S2_pispcl7declvalIT0_EEEEEPS2_S5_DpOS4_	61200000	37400000	13600000	22372641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3728779	3728779	3728779	37287790	25355622	0	0	0	0	0	18644350	37287790	0	149150764	0	65628112	223726410	447452292	0	0	0	0	0	0	0	67117923	mean	_ZSt12construct_atIfJRKfEQaant20is_unbounded_array_vIT_ErqXgsnwcvPvLi0E_S2_pispcl7declvalIT0_EEEEEPS2_S5_DpOS4_	stl_construct.h	0x408140
func@0x4d370	61200000	20400000	20400000	22372641	0	0	0	0	0	0	0	0	0	0	0	0	0	20000006	0	0	0	41016569	12677811	0	0	0	0	0	0	3728779	0	74575382	0	34305604	52202829	186438455	0	0	0	0	0	0	0	104405658	libtiff.so.6.0.1	func@0x4d370	[Unknown]	0x4d370
[Loop@0x36430 in func@0x36390]	44200000	10200000	6800000	7457547	0	0	0	0	0	0	0	0	0	0	0	0	0	10000003	0	0	0	0	0	0	0	0	0	0	2610209	0	0	37287691	0	0	52202829	111863073	0	0	0	0	0	0	0	52202829	libtiff.so.6.0.1	[Loop@0x36430 in func@0x36390]	[Unknown]	0x36430
[Loop@0x74d8 in crc32_z]	40800000	3400000	0	7457547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3728779	0	0	0	745764	0	0	0	0	0	0	0	8949288	0	0	0	0	0	0	0	0	0	7457547	libz.so.1.3	[Loop@0x74d8 in crc32_z]	[Unknown]	0x74d8
[Loop@0x9410 in func@0x9240]	40800000	10200000	27200000	37287735	0	0	0	0	0	0	0	0	0	0	0	0	0	40000012	0	0	0	3728779	25355622	0	0	0	0	0	1118661	0	0	0	0	3355983	52202829	223726146	0	0	0	0	0	0	0	52202829	libdeflate.so.0	[Loop@0x9410 in func@0x9240]	[Unknown]	0x9410
[Loop@0xb570 in func@0xb4c0]	34000000	3400000	3400000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000003	0	0	0	3728779	25355622	0	0	0	0	0	0	3728779	0	74575382	0	4101757	29830188	111863073	0	0	0	0	0	0	0	67117923	libdeflate.so.0	[Loop@0xb570 in func@0xb4c0]	[Unknown]	0xb570
[Loop@0x267f48 in func@0x267ee0]	27200000	20400000	17000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14915116	7457558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7457547	149150764	0	0	14915094	0	0	0	0	59660376	libopencv_core.so.4.6.0	[Loop@0x267f48 in func@0x267ee0]	[Unknown]	0x267f48
[Loop@0x6fa0 in adler32_z]	23800000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7457558	0	0	0	0	0	0	745774	0	0	111863073	0	6339079	22372641	37287691	0	0	0	0	0	0	0	22372641	libz.so.1.3	[Loop@0x6fa0 in adler32_z]	[Unknown]	0x6fa0
[Loop at line 327 in FilterHandler::loadImage]	20400000	27200000	17000000	22372641	0	0	0	0	0	0	0	0	0	0	0	0	0	170000051	3728779	3728779	3728779	3728779	50711244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74575470	mean	[Loop at line 327 in FilterHandler::loadImage(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char>> const&)]	FilterHandler.cpp	0x40b480
[Loop at line 77 in _dl_new_hash]	20400000	3400000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3728779	0	0	0	1491548	22372641	0	0	0	0	0	0	0	0	7457547	ld-linux-x86-64.so.2	[Loop at line 77 in _dl_new_hash]	dl-new-hash.h	0xb120
[Loop at line 1979 in _dl_map_object]	17000000	3400000	6800000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1118661	0	37287691	0	0	0	0	0	0	0	0	ld-linux-x86-64.so.2	[Loop at line 1979 in _dl_map_object]	dl-load.c	0x9370
strcmp	17000000	40800000	10200000	7457547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7457558	3728779	0	0	25355622	0	0	0	0	0	0	7457558	0	0	37287691	3355983	29830188	111863073	0	0	0	0	0	0	0	96948111	ld-linux-x86-64.so.2	strcmp	strcmp-sse2.S	0x274e0
[Loop at line 755 in __memmove_avx_unaligned_erms]	13600000	54400000	44200000	59660376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18643895	14915116	11186337	3728779	88744677	59660376	372902	745764	0	0	2610209	18643895	0	0	0	0	0	0	0	0	0	0	0	0	0	22372641	libc.so.6	[Loop at line 755 in __memmove_avx_unaligned_erms]	memmove-vec-unaligned-erms.S	0x188e15
[Loop@0xab90 in func@0xa520]	13600000	20400000	3400000	29830188	0	0	0	0	0	0	0	0	0	0	0	0	0	30000009	0	0	0	0	25355622	0	0	0	0	0	1864435	29830232	0	74575382	0	1118661	14915094	111863073	0	0	0	0	0	0	0	22372641	libdeflate.so.0	[Loop@0xab90 in func@0xa520]	[Unknown]	0xab90
[libz.so.1.3]	13600000	17000000	10200000	22372641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12677811	0	0	0	0	0	2610209	29830232	7457558	0	0	1491548	7457547	0	0	0	0	0	0	0	0	37287735	libz.so.1.3	[libz.so.1.3]	[Unknown]	0x0
_dl_name_match_p	13600000	0	3400000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3728779	0	0	0	0	0	0	0	0	0	0	0	1118661	0	37287691	0	0	0	0	0	0	0	7457547	ld-linux-x86-64.so.2	_dl_name_match_p	dl-misc.c	0xc380
[Loop at line 40 in __cxa_finalize]	10200000	3400000	0	14915094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2237292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	libc.so.6	[Loop at line 40 in __cxa_finalize]	cxa_finalize.c	0x47330
[Loop at line 429 in do_lookup_x]	10200000	23800000	17000000	37287735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7457558	7457558	3728779	3728779	25355622	22372641	0	0	0	0	1491548	14915116	0	111863073	0	2237322	0	74575382	0	0	0	0	0	0	0	44745282	ld-linux-x86-64.so.2	[Loop at line 429 in do_lookup_x]	dl-lookup.c	0xa870
_int_malloc	10200000	3400000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20000006	0	0	0	0	0	0	0	0	0	0	2237322	3728779	0	0	0	1491548	0	0	0	0	0	0	0	0	0	0	libc.so.6	_int_malloc	malloc.c	0xab570
[Loop at line 773 in _dl_lookup_symbol_x]	6800000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12677811	0	0	1491528	0	0	1118661	0	0	0	0	372887	0	0	0	0	0	0	0	0	0	7457547	ld-linux-x86-64.so.2	[Loop at line 773 in _dl_lookup_symbol_x]	dl-lookup.c	0xb103
[Loop@0x5760 in func@0x5430]	6800000	3400000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	372887	0	0	0	0	745774	7457547	0	0	0	0	0	0	0	0	14915094	libz.so.1.3	[Loop@0x5760 in func@0x5430]	[Unknown]	0x5760
[Loop@0x5d18 in func@0x5430]	6800000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	libz.so.1.3	[Loop@0x5d18 in func@0x5430]	[Unknown]	0x5d18
