Function	Hardware Event Count:INST_RETIRED.ANY	Hardware Event Count:CPU_CLK_UNHALTED.THREAD	Hardware Event Count:CPU_CLK_UNHALTED.REF_TSC	Hardware Event Count:CPU_CLK_UNHALTED.THREAD_P	Hardware Event Count:LD_HEAD.ANY_AT_RET	Hardware Event Count:LD_HEAD.L1_BOUND_AT_RET	Hardware Event Count:LD_HEAD.L1_MISS_AT_RET	Hardware Event Count:MEM_BOUND_STALLS.LOAD	Hardware Event Count:MEM_BOUND_STALLS.LOAD_DRAM_HIT	Hardware Event Count:MEM_BOUND_STALLS.LOAD_L2_HIT	Hardware Event Count:MEM_BOUND_STALLS.LOAD_LLC_HIT	Hardware Event Count:MEM_SCHEDULER_BLOCK.ALL	Hardware Event Count:MEM_SCHEDULER_BLOCK.ST_BUF	Hardware Event Count:TOPDOWN_BE_BOUND.ALL	Hardware Event Count:TOPDOWN_BE_BOUND.MEM_SCHEDULER	Hardware Event Count:TOPDOWN_FE_BOUND.ALL	Hardware Event Count:TOPDOWN_RETIRING.ALL	Hardware Event Count:TOPDOWN.SLOTS	Hardware Event Count:MEMORY_ACTIVITY.STALLS_L1D_MISS	Hardware Event Count:MEMORY_ACTIVITY.STALLS_L2_MISS	Hardware Event Count:MEMORY_ACTIVITY.STALLS_L3_MISS	Hardware Event Count:MEM_LOAD_RETIRED.L1_HIT	Hardware Event Count:CPU_CLK_UNHALTED.DISTRIBUTED	Hardware Event Count:EXE_ACTIVITY.BOUND_ON_LOADS	Hardware Event Count:FRONTEND_RETIRED.LATENCY_GE_4	Hardware Event Count:MEM_LOAD_RETIRED.L2_HIT	Hardware Event Count:MEM_LOAD_RETIRED.L3_HIT	Hardware Event Count:MEM_LOAD_RETIRED.L3_MISS	Hardware Event Count:MEM_INST_RETIRED.ALL_STORES	Hardware Event Count:IDQ_BUBBLES.CORE	Hardware Event Count:INT_MISC.UOP_DROPPING	Hardware Event Count:TOPDOWN.BACKEND_BOUND_SLOTS	Hardware Event Count:TOPDOWN.MEMORY_BOUND_SLOTS	Hardware Event Count:MEM_INST_RETIRED.ALL_LOADS	Hardware Event Count:UOPS_RETIRED.SLOTS	Hardware Event Count:TOPDOWN.SLOTS_P	Hardware Event Count:FP_ARITH_INST_RETIRED.SCALAR_SINGLE	Hardware Event Count:FP_ARITH_INST_RETIRED.128B_PACKED_SINGLE	Hardware Event Count:FP_ARITH_INST_RETIRED.256B_PACKED_SINGLE	Hardware Event Count:FP_ARITH_INST_RETIRED.SCALAR_DOUBLE	Hardware Event Count:FP_ARITH_INST_RETIRED.128B_PACKED_DOUBLE	Hardware Event Count:FP_ARITH_INST_RETIRED.256B_PACKED_DOUBLE	Hardware Event Count:UOPS_EXECUTED.X87	Hardware Event Count:UOPS_EXECUTED.THREAD	Module	Function (Full)	Source File	Start Address
[Loop at line 651 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	428869200000	97291000000	33286000000	97521241321	0	0	0	0	0	0	0	0	0	0	0	0	0	273830082149	45935850	23088031	0	191262941325	80994433242	2389046577	4203702	85013929	0	0	768154	36211910287	1714830248	80168924236	843020637	84233112308	357144680121	483248787837	37359222877	0	0	0	0	0	0	383488893195	gaussian	[Loop at line 651 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	FilterHandler.cpp	0x405c60
[Loop at line 650 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	10053800000	3189200000	1033600000	3196110369	0	0	0	0	0	0	0	0	0	0	0	0	0	9320002796	23063442	0	0	3001097597	2893634957	122319570	15701393	0	0	0	621418909	1195788755	34460700	2529819588	0	887274256	11961404832	15828495510	996089356	0	0	0	0	0	0	12676045382	gaussian	[Loop at line 650 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	FilterHandler.cpp	0x405c40
[Loop@0xa670 in func@0xa520]	2295000000	1057400000	741200000	1069884480	0	0	0	0	0	0	0	0	0	0	0	0	0	6720002016	3821022	3821022	3821022	267471540	1208203455	236902992	0	764213	0	0	141763552	256008474	11463066	2483657540	725992204	285819776	2078632704	6763190532	0	0	0	0	0	0	0	2040422544	libdeflate.so.0	[Loop@0xa670 in func@0xa520]	[Unknown]	0xa670
[Outside any known module]	1468800000	1594600000	632400000	1500530432	0	0	0	0	0	0	0	60009	0	0	0	6000018	0	5210001563	160710902	95583813	53494308	390205833	1133120976	397894173	6508997	5338034	382181	191130	250975063	2309626510	19179772	3485910596	1762299193	246531376	2619961994	9958236108	0	0	0	0	0	0	0	1362605271	[Unknown]	[Outside any known module]	[Unknown]	0x0
[Loop at line 390 in do_lookup_x]	445400000	221000000	142800000	236902992	0	0	0	0	0	0	0	0	0	0	0	0	0	1210000363	11463066	7642044	3821022	103167594	259828700	15284064	0	41267502	0	0	24455168	84062484	0	496731508	38210116	167365056	389743632	1108093364	0	0	0	0	0	0	0	489090048	ld-linux-x86-64.so.2	[Loop at line 390 in do_lookup_x]	dl-lookup.c	0xa590
[Loop@0x4df0 in func@0x4db0]	435200000	163200000	0	129914544	0	0	0	0	0	0	0	0	0	0	0	0	0	830000249	0	0	0	103167594	207862960	22926096	0	0	0	0	32097408	57315330	3821022	0	0	98967008	382101600	1108093364	0	0	0	0	0	0	0	512016144	libz.so.1.3	[Loop@0x4df0 in func@0x4db0]	[Unknown]	0x4df0
[Loop@0x264e0 in func@0x26460]	408000000	44200000	54400000	84062352	0	0	0	0	0	0	0	0	0	0	0	0	0	420000126	0	0	0	141377814	38974305	0	0	5349491	0	0	23690944	19105110	0	0	0	141763552	359175504	267470812	0	0	0	0	0	0	0	427953792	libtiff.so.6.0.1	[Loop@0x264e0 in func@0x26460]	[Unknown]	0x264e0
[Loop@0xb870 in deflate]	394400000	285600000	0	275113152	0	0	0	0	0	0	0	0	0	0	0	0	0	1540000462	0	0	0	183409056	220854395	15284064	382127	0	0	0	105845024	320965848	15284088	343891044	0	211690048	512016144	1451984408	0	0	0	0	0	0	0	909401808	libz.so.1.3	[Loop@0xb870 in deflate]	[Unknown]	0xb870
[Loop@0x4d3e0 in func@0x4d370]	333200000	173400000	74800000	129914544	0	0	0	0	0	0	0	0	0	0	0	0	0	920000276	0	0	0	129914748	129914350	0	0	0	0	0	72219168	72599418	0	611361856	38210116	138706656	450879888	993463016	0	0	0	0	0	0	0	489090048	libtiff.so.6.0.1	[Loop@0x4d3e0 in func@0x4d370]	[Unknown]	0x4d3e0
[Loop@0x3b600 in func@0x39a20]	319600000	91800000	44200000	84062352	0	0	0	0	0	0	0	0	0	0	0	0	0	530000159	0	0	0	64957374	38974305	0	0	0	0	0	22544608	19105110	0	191050580	0	72601280	259829088	611361856	0	0	0	0	0	0	0	313323312	libopencv_imgcodecs.so.4.6.0	[Loop@0x3b600 in func@0x39a20]	[Unknown]	0x3b600
[Loop at line 647 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	248200000	115600000	30600000	45935500	0	0	0	0	0	0	0	0	0	0	0	0	0	200000060	0	0	0	176124072	52083856	15269770	771772	764213	0	0	25341531	34635320	0	0	0	47522097	245370827	498931423	30685914	0	0	0	0	0	0	137893478	gaussian	[Loop at line 647 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	FilterHandler.cpp	0x405c30
[Loop@0x8140 in func@0x7ff0]	207400000	34000000	0	15284064	0	0	0	0	0	0	0	0	0	0	0	0	0	190000057	0	0	0	3821022	0	0	0	764213	0	0	2674784	3821022	0	152840464	0	8406464	152840640	191050580	0	0	0	0	0	0	0	152840640	libz.so.1.3	[Loop@0x8140 in func@0x7ff0]	[Unknown]	0x8140
[Loop@0x8258 in func@0x7ff0]	190400000	34000000	0	38210160	0	0	0	0	0	0	0	0	0	0	0	0	0	130000039	0	0	0	3821022	38974305	0	0	0	0	0	6878016	7642044	0	38210116	0	6113792	183408768	573151740	0	0	0	0	0	0	0	129914544	libz.so.1.3	[Loop@0x8258 in func@0x7ff0]	[Unknown]	0x8258
[Loop@0x283e8 in png_write_row]	122400000	30600000	0	15284064	0	0	0	0	0	0	0	0	0	0	0	0	0	140000042	0	0	0	45852264	51965740	0	0	0	0	0	24073056	19105110	0	0	0	58081024	122272512	152840464	0	0	0	0	0	0	0	229260960	libpng16.so.16.43.0	[Loop@0x283e8 in png_write_row]	[Unknown]	0x283e8
