Function	Hardware Event Count:INST_RETIRED.ANY	Hardware Event Count:CPU_CLK_UNHALTED.THREAD	Hardware Event Count:CPU_CLK_UNHALTED.REF_TSC	Hardware Event Count:CPU_CLK_UNHALTED.THREAD_P	Hardware Event Count:LD_HEAD.ANY_AT_RET	Hardware Event Count:LD_HEAD.L1_BOUND_AT_RET	Hardware Event Count:LD_HEAD.L1_MISS_AT_RET	Hardware Event Count:MEM_BOUND_STALLS.LOAD	Hardware Event Count:MEM_BOUND_STALLS.LOAD_DRAM_HIT	Hardware Event Count:MEM_BOUND_STALLS.LOAD_L2_HIT	Hardware Event Count:MEM_BOUND_STALLS.LOAD_LLC_HIT	Hardware Event Count:MEM_SCHEDULER_BLOCK.ALL	Hardware Event Count:MEM_SCHEDULER_BLOCK.ST_BUF	Hardware Event Count:TOPDOWN_BE_BOUND.ALL	Hardware Event Count:TOPDOWN_BE_BOUND.MEM_SCHEDULER	Hardware Event Count:TOPDOWN_FE_BOUND.ALL	Hardware Event Count:TOPDOWN_RETIRING.ALL	Hardware Event Count:TOPDOWN.SLOTS	Hardware Event Count:MEMORY_ACTIVITY.STALLS_L1D_MISS	Hardware Event Count:MEMORY_ACTIVITY.STALLS_L2_MISS	Hardware Event Count:MEMORY_ACTIVITY.STALLS_L3_MISS	Hardware Event Count:MEM_LOAD_RETIRED.L1_HIT	Hardware Event Count:CPU_CLK_UNHALTED.DISTRIBUTED	Hardware Event Count:EXE_ACTIVITY.BOUND_ON_LOADS	Hardware Event Count:FRONTEND_RETIRED.LATENCY_GE_4	Hardware Event Count:MEM_LOAD_RETIRED.L2_HIT	Hardware Event Count:MEM_LOAD_RETIRED.L3_HIT	Hardware Event Count:MEM_LOAD_RETIRED.L3_MISS	Hardware Event Count:MEM_INST_RETIRED.ALL_STORES	Hardware Event Count:IDQ_BUBBLES.CORE	Hardware Event Count:INT_MISC.UOP_DROPPING	Hardware Event Count:TOPDOWN.BACKEND_BOUND_SLOTS	Hardware Event Count:TOPDOWN.MEMORY_BOUND_SLOTS	Hardware Event Count:MEM_INST_RETIRED.ALL_LOADS	Hardware Event Count:UOPS_RETIRED.SLOTS	Hardware Event Count:TOPDOWN.SLOTS_P	Hardware Event Count:FP_ARITH_INST_RETIRED.SCALAR_SINGLE	Hardware Event Count:FP_ARITH_INST_RETIRED.128B_PACKED_SINGLE	Hardware Event Count:FP_ARITH_INST_RETIRED.256B_PACKED_SINGLE	Hardware Event Count:FP_ARITH_INST_RETIRED.SCALAR_DOUBLE	Hardware Event Count:FP_ARITH_INST_RETIRED.128B_PACKED_DOUBLE	Hardware Event Count:FP_ARITH_INST_RETIRED.256B_PACKED_DOUBLE	Hardware Event Count:UOPS_EXECUTED.X87	Hardware Event Count:UOPS_EXECUTED.THREAD	Module	Function (Full)	Source File	Start Address
[Loop at line 651 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	26333000000	4641000000	2607800000	4868130135	0	0	0	0	0	2720036	0	8827299	0	91800134	0	0	0	22990006897	0	3796672	0	11200073180	4612004889	22959341	0	0	0	0	0	1804620146	15205048	3892556589	37437113	3649090294	20587959544	26773422774	1761463969	0	0	0	0	0	0	20927201008	gaussian	[Loop at line 651 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	FilterHandler.cpp	0x405c60
[Loop at line 650 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	2686000000	836400000	306000000	604413537	0	0	0	0	0	0	0	1386204	0	0	0	0	0	3030000909	0	0	0	768374480	773171927	7593333	0	0	0	0	172050190	68506019	0	720363041	0	125186318	2892680233	3897971982	394138764	0	0	0	0	0	0	3410234071	gaussian	[Loop at line 650 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	FilterHandler.cpp	0x405c40
[Loop@0xa670 in func@0xa520]	2244000000	1132200000	710600000	1002319956	0	0	0	0	0	0	0	0	0	0	0	0	0	6770002031	0	11390016	0	277157056	1058509054	212613324	379692	1518686	0	0	148453707	296140416	15186688	2999363059	759332420	305639985	2065386576	6606192054	0	0	0	0	0	0	0	1943893248	libdeflate.so.0	[Loop@0xa670 in func@0xa520]	[Unknown]	0xa670
[Loop@0xb870 in deflate]	945200000	367200000	227800000	379666650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	436617280	425985351	30373332	379692	0	0	0	194014947	315123776	11390016	417632831	0	325003512	820079964	2543763607	0	0	0	0	0	0	0	1518666600	libz.so.1.3	[Loop@0xb870 in deflate]	[Unknown]	0xb870
[Outside any known module]	921400000	530400000	380800000	493250307	0	0	0	0	0	0	0	0	0	0	0	3000009	0	2510000753	22727081	18983360	15186688	186029154	413076704	98713329	379692	1518686	0	0	156764375	857411676	0	1555311111	1215644979	231983705	1252203713	4593826960	0	0	0	0	0	0	0	691135925	[Unknown]	[Outside any known module]	[Unknown]	0x0
[Loop@0x4df0 in func@0x4db0]	683400000	275400000	176800000	250579989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170850240	232355646	30373332	0	0	0	0	67582506	87323456	3796672	37966621	0	141999198	637839972	1138998630	0	0	0	0	0	0	0	994726623	libz.so.1.3	[Loop@0x4df0 in func@0x4db0]	[Unknown]	0x4df0
[Loop at line 390 in do_lookup_x]	425000000	204000000	112200000	235393323	0	0	0	0	0	0	0	0	0	0	0	0	0	1310000393	30373376	0	0	106306816	232355646	30373332	0	40245179	0	0	21641589	106306816	0	417632831	37966621	163640787	402446649	1290865114	0	0	0	0	0	0	0	615059973	ld-linux-x86-64.so.2	[Loop at line 390 in do_lookup_x]	dl-lookup.c	0xa590
[Loop@0x264e0 in func@0x26460]	397800000	68000000	34000000	83526663	0	0	0	0	0	0	0	0	0	0	0	0	0	440000132	0	0	0	151866880	38725941	7593333	0	5315401	0	0	24299328	11390016	0	0	0	143517906	379666650	455599452	0	0	0	0	0	0	0	349293318	libtiff.so.6.0.1	[Loop@0x264e0 in func@0x26460]	[Unknown]	0x264e0
[Loop@0x3b600 in func@0x39a20]	360400000	78200000	64600000	106306662	0	0	0	0	0	0	0	0	0	0	0	0	0	440000132	0	0	0	60746752	116177823	0	0	0	0	0	25438359	15186688	0	113899863	0	72518307	341699985	493566073	0	0	0	0	0	0	0	303733320	libopencv_imgcodecs.so.4.6.0	[Loop@0x3b600 in func@0x39a20]	[Unknown]	0x3b600
[Loop@0x4d3e0 in func@0x4d370]	336600000	136000000	108800000	174646659	0	0	0	0	0	0	0	0	0	0	0	0	0	910000273	0	0	0	117696832	141995117	15186666	0	0	0	0	72518307	94916800	0	303732968	113899863	134405658	417633315	1101032009	0	0	0	0	0	0	0	448006647	libtiff.so.6.0.1	[Loop@0x4d3e0 in func@0x4d370]	[Unknown]	0x4d3e0
