Function	Hardware Event Count:INST_RETIRED.ANY	Hardware Event Count:CPU_CLK_UNHALTED.THREAD	Hardware Event Count:CPU_CLK_UNHALTED.REF_TSC	Hardware Event Count:CPU_CLK_UNHALTED.THREAD_P	Hardware Event Count:LD_HEAD.ANY_AT_RET	Hardware Event Count:LD_HEAD.L1_BOUND_AT_RET	Hardware Event Count:LD_HEAD.L1_MISS_AT_RET	Hardware Event Count:MEM_BOUND_STALLS.LOAD	Hardware Event Count:MEM_BOUND_STALLS.LOAD_DRAM_HIT	Hardware Event Count:MEM_BOUND_STALLS.LOAD_L2_HIT	Hardware Event Count:MEM_BOUND_STALLS.LOAD_LLC_HIT	Hardware Event Count:MEM_SCHEDULER_BLOCK.ALL	Hardware Event Count:MEM_SCHEDULER_BLOCK.ST_BUF	Hardware Event Count:TOPDOWN_BE_BOUND.ALL	Hardware Event Count:TOPDOWN_BE_BOUND.MEM_SCHEDULER	Hardware Event Count:TOPDOWN_FE_BOUND.ALL	Hardware Event Count:TOPDOWN_RETIRING.ALL	Hardware Event Count:TOPDOWN.SLOTS	Hardware Event Count:MEMORY_ACTIVITY.STALLS_L1D_MISS	Hardware Event Count:MEMORY_ACTIVITY.STALLS_L2_MISS	Hardware Event Count:MEMORY_ACTIVITY.STALLS_L3_MISS	Hardware Event Count:MEM_LOAD_RETIRED.L1_HIT	Hardware Event Count:CPU_CLK_UNHALTED.DISTRIBUTED	Hardware Event Count:EXE_ACTIVITY.BOUND_ON_LOADS	Hardware Event Count:FRONTEND_RETIRED.LATENCY_GE_4	Hardware Event Count:MEM_LOAD_RETIRED.L2_HIT	Hardware Event Count:MEM_LOAD_RETIRED.L3_HIT	Hardware Event Count:MEM_LOAD_RETIRED.L3_MISS	Hardware Event Count:MEM_INST_RETIRED.ALL_STORES	Hardware Event Count:IDQ_BUBBLES.CORE	Hardware Event Count:INT_MISC.UOP_DROPPING	Hardware Event Count:TOPDOWN.BACKEND_BOUND_SLOTS	Hardware Event Count:TOPDOWN.MEMORY_BOUND_SLOTS	Hardware Event Count:MEM_INST_RETIRED.ALL_LOADS	Hardware Event Count:UOPS_RETIRED.SLOTS	Hardware Event Count:TOPDOWN.SLOTS_P	Hardware Event Count:FP_ARITH_INST_RETIRED.SCALAR_SINGLE	Hardware Event Count:FP_ARITH_INST_RETIRED.128B_PACKED_SINGLE	Hardware Event Count:FP_ARITH_INST_RETIRED.256B_PACKED_SINGLE	Hardware Event Count:FP_ARITH_INST_RETIRED.SCALAR_DOUBLE	Hardware Event Count:FP_ARITH_INST_RETIRED.128B_PACKED_DOUBLE	Hardware Event Count:FP_ARITH_INST_RETIRED.256B_PACKED_DOUBLE	Hardware Event Count:UOPS_EXECUTED.X87	Hardware Event Count:UOPS_EXECUTED.THREAD	Module	Function (Full)	Source File	Start Address
[Loop at line 651 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	813868200000	154247800000	49762400000	154269426989	0	0	0	0	0	0	0	0	0	0	0	0	0	197020059106	26892794	3845757	0	364234980716	153310412839	483013973	764226	36018310	0	0	1146334	42694507898	172585068	175610259190	689959493	131378268814	677098114512	908373144136	70903883060	0	0	0	0	0	0	733301003732	gaussian	[Loop at line 651 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	FilterHandler.cpp	0x405c60
[Loop at line 650 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	15085800000	3862400000	1166200000	3886463626	0	0	0	0	0	0	0	0	0	0	0	0	0	5330001599	0	0	0	5007745807	4158118573	0	384439	0	0	0	954776216	1675680822	0	4676529823	0	988797613	17394030354	23463979893	1655531292	0	0	0	0	0	0	19010634602	gaussian	[Loop at line 650 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	FilterHandler.cpp	0x405c40
[Loop@0xa670 in func@0xa520]	2261000000	1139000000	0	1061042322	0	0	0	0	0	0	0	0	0	0	0	0	0	1110000333	7633408	3816704	0	293886208	934326504	206101746	0	763350	0	0	148473520	251902464	11450112	2671686220	725171974	292366880	1961783286	6412046928	0	0	0	0	0	0	0	2099184450	libdeflate.so.0	[Loop@0xa670 in func@0xa520]	[Unknown]	0xa670
[Outside any known module]	2040000000	1883600000	642600000	1890816926	0	0	0	0	0	0	0	60009	0	0	0	0	0	2360000708	137779711	137749694	72517376	462553033	1886488834	352110441	5751022	15355115	0	190914	329533512	3862155838	15371492	3826092682	2066166323	241203074	3600129457	14056733126	0	0	7652947	0	0	0	0	2096921478	[Unknown]	[Outside any known module]	[Unknown]	0x0
[Loop@0xb870 in deflate]	571200000	360400000	221000000	351136308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	229002240	233581626	38166990	381696	0	0	0	132061280	442737664	19083520	458003352	0	242366800	618305238	1679345624	0	0	0	0	0	0	0	1091575914	libz.so.1.3	[Loop@0xb870 in deflate]	[Unknown]	0xb870
[Loop@0x4df0 in func@0x4db0]	448800000	183600000	153000000	213735144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91600896	246558383	7633398	0	0	0	0	43511520	91600896	3816704	0	0	100763520	343502910	1450343948	0	0	0	0	0	0	0	580138248	libz.so.1.3	[Loop@0x4df0 in func@0x4db0]	[Unknown]	0x4df0
[Loop at line 390 in do_lookup_x]	425000000	190400000	122400000	213735144	0	0	0	0	0	0	0	0	0	0	0	0	0	1270000381	26716928	0	3816704	106867712	207628112	30533592	0	40457550	0	0	24809200	95417600	0	343502514	76333892	159160560	419836890	1030507542	0	0	0	0	0	0	0	580138248	ld-linux-x86-64.so.2	[Loop at line 390 in do_lookup_x]	dl-lookup.c	0xa590
[Loop@0x264e0 in func@0x26460]	394400000	71400000	0	53433786	0	0	0	0	0	0	0	0	0	0	0	0	0	50000015	3816704	0	0	152668160	77860542	0	0	5343450	0	0	25190880	15266816	0	0	0	140458240	412203492	572504190	0	0	0	0	0	0	0	427470288	libtiff.so.6.0.1	[Loop@0x264e0 in func@0x26460]	[Unknown]	0x264e0
[Loop@0x3b600 in func@0x39a20]	343400000	64600000	0	68700582	0	0	0	0	0	0	0	0	0	0	0	0	0	50000015	0	0	0	72517376	129767570	0	0	0	0	0	23282480	15266816	0	76333892	0	67175680	343502910	343502514	0	0	0	0	0	0	0	290069124	libopencv_imgcodecs.so.4.6.0	[Loop@0x3b600 in func@0x39a20]	[Unknown]	0x3b600
[Loop at line 647 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	336600000	51000000	23800000	38387020	0	0	0	0	0	0	0	0	0	0	0	0	0	140000042	0	0	0	176330023	90979971	0	0	0	0	0	21835676	38385265	0	38441277	0	43332110	245373320	422006881	45997340	0	0	0	0	0	0	237918635	gaussian	[Loop at line 647 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	FilterHandler.cpp	0x405c30
