Function	Hardware Event Count:INST_RETIRED.ANY	Hardware Event Count:CPU_CLK_UNHALTED.THREAD	Hardware Event Count:CPU_CLK_UNHALTED.REF_TSC	Hardware Event Count:CPU_CLK_UNHALTED.THREAD_P	Hardware Event Count:LD_HEAD.ANY_AT_RET	Hardware Event Count:LD_HEAD.L1_BOUND_AT_RET	Hardware Event Count:LD_HEAD.L1_MISS_AT_RET	Hardware Event Count:MEM_BOUND_STALLS.LOAD	Hardware Event Count:MEM_BOUND_STALLS.LOAD_DRAM_HIT	Hardware Event Count:MEM_BOUND_STALLS.LOAD_L2_HIT	Hardware Event Count:MEM_BOUND_STALLS.LOAD_LLC_HIT	Hardware Event Count:MEM_SCHEDULER_BLOCK.ALL	Hardware Event Count:MEM_SCHEDULER_BLOCK.ST_BUF	Hardware Event Count:TOPDOWN_BE_BOUND.ALL	Hardware Event Count:TOPDOWN_BE_BOUND.MEM_SCHEDULER	Hardware Event Count:TOPDOWN_FE_BOUND.ALL	Hardware Event Count:TOPDOWN_RETIRING.ALL	Hardware Event Count:TOPDOWN.SLOTS	Hardware Event Count:MEMORY_ACTIVITY.STALLS_L1D_MISS	Hardware Event Count:MEMORY_ACTIVITY.STALLS_L2_MISS	Hardware Event Count:MEMORY_ACTIVITY.STALLS_L3_MISS	Hardware Event Count:MEM_LOAD_RETIRED.L1_HIT	Hardware Event Count:CPU_CLK_UNHALTED.DISTRIBUTED	Hardware Event Count:EXE_ACTIVITY.BOUND_ON_LOADS	Hardware Event Count:FRONTEND_RETIRED.LATENCY_GE_4	Hardware Event Count:MEM_LOAD_RETIRED.L2_HIT	Hardware Event Count:MEM_LOAD_RETIRED.L3_HIT	Hardware Event Count:MEM_LOAD_RETIRED.L3_MISS	Hardware Event Count:MEM_INST_RETIRED.ALL_STORES	Hardware Event Count:IDQ_BUBBLES.CORE	Hardware Event Count:INT_MISC.UOP_DROPPING	Hardware Event Count:TOPDOWN.BACKEND_BOUND_SLOTS	Hardware Event Count:TOPDOWN.MEMORY_BOUND_SLOTS	Hardware Event Count:MEM_INST_RETIRED.ALL_LOADS	Hardware Event Count:UOPS_RETIRED.SLOTS	Hardware Event Count:TOPDOWN.SLOTS_P	Hardware Event Count:FP_ARITH_INST_RETIRED.SCALAR_SINGLE	Hardware Event Count:FP_ARITH_INST_RETIRED.128B_PACKED_SINGLE	Hardware Event Count:FP_ARITH_INST_RETIRED.256B_PACKED_SINGLE	Hardware Event Count:FP_ARITH_INST_RETIRED.SCALAR_DOUBLE	Hardware Event Count:FP_ARITH_INST_RETIRED.128B_PACKED_DOUBLE	Hardware Event Count:FP_ARITH_INST_RETIRED.256B_PACKED_DOUBLE	Hardware Event Count:UOPS_EXECUTED.X87	Hardware Event Count:UOPS_EXECUTED.THREAD	Module	Function (Full)	Source File	Start Address
[Loop at line 651 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	514736200000	96213200000	33911600000	96531286477	0	0	0	0	0	0	0	0	0	0	0	0	0	171940051582	19190545	3845780	3816684	229564743894	96287293633	229572850	384603	3838510	0	0	378583	26631577923	61257598	107922770710	535804322	79334107953	426650050690	567388222202	44569564083	0	0	0	0	0	0	459386826629	gaussian	[Loop at line 651 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	FilterHandler.cpp	0x405c60
[Loop at line 650 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	11781000000	3352400000	1101600000	3322397991	0	0	0	0	0	0	0	0	0	0	0	0	0	5480001644	0	0	0	4179025923	3292218680	0	766779	0	0	0	754310553	1002478430	0	3979706692	0	918613995	13657017223	17604384360	1193967441	0	0	0	0	0	0	14744261057	gaussian	[Loop at line 650 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	FilterHandler.cpp	0x405c40
[Loop@0xa670 in func@0xa520]	2339200000	1196800000	703800000	1045770046	0	0	0	0	0	0	0	0	0	0	0	0	0	6750002025	3816684	0	0	301518036	1090041876	213734024	0	763346	0	0	141220860	270984564	7633368	2900672696	725168174	303434010	2114440166	7099014756	0	0	0	0	0	0	0	1946506290	libdeflate.so.0	[Loop@0xa670 in func@0xa520]	[Unknown]	0xa670
[Outside any known module]	1638800000	1349800000	397800000	1101404041	0	0	0	0	0	0	0	0	0	0	0	0	0	3480001044	130059649	91814247	42062989	290498301	1078467392	259741502	4195915	9927133	0	190913	242292873	2547344448	15321381	3591812203	1679533796	325292763	2891351276	11203598180	0	0	0	0	0	0	0	1444352087	[Unknown]	[Outside any known module]	[Unknown]	0x0
[Loop@0xb870 in deflate]	618800000	357000000	0	328234394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	274801248	441207426	22900074	381694	0	0	0	144655962	450368712	15266736	305333968	38166746	235495326	488534912	2099171030	0	0	0	0	0	0	0	1152637058	libz.so.1.3	[Loop@0xb870 in deflate]	[Unknown]	0xb870
[Loop@0x4df0 in func@0x4db0]	503200000	176800000	0	183200592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114500520	168696957	22900074	0	0	0	0	43892970	83967048	7633368	0	0	104579772	465634838	1183169126	0	0	0	0	0	0	0	564868492	libz.so.1.3	[Loop@0x4df0 in func@0x4db0]	[Unknown]	0x4df0
[Loop at line 390 in do_lookup_x]	404600000	200600000	125800000	251900814	0	0	0	0	0	0	0	0	0	0	0	0	0	1200000360	34350156	7633368	11450052	114500520	181673646	30533432	0	44274068	0	0	25190748	95417100	0	458000952	114500238	149617776	343501110	1106835634	0	0	0	0	0	0	0	572501850	ld-linux-x86-64.so.2	[Loop at line 390 in do_lookup_x]	dl-lookup.c	0xa590
[Loop@0x264e0 in func@0x26460]	404600000	61200000	51000000	122133728	0	0	0	0	0	0	0	0	0	0	0	0	0	390000117	0	0	0	125950572	38930067	0	0	3816730	0	0	23282358	30533472	0	114500238	0	142365894	389301258	496167698	0	0	0	0	0	0	0	381667900	libtiff.so.6.0.1	[Loop@0x264e0 in func@0x26460]	[Unknown]	0x264e0
[Loop@0x4d3e0 in func@0x4d370]	343400000	142800000	91800000	137400444	0	0	0	0	0	0	0	0	0	0	0	0	0	1030000309	0	0	0	141217308	129766890	15266716	0	0	0	0	69465396	80150364	0	572501190	38166746	131297232	435101406	839668412	0	0	0	0	0	0	0	450368122	libtiff.so.6.0.1	[Loop@0x4d3e0 in func@0x4d370]	[Unknown]	0x4d3e0
[Loop@0x3b600 in func@0x39a20]	333200000	61200000	47600000	53433506	0	0	0	0	0	0	0	0	0	0	0	0	0	390000117	0	0	0	68700312	51906756	0	0	0	0	0	22137324	7633368	0	76333492	0	73282176	328234394	419834206	0	0	0	0	0	0	0	312967678	libopencv_imgcodecs.so.4.6.0	[Loop@0x3b600 in func@0x39a20]	[Unknown]	0x3b600
