Function	Hardware Event Count:INST_RETIRED.ANY	Hardware Event Count:CPU_CLK_UNHALTED.THREAD	Hardware Event Count:CPU_CLK_UNHALTED.REF_TSC	Hardware Event Count:CPU_CLK_UNHALTED.THREAD_P	Hardware Event Count:LD_HEAD.ANY_AT_RET	Hardware Event Count:LD_HEAD.L1_BOUND_AT_RET	Hardware Event Count:LD_HEAD.L1_MISS_AT_RET	Hardware Event Count:MEM_BOUND_STALLS.LOAD	Hardware Event Count:MEM_BOUND_STALLS.LOAD_DRAM_HIT	Hardware Event Count:MEM_BOUND_STALLS.LOAD_L2_HIT	Hardware Event Count:MEM_BOUND_STALLS.LOAD_LLC_HIT	Hardware Event Count:MEM_SCHEDULER_BLOCK.ALL	Hardware Event Count:MEM_SCHEDULER_BLOCK.ST_BUF	Hardware Event Count:TOPDOWN_BE_BOUND.ALL	Hardware Event Count:TOPDOWN_BE_BOUND.MEM_SCHEDULER	Hardware Event Count:TOPDOWN_FE_BOUND.ALL	Hardware Event Count:TOPDOWN_RETIRING.ALL	Hardware Event Count:TOPDOWN.SLOTS	Hardware Event Count:MEMORY_ACTIVITY.STALLS_L1D_MISS	Hardware Event Count:MEMORY_ACTIVITY.STALLS_L2_MISS	Hardware Event Count:MEMORY_ACTIVITY.STALLS_L3_MISS	Hardware Event Count:MEM_LOAD_RETIRED.L1_HIT	Hardware Event Count:CPU_CLK_UNHALTED.DISTRIBUTED	Hardware Event Count:EXE_ACTIVITY.BOUND_ON_LOADS	Hardware Event Count:FRONTEND_RETIRED.LATENCY_GE_4	Hardware Event Count:MEM_LOAD_RETIRED.L2_HIT	Hardware Event Count:MEM_LOAD_RETIRED.L3_HIT	Hardware Event Count:MEM_LOAD_RETIRED.L3_MISS	Hardware Event Count:MEM_INST_RETIRED.ALL_STORES	Hardware Event Count:IDQ_BUBBLES.CORE	Hardware Event Count:INT_MISC.UOP_DROPPING	Hardware Event Count:TOPDOWN.BACKEND_BOUND_SLOTS	Hardware Event Count:TOPDOWN.MEMORY_BOUND_SLOTS	Hardware Event Count:MEM_INST_RETIRED.ALL_LOADS	Hardware Event Count:UOPS_RETIRED.SLOTS	Hardware Event Count:TOPDOWN.SLOTS_P	Hardware Event Count:FP_ARITH_INST_RETIRED.SCALAR_SINGLE	Hardware Event Count:FP_ARITH_INST_RETIRED.128B_PACKED_SINGLE	Hardware Event Count:FP_ARITH_INST_RETIRED.256B_PACKED_SINGLE	Hardware Event Count:FP_ARITH_INST_RETIRED.SCALAR_DOUBLE	Hardware Event Count:FP_ARITH_INST_RETIRED.128B_PACKED_DOUBLE	Hardware Event Count:FP_ARITH_INST_RETIRED.256B_PACKED_DOUBLE	Hardware Event Count:UOPS_EXECUTED.X87	Hardware Event Count:UOPS_EXECUTED.THREAD	Module	Function (Full)	Source File	Start Address
[Loop at line 651 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	21930000000	4287400000	2856000000	4277164890	0	0	0	3516882	558911	3549748	0	50344870	0	1521775597	0	5701774	5542942223	13900004170	7243041	11559424	0	7197935480	2847498385	7732149	0	0	0	0	0	1100559076	0	2394029718	86944339	2425780624	13653156739	17182403189	1104057684	0	0	0	0	0	0	14122299393	gaussian	[Loop at line 651 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	FilterHandler.cpp	0x405c60
[Loop at line 650 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	2257600000	601800000	329800000	618834026	0	0	0	0	0	636137	0	11983818	0	165741410	0	2794524	546277111	2190000657	0	0	0	558306792	466687851	0	0	0	0	0	109280814	50138178	0	524686519	0	85487566	1797681165	2720028020	248127743	0	0	0	0	0	0	2265085978	gaussian	[Loop at line 650 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	FilterHandler.cpp	0x405c40
[Loop@0xa670 in func@0xa520]	2254200000	1077800000	666400000	1090233009	0	0	0	0	0	0	0	0	0	0	0	0	0	3750001125	0	0	3866080	320884640	1091004705	231964470	386633	773225	0	0	158513380	282223840	15464320	3054195537	811874763	309294400	2064483783	6572319510	0	0	0	0	0	0	0	1987162293	libdeflate.so.0	[Loop@0xa670 in func@0xa520]	[Unknown]	0xa670
[Outside any known module]	921400000	581400000	363800000	649846640	0	0	0	1204919	1908411	0	1195048	1457955	1203349	15643619	2907250	29946552	2907250	2030000609	46392960	15464320	19330400	209381851	672363738	108250086	1522590	2319675	0	0	127898321	773366470	3866080	1937681623	1037795543	262832556	1187469805	3886600689	0	0	0	0	0	0	0	758338875	[Unknown]	[Outside any known module]	[Unknown]	0x0
[Loop@0xb870 in deflate]	710600000	299200000	217600000	301553811	0	0	0	0	0	0	0	0	0	0	0	0	0	690000207	0	0	0	328616800	302326605	15464298	386633	0	0	0	163539414	255161280	7732160	309285624	38660703	298082478	703625559	2396963586	0	0	0	0	0	0	0	1445911863	libz.so.1.3	[Loop@0xb870 in deflate]	[Unknown]	0xb870
[Loop@0x4df0 in func@0x4db0]	574600000	258400000	112200000	185571576	0	0	0	0	0	0	0	0	0	0	0	0	0	370000111	0	0	0	123714560	210314160	7732149	0	0	0	0	57219464	69589440	11598240	154642812	0	129130412	541250430	1198481793	0	0	0	0	0	0	0	765482751	libz.so.1.3	[Loop@0x4df0 in func@0x4db0]	[Unknown]	0x4df0
[Loop at line 390 in do_lookup_x]	455600000	190400000	119000000	146910831	0	0	0	0	0	0	0	0	0	0	0	0	0	1150000345	11598240	11598240	3866080	96652000	197169525	7732149	0	40980925	0	0	25130170	77321600	0	541249842	38660703	161606324	355678854	1082499684	0	0	0	0	0	0	0	587643324	ld-linux-x86-64.so.2	[Loop at line 390 in do_lookup_x]	dl-lookup.c	0xa590
[Loop@0x264e0 in func@0x26460]	367200000	61200000	37400000	30928596	0	0	0	0	0	0	0	0	0	0	0	0	0	200000060	0	0	0	127580640	65723175	0	0	6185800	0	0	25516788	3866080	0	38660703	0	153100728	394339599	347946327	0	0	0	0	0	0	0	409803897	libtiff.so.6.0.1	[Loop@0x264e0 in func@0x26460]	[Unknown]	0x264e0
[Loop@0x4d3e0 in func@0x4d370]	363800000	149600000	91800000	146910831	0	0	0	0	0	0	0	0	0	0	0	0	0	600000180	0	0	0	96652000	197169525	7732149	0	0	0	0	75390510	81187680	0	309285624	38660703	142275424	487125387	1121160387	0	0	0	0	0	0	0	471661089	libtiff.so.6.0.1	[Loop@0x4d3e0 in func@0x4d370]	[Unknown]	0x4d3e0
[Loop@0x3b600 in func@0x39a20]	340000000	61200000	54400000	162375129	0	0	0	0	0	0	0	0	0	0	0	0	0	250000075	0	0	0	77321600	78867810	0	0	0	0	0	25903406	23196480	0	0	0	80416544	355678854	502589139	0	0	0	0	0	0	0	278357364	libopencv_imgcodecs.so.4.6.0	[Loop@0x3b600 in func@0x39a20]	[Unknown]	0x3b600
