Function	Hardware Event Count:INST_RETIRED.ANY	Hardware Event Count:CPU_CLK_UNHALTED.THREAD	Hardware Event Count:CPU_CLK_UNHALTED.REF_TSC	Hardware Event Count:CPU_CLK_UNHALTED.THREAD_P	Hardware Event Count:LD_HEAD.ANY_AT_RET	Hardware Event Count:LD_HEAD.L1_BOUND_AT_RET	Hardware Event Count:LD_HEAD.L1_MISS_AT_RET	Hardware Event Count:MEM_BOUND_STALLS.LOAD	Hardware Event Count:MEM_BOUND_STALLS.LOAD_DRAM_HIT	Hardware Event Count:MEM_BOUND_STALLS.LOAD_L2_HIT	Hardware Event Count:MEM_BOUND_STALLS.LOAD_LLC_HIT	Hardware Event Count:MEM_SCHEDULER_BLOCK.ALL	Hardware Event Count:MEM_SCHEDULER_BLOCK.ST_BUF	Hardware Event Count:TOPDOWN_BE_BOUND.ALL	Hardware Event Count:TOPDOWN_BE_BOUND.MEM_SCHEDULER	Hardware Event Count:TOPDOWN_FE_BOUND.ALL	Hardware Event Count:TOPDOWN_RETIRING.ALL	Hardware Event Count:TOPDOWN.SLOTS	Hardware Event Count:MEMORY_ACTIVITY.STALLS_L1D_MISS	Hardware Event Count:MEMORY_ACTIVITY.STALLS_L2_MISS	Hardware Event Count:MEMORY_ACTIVITY.STALLS_L3_MISS	Hardware Event Count:MEM_LOAD_RETIRED.L1_HIT	Hardware Event Count:CPU_CLK_UNHALTED.DISTRIBUTED	Hardware Event Count:EXE_ACTIVITY.BOUND_ON_LOADS	Hardware Event Count:FRONTEND_RETIRED.LATENCY_GE_4	Hardware Event Count:MEM_LOAD_RETIRED.L2_HIT	Hardware Event Count:MEM_LOAD_RETIRED.L3_HIT	Hardware Event Count:MEM_LOAD_RETIRED.L3_MISS	Hardware Event Count:MEM_INST_RETIRED.ALL_STORES	Hardware Event Count:IDQ_BUBBLES.CORE	Hardware Event Count:INT_MISC.UOP_DROPPING	Hardware Event Count:TOPDOWN.BACKEND_BOUND_SLOTS	Hardware Event Count:TOPDOWN.MEMORY_BOUND_SLOTS	Hardware Event Count:MEM_INST_RETIRED.ALL_LOADS	Hardware Event Count:UOPS_RETIRED.SLOTS	Hardware Event Count:TOPDOWN.SLOTS_P	Hardware Event Count:FP_ARITH_INST_RETIRED.SCALAR_SINGLE	Hardware Event Count:FP_ARITH_INST_RETIRED.128B_PACKED_SINGLE	Hardware Event Count:FP_ARITH_INST_RETIRED.256B_PACKED_SINGLE	Hardware Event Count:FP_ARITH_INST_RETIRED.SCALAR_DOUBLE	Hardware Event Count:FP_ARITH_INST_RETIRED.128B_PACKED_DOUBLE	Hardware Event Count:FP_ARITH_INST_RETIRED.256B_PACKED_DOUBLE	Hardware Event Count:UOPS_EXECUTED.X87	Hardware Event Count:UOPS_EXECUTED.THREAD	Module	Function (Full)	Source File	Start Address
[Loop at line 651 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	283519200000	52914200000	29739800000	52849311034	0	0	0	0	0	0	0	0	0	0	0	0	0	209960062988	3744993	3744993	0	125017760849	53028666732	158202494	757183	2249501	0	0	377141	13697819898	30330681	57863575301	150736680	58376861755	228311168601	306943073815	23478619248	0	0	0	0	0	0	249809622612	mean	[Loop at line 651 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	FilterHandler.cpp	0x405c60
[Loop at line 650 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	8833200000	1972000000	1356600000	2291211741	0	0	0	0	0	0	0	0	0	0	0	0	0	8870002661	0	0	0	2873712742	1878067667	0	0	0	0	0	550655157	922765448	0	2305025203	0	639493670	9848427375	12941491474	1210090715	0	0	0	0	0	0	10875394488	mean	[Loop at line 650 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	FilterHandler.cpp	0x405c40
[Loop@0xa670 in func@0xa520]	2298400000	1149200000	724200000	1058280160	0	0	0	0	0	0	0	0	0	0	0	0	0	6660001998	7559156	7559156	0	294807084	1066593741	211656032	0	0	0	0	145895648	283468350	11338734	3174837036	831504938	303130336	2093882888	7181179010	0	0	0	0	0	0	0	1942700008	libdeflate.so.0	[Loop@0xa670 in func@0xa520]	[Unknown]	0xa670
[Outside any known module]	1322600000	1210400000	707200000	990198567	0	0	0	0	0	0	0	0	0	0	0	0	0	4670001401	83086153	68020623	41575358	317582154	899650958	144075720	3776417	4529455	0	192009	201988533	2072380490	15075466	3185087109	1669119121	253427140	2158048066	7110032424	0	0	0	0	0	0	0	1285198631	[Unknown]	[Outside any known module]	[Unknown]	0x0
[Loop@0xb870 in deflate]	612000000	302600000	258400000	377957200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	222995102	359814756	15118288	0	0	0	0	139092224	393076112	7559156	529139506	0	251348720	582054088	2267740740	0	0	0	0	0	0	0	1209463040	libz.so.1.3	[Loop@0xb870 in deflate]	[Unknown]	0xb870
[Loop@0x4df0 in func@0x4db0]	482800000	163200000	119000000	151182880	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109607762	141355797	22677432	0	0	0	0	35906960	79371138	11338734	75591358	0	104319168	498903504	907096296	0	0	0	0	0	0	0	582054088	libz.so.1.3	[Loop@0x4df0 in func@0x4db0]	[Unknown]	0x4df0
[Loop at line 390 in do_lookup_x]	472600000	200600000	132600000	211656032	0	0	0	0	0	0	0	0	0	0	0	0	0	1190000357	26457046	3779578	11338734	98269028	205608432	15118288	0	43087668	0	0	22300112	105828184	3779578	415752469	37795679	156100784	385516344	1171666049	0	0	0	0	0	0	0	574494944	ld-linux-x86-64.so.2	[Loop at line 390 in do_lookup_x]	dl-lookup.c	0xa590
[Loop@0x264e0 in func@0x26460]	411400000	51000000	47600000	60473152	0	0	0	0	0	0	0	0	0	0	0	0	0	420000126	0	0	0	143623964	64252635	0	0	6047392	0	0	23056048	18897890	0	37795679	0	154588912	370398056	529139506	0	0	0	0	0	0	0	347720624	libtiff.so.6.0.1	[Loop@0x264e0 in func@0x26460]	[Unknown]	0x264e0
[Loop@0x3b600 in func@0x39a20]	346800000	64600000	57800000	68032296	0	0	0	0	0	0	0	0	0	0	0	0	0	420000126	0	0	0	64252826	51402108	0	0	0	0	0	20788240	15118312	0	75591358	0	70680016	332602336	566935185	0	0	0	0	0	0	0	325043192	libopencv_imgcodecs.so.4.6.0	[Loop@0x3b600 in func@0x39a20]	[Unknown]	0x3b600
[Loop@0x4d3e0 in func@0x4d370]	323000000	183600000	102000000	211656032	0	0	0	0	0	0	0	0	0	0	0	0	0	940000282	0	0	0	102048606	192757905	0	0	0	0	0	69168144	56693670	0	302365432	0	136068480	491344360	793709259	0	0	0	0	0	0	0	468666928	libtiff.so.6.0.1	[Loop@0x4d3e0 in func@0x4d370]	[Unknown]	0x4d3e0
