Function	Hardware Event Count:INST_RETIRED.ANY	Hardware Event Count:CPU_CLK_UNHALTED.THREAD	Hardware Event Count:CPU_CLK_UNHALTED.REF_TSC	Hardware Event Count:CPU_CLK_UNHALTED.THREAD_P	Hardware Event Count:LD_HEAD.ANY_AT_RET	Hardware Event Count:LD_HEAD.L1_BOUND_AT_RET	Hardware Event Count:LD_HEAD.L1_MISS_AT_RET	Hardware Event Count:MEM_BOUND_STALLS.LOAD	Hardware Event Count:MEM_BOUND_STALLS.LOAD_DRAM_HIT	Hardware Event Count:MEM_BOUND_STALLS.LOAD_L2_HIT	Hardware Event Count:MEM_BOUND_STALLS.LOAD_LLC_HIT	Hardware Event Count:MEM_SCHEDULER_BLOCK.ALL	Hardware Event Count:MEM_SCHEDULER_BLOCK.ST_BUF	Hardware Event Count:TOPDOWN_BE_BOUND.ALL	Hardware Event Count:TOPDOWN_BE_BOUND.MEM_SCHEDULER	Hardware Event Count:TOPDOWN_FE_BOUND.ALL	Hardware Event Count:TOPDOWN_RETIRING.ALL	Hardware Event Count:TOPDOWN.SLOTS	Hardware Event Count:MEMORY_ACTIVITY.STALLS_L1D_MISS	Hardware Event Count:MEMORY_ACTIVITY.STALLS_L2_MISS	Hardware Event Count:MEMORY_ACTIVITY.STALLS_L3_MISS	Hardware Event Count:MEM_LOAD_RETIRED.L1_HIT	Hardware Event Count:CPU_CLK_UNHALTED.DISTRIBUTED	Hardware Event Count:EXE_ACTIVITY.BOUND_ON_LOADS	Hardware Event Count:FRONTEND_RETIRED.LATENCY_GE_4	Hardware Event Count:MEM_LOAD_RETIRED.L2_HIT	Hardware Event Count:MEM_LOAD_RETIRED.L3_HIT	Hardware Event Count:MEM_LOAD_RETIRED.L3_MISS	Hardware Event Count:MEM_INST_RETIRED.ALL_STORES	Hardware Event Count:IDQ_BUBBLES.CORE	Hardware Event Count:INT_MISC.UOP_DROPPING	Hardware Event Count:TOPDOWN.BACKEND_BOUND_SLOTS	Hardware Event Count:TOPDOWN.MEMORY_BOUND_SLOTS	Hardware Event Count:MEM_INST_RETIRED.ALL_LOADS	Hardware Event Count:UOPS_RETIRED.SLOTS	Hardware Event Count:TOPDOWN.SLOTS_P	Hardware Event Count:FP_ARITH_INST_RETIRED.SCALAR_SINGLE	Hardware Event Count:FP_ARITH_INST_RETIRED.128B_PACKED_SINGLE	Hardware Event Count:FP_ARITH_INST_RETIRED.256B_PACKED_SINGLE	Hardware Event Count:FP_ARITH_INST_RETIRED.SCALAR_DOUBLE	Hardware Event Count:FP_ARITH_INST_RETIRED.128B_PACKED_DOUBLE	Hardware Event Count:FP_ARITH_INST_RETIRED.256B_PACKED_DOUBLE	Hardware Event Count:UOPS_EXECUTED.X87	Hardware Event Count:UOPS_EXECUTED.THREAD	Module	Function (Full)	Source File	Start Address
[Loop at line 651 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	120693200000	22637200000	13001600000	22373677036	0	0	0	0	0	0	0	0	0	0	0	0	0	59310017793	7652772	3863250	0	52457353865	22602596904	146305488	0	2303604	0	0	0	6794190492	38593342	23971185051	154721088	17521385100	100835828252	134456323200	10725729768	0	0	0	0	0	0	105559184857	gaussian	[Loop at line 651 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	FilterHandler.cpp	0x405c60
[Loop at line 650 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	5786800000	1475600000	941800000	1785460803	0	0	0	0	0	0	0	0	0	0	0	0	0	3710001113	0	0	0	2449607991	1400677219	0	0	0	0	0	370522849	515898765	0	1304957634	0	321337292	6563749839	8544344923	92495826	0	0	0	0	0	0	7110158339	gaussian	[Loop at line 650 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	FilterHandler.cpp	0x405c40
[Loop@0xa670 in func@0xa520]	2271200000	1139000000	710600000	1091609310	0	0	0	0	0	0	0	0	0	0	0	0	0	6590001977	3870960	0	0	294192960	1145026749	224515390	0	0	0	0	148648704	267096240	15483840	3058050737	967737575	308136376	2136767160	7199967558	0	0	0	0	0	0	0	1997412780	libdeflate.so.0	[Loop@0xa670 in func@0xa520]	[Unknown]	0xa670
[Outside any known module]	1043800000	816000000	540600000	789045876	0	0	0	0	0	0	0	0	0	0	0	0	0	2420000726	73542395	77240904	50322480	174098207	748575893	200932557	1538800	3096804	0	0	177923494	1247106238	11523732	2358658630	1200013235	239903560	1599020297	6259518992	0	0	0	0	0	0	0	1090985112	[Unknown]	[Outside any known module]	[Unknown]	0x0
[Loop@0xb870 in deflate]	710600000	374000000	255000000	410321230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	356128320	302708221	30967640	387122	0	0	0	182326926	429676560	23225760	309676024	38709503	320910874	681288080	2322570180	0	0	0	0	0	0	0	1254189420	libz.so.1.3	[Loop@0xb870 in deflate]	[Unknown]	0xb870
[Loop@0x4df0 in func@0x4db0]	632400000	238000000	156400000	255483030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	147096480	276385767	15483820	0	774201	0	0	60388536	123870720	0	77419006	0	142067902	572901340	1316123102	0	0	0	0	0	0	0	681288080	libz.so.1.3	[Loop@0x4df0 in func@0x4db0]	[Unknown]	0x4df0
[Loop at line 390 in do_lookup_x]	445400000	217600000	136000000	193547750	0	0	0	0	0	0	0	0	0	0	0	0	0	1220000366	23218050	11612880	0	112257840	250063313	0	0	44129457	0	0	24000572	100644960	0	425804533	116128509	160261884	410321230	1083866084	0	0	0	0	0	0	0	650320440	ld-linux-x86-64.so.2	[Loop at line 390 in do_lookup_x]	dl-lookup.c	0xa590
[Loop@0x264e0 in func@0x26460]	397800000	64600000	51000000	61935280	0	0	0	0	0	0	0	0	0	0	0	0	0	400000120	0	0	0	131612640	26322454	0	0	5419407	0	0	24774784	23225760	0	77419006	0	150197128	418063140	503223539	0	0	0	0	0	0	0	340644040	libtiff.so.6.0.1	[Loop@0x264e0 in func@0x26460]	[Unknown]	0x264e0
[Loop@0x4d3e0 in func@0x4d370]	340000000	180200000	91800000	185805840	0	0	0	0	0	0	0	0	0	0	0	0	0	920000276	0	0	0	143225520	105289816	0	0	0	0	0	73937246	73548240	0	387095030	0	138583948	479998420	1122575587	0	0	0	0	0	0	0	472256510	libtiff.so.6.0.1	[Loop@0x4d3e0 in func@0x4d370]	[Unknown]	0x4d3e0
[Loop@0x3b600 in func@0x39a20]	329800000	81600000	61200000	30967640	0	0	0	0	0	0	0	0	0	0	0	0	0	460000138	0	0	0	85161120	144773497	0	0	0	0	0	23613466	7741920	0	232257018	0	76259882	317418310	348385527	0	0	0	0	0	0	0	286450670	libopencv_imgcodecs.so.4.6.0	[Loop@0x3b600 in func@0x39a20]	[Unknown]	0x3b600
