Function	Hardware Event Count:INST_RETIRED.ANY	Hardware Event Count:CPU_CLK_UNHALTED.THREAD	Hardware Event Count:CPU_CLK_UNHALTED.REF_TSC	Hardware Event Count:CPU_CLK_UNHALTED.THREAD_P	Hardware Event Count:LD_HEAD.ANY_AT_RET	Hardware Event Count:LD_HEAD.L1_BOUND_AT_RET	Hardware Event Count:LD_HEAD.L1_MISS_AT_RET	Hardware Event Count:MEM_BOUND_STALLS.LOAD	Hardware Event Count:MEM_BOUND_STALLS.LOAD_DRAM_HIT	Hardware Event Count:MEM_BOUND_STALLS.LOAD_L2_HIT	Hardware Event Count:MEM_BOUND_STALLS.LOAD_LLC_HIT	Hardware Event Count:MEM_SCHEDULER_BLOCK.ALL	Hardware Event Count:MEM_SCHEDULER_BLOCK.ST_BUF	Hardware Event Count:TOPDOWN_BE_BOUND.ALL	Hardware Event Count:TOPDOWN_BE_BOUND.MEM_SCHEDULER	Hardware Event Count:TOPDOWN_FE_BOUND.ALL	Hardware Event Count:TOPDOWN_RETIRING.ALL	Hardware Event Count:TOPDOWN.SLOTS	Hardware Event Count:MEMORY_ACTIVITY.STALLS_L1D_MISS	Hardware Event Count:MEMORY_ACTIVITY.STALLS_L2_MISS	Hardware Event Count:MEMORY_ACTIVITY.STALLS_L3_MISS	Hardware Event Count:MEM_LOAD_RETIRED.L1_HIT	Hardware Event Count:CPU_CLK_UNHALTED.DISTRIBUTED	Hardware Event Count:EXE_ACTIVITY.BOUND_ON_LOADS	Hardware Event Count:FRONTEND_RETIRED.LATENCY_GE_4	Hardware Event Count:MEM_LOAD_RETIRED.L2_HIT	Hardware Event Count:MEM_LOAD_RETIRED.L3_HIT	Hardware Event Count:MEM_LOAD_RETIRED.L3_MISS	Hardware Event Count:MEM_INST_RETIRED.ALL_STORES	Hardware Event Count:IDQ_BUBBLES.CORE	Hardware Event Count:INT_MISC.UOP_DROPPING	Hardware Event Count:TOPDOWN.BACKEND_BOUND_SLOTS	Hardware Event Count:TOPDOWN.MEMORY_BOUND_SLOTS	Hardware Event Count:MEM_INST_RETIRED.ALL_LOADS	Hardware Event Count:UOPS_RETIRED.SLOTS	Hardware Event Count:TOPDOWN.SLOTS_P	Hardware Event Count:FP_ARITH_INST_RETIRED.SCALAR_SINGLE	Hardware Event Count:FP_ARITH_INST_RETIRED.128B_PACKED_SINGLE	Hardware Event Count:FP_ARITH_INST_RETIRED.256B_PACKED_SINGLE	Hardware Event Count:FP_ARITH_INST_RETIRED.SCALAR_DOUBLE	Hardware Event Count:FP_ARITH_INST_RETIRED.128B_PACKED_DOUBLE	Hardware Event Count:FP_ARITH_INST_RETIRED.256B_PACKED_DOUBLE	Hardware Event Count:UOPS_EXECUTED.X87	Hardware Event Count:UOPS_EXECUTED.THREAD	Module	Function (Full)	Source File	Start Address
[Loop at line 651 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	514433600000	95924200000	28991800000	96495485100	0	0	0	4700409	0	4327854	0	48789761	0	1025844409	26351313	2671432	3289796585	173370052011	3792632	3792632	3813431	226965886534	94906229166	234471140	375034	7545949	0	0	0	26185230341	64255717	104308466668	794193075	132358196185	410597548904	551101222605	43417368291	0	0	0	0	0	0	453556679586	mean	[Loop at line 651 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	FilterHandler.cpp	0x405c60
[Loop at line 650 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	12270600000	3311600000	853400000	3108418229	0	0	0	0	0	471234	0	372773	0	31459842	0	0	68277885	5480001644	0	0	0	3987984600	3285293265	7460535	0	753412	0	0	742842901	955638218	0	4233317587	0	1484964680	13448694312	16695352447	1012554047	0	0	0	0	0	0	14395123324	mean	[Loop at line 650 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	FilterHandler.cpp	0x405c40
[Loop@0xa670 in func@0xa520]	2295000000	1156000000	748000000	1060132289	0	0	0	0	0	0	0	0	0	0	0	0	0	6150001845	3813431	0	3813431	301261049	1102078295	205924977	381368	0	0	0	152922553	278380463	15253724	2898200036	724550009	310421342	2166025684	7359902723	0	0	0	0	0	0	0	1960100707	libdeflate.so.0	[Loop@0xa670 in func@0xa520]	[Unknown]	0xa670
[Outside any known module]	1669400000	1574200000	503200000	1361986247	0	0	0	1556009	0	1021717	471234	53436	0	13131346	0	20765591	2671432	2170000651	87148723	56924162	22880586	300145882	1095671920	212148715	5291918	7590478	381422	190751	293003998	3351068440	11329512	4775277997	2088383162	296223125	3315681802	13283091071	0	0	0	0	0	0	0	1456814229	[Unknown]	[Outside any known module]	[Unknown]	0x0
[Loop@0xb870 in deflate]	588200000	329800000	0	312700891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	232619291	311175048	30507404	381368	0	0	0	130422726	427104272	11440293	266939477	38134211	247498097	518625868	2249918449	0	0	0	0	0	0	0	983863779	libz.so.1.3	[Loop@0xb870 in deflate]	[Unknown]	0xb870
[Loop@0x4df0 in func@0x4db0]	455600000	200600000	0	175417573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99149206	168553151	7626851	0	0	0	0	41186124	76268620	7626862	76268422	0	104490722	480491613	991489486	0	0	0	0	0	0	0	503372166	libz.so.1.3	[Loop@0x4df0 in func@0x4db0]	[Unknown]	0x4df0
[Loop at line 390 in do_lookup_x]	425000000	200600000	142800000	167790722	0	0	0	582865	0	0	0	52141	0	0	0	0	0	1360000408	19067155	0	3813431	102962637	246346913	30507404	0	42710920	0	0	24406592	91522344	0	381342110	38134211	162456378	404223103	991489486	0	0	0	0	0	0	0	655909186	ld-linux-x86-64.so.2	[Loop at line 390 in do_lookup_x]	dl-lookup.c	0xa590
[Loop@0x264e0 in func@0x26460]	425000000	57800000	37400000	61014808	0	0	0	0	0	0	0	0	0	0	0	0	0	280000084	0	0	0	144910378	51862508	0	0	6101560	0	0	24787945	15253724	0	76268422	38134211	147964964	419476805	457610532	0	0	0	0	0	0	0	343208295	libtiff.so.6.0.1	[Loop@0x264e0 in func@0x26460]	[Unknown]	0x264e0
[Loop@0x3b600 in func@0x39a20]	340000000	57800000	40800000	61014808	0	0	0	0	0	0	0	0	0	0	0	0	0	460000138	0	0	0	57201465	77793762	0	0	0	0	0	25550651	11440293	0	228805266	0	77033306	320327742	533878954	0	0	0	0	0	0	0	297447189	libopencv_imgcodecs.so.4.6.0	[Loop@0x3b600 in func@0x39a20]	[Unknown]	0x3b600
[Loop@0x4d3e0 in func@0x4d370]	302600000	170000000	105400000	205924977	0	0	0	0	0	0	0	0	0	0	0	0	0	910000273	0	0	0	129656654	246346913	15253702	0	0	0	0	71694364	76268620	0	533878954	0	141481963	472864762	991489486	0	0	0	0	0	0	0	503372166	libtiff.so.6.0.1	[Loop@0x4d3e0 in func@0x4d370]	[Unknown]	0x4d3e0
[Loop at line 647 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	248200000	34000000	23800000	15085215	0	0	0	0	0	0	0	0	0	0	0	0	5278102	110000033	0	0	0	219453677	90257114	0	381368	0	0	0	21553787	26462759	0	37670057	0	68333897	241756164	188682015	45061701	0	0	0	0	0	0	211095284	mean	[Loop at line 647 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	FilterHandler.cpp	0x405c30
[Loop@0x8258 in func@0x7ff0]	173400000	27200000	0	22880553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7626862	51862508	0	0	0	0	0	8389766	3813431	0	38134211	0	3813530	152537020	114402633	0	0	0	0	0	0	0	114402765	libz.so.1.3	[Loop@0x8258 in func@0x7ff0]	[Unknown]	0x8258
[Loop@0x8140 in func@0x7ff0]	146200000	17000000	0	45761106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3813431	64828135	0	0	0	0	0	5720295	7626862	0	76268422	0	6483001	129656467	114402633	0	0	0	0	0	0	0	144910169	libz.so.1.3	[Loop@0x8140 in func@0x7ff0]	[Unknown]	0x8140
[Loop@0x283e8 in png_write_row]	108800000	27200000	0	38134255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53388034	38896881	7626851	0	0	0	0	21355768	3813431	0	0	0	41567477	99149063	228805266	0	0	0	0	0	0	0	99149063	libpng16.so.16.43.0	[Loop@0x283e8 in png_write_row]	[Unknown]	0x283e8
