Function	Hardware Event Count:INST_RETIRED.ANY	Hardware Event Count:CPU_CLK_UNHALTED.THREAD	Hardware Event Count:CPU_CLK_UNHALTED.REF_TSC	Hardware Event Count:CPU_CLK_UNHALTED.THREAD_P	Hardware Event Count:LD_HEAD.ANY_AT_RET	Hardware Event Count:LD_HEAD.L1_BOUND_AT_RET	Hardware Event Count:LD_HEAD.L1_MISS_AT_RET	Hardware Event Count:MEM_BOUND_STALLS.LOAD	Hardware Event Count:MEM_BOUND_STALLS.LOAD_DRAM_HIT	Hardware Event Count:MEM_BOUND_STALLS.LOAD_L2_HIT	Hardware Event Count:MEM_BOUND_STALLS.LOAD_LLC_HIT	Hardware Event Count:MEM_SCHEDULER_BLOCK.ALL	Hardware Event Count:MEM_SCHEDULER_BLOCK.ST_BUF	Hardware Event Count:TOPDOWN_BE_BOUND.ALL	Hardware Event Count:TOPDOWN_BE_BOUND.MEM_SCHEDULER	Hardware Event Count:TOPDOWN_FE_BOUND.ALL	Hardware Event Count:TOPDOWN_RETIRING.ALL	Hardware Event Count:TOPDOWN.SLOTS	Hardware Event Count:MEMORY_ACTIVITY.STALLS_L1D_MISS	Hardware Event Count:MEMORY_ACTIVITY.STALLS_L2_MISS	Hardware Event Count:MEMORY_ACTIVITY.STALLS_L3_MISS	Hardware Event Count:MEM_LOAD_RETIRED.L1_HIT	Hardware Event Count:CPU_CLK_UNHALTED.DISTRIBUTED	Hardware Event Count:EXE_ACTIVITY.BOUND_ON_LOADS	Hardware Event Count:FRONTEND_RETIRED.LATENCY_GE_4	Hardware Event Count:MEM_LOAD_RETIRED.L2_HIT	Hardware Event Count:MEM_LOAD_RETIRED.L3_HIT	Hardware Event Count:MEM_LOAD_RETIRED.L3_MISS	Hardware Event Count:MEM_INST_RETIRED.ALL_STORES	Hardware Event Count:IDQ_BUBBLES.CORE	Hardware Event Count:INT_MISC.UOP_DROPPING	Hardware Event Count:TOPDOWN.BACKEND_BOUND_SLOTS	Hardware Event Count:TOPDOWN.MEMORY_BOUND_SLOTS	Hardware Event Count:MEM_INST_RETIRED.ALL_LOADS	Hardware Event Count:UOPS_RETIRED.SLOTS	Hardware Event Count:TOPDOWN.SLOTS_P	Hardware Event Count:FP_ARITH_INST_RETIRED.SCALAR_SINGLE	Hardware Event Count:FP_ARITH_INST_RETIRED.128B_PACKED_SINGLE	Hardware Event Count:FP_ARITH_INST_RETIRED.256B_PACKED_SINGLE	Hardware Event Count:FP_ARITH_INST_RETIRED.SCALAR_DOUBLE	Hardware Event Count:FP_ARITH_INST_RETIRED.128B_PACKED_DOUBLE	Hardware Event Count:FP_ARITH_INST_RETIRED.256B_PACKED_DOUBLE	Hardware Event Count:UOPS_EXECUTED.X87	Hardware Event Count:UOPS_EXECUTED.THREAD	Module	Function (Full)	Source File	Start Address
[Loop at line 651 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	813847800000	153333200000	32160600000	153780633887	0	0	0	0	0	0	0	0	0	0	0	0	0	68830020649	37896986	0	3790205	361093189242	153415838268	545700073	1515676	74276708	0	0	379030	42060518497	181898190	175305315388	1212710488	162940260446	665159915120	896572365953	69796260322	0	0	0	0	0	0	724928819766	mean	[Loop at line 651 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	FilterHandler.cpp	0x405c60
[Loop at line 650 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	15150400000	3872600000	785400000	3781937724	0	0	0	0	0	0	0	0	0	0	0	0	0	1920000576	3790205	0	0	5028722165	3543267270	0	378919	0	0	0	933394146	1595401583	0	5229557574	37901951	1300232816	16727146694	22927021037	1705275683	0	0	0	0	0	0	18273223866	mean	[Loop at line 650 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	FilterHandler.cpp	0x405c40
[Loop@0xa670 in func@0xa520]	2301800000	1047200000	741200000	1038514663	0	0	0	0	0	0	0	0	0	0	0	0	0	6750002025	7580410	0	0	284265375	1198459287	212251172	379045	0	0	0	143652370	261524145	11370615	2842646325	833842922	290336980	2160413715	6746547278	0	0	0	0	0	0	0	2084609725	libdeflate.so.0	[Loop@0xa670 in func@0xa520]	[Unknown]	0xa670
[Outside any known module]	1982200000	1989000000	588200000	1470450492	0	0	0	0	0	0	0	0	0	0	0	0	0	2680000804	102329205	117481163	60635684	413093099	1507562598	303175432	6064090	17432356	0	0	322514084	3975359143	22739964	4206559433	1667559224	263789886	3979182611	15992622726	0	0	0	0	0	0	0	1955575764	[Unknown]	[Outside any known module]	[Unknown]	0x0
[Loop@0xb870 in deflate]	561000000	282200000	0	371439551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	265314350	257733180	30321596	379045	0	0	0	113709000	394181320	11370615	189509755	0	218700310	545788728	1402372187	0	0	0	0	0	0	0	1000612668	libz.so.1.3	[Loop@0xb870 in deflate]	[Unknown]	0xb870
[Loop at line 390 in do_lookup_x]	452200000	170000000	136000000	250153167	0	0	0	0	0	0	0	0	0	0	0	0	0	1420000426	11370615	3790205	7580410	121286560	244846521	22741197	0	42450800	0	0	24257920	94755125	0	454823412	37901951	154644240	379019950	1137058530	0	0	0	0	0	0	0	538208329	ld-linux-x86-64.so.2	[Loop at line 390 in do_lookup_x]	dl-lookup.c	0xa590
[Loop@0x4df0 in func@0x4db0]	404600000	170000000	0	174349177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98545330	244846521	15160798	0	0	0	0	31459490	72013895	3790205	189509755	0	86039810	310796359	1250764383	0	0	0	0	0	0	0	553369127	libz.so.1.3	[Loop@0x4df0 in func@0x4db0]	[Unknown]	0x4df0
[Loop@0x264e0 in func@0x26460]	377400000	47600000	40800000	68223591	0	0	0	0	0	0	0	0	0	0	0	0	0	410000123	0	0	0	128866970	64433295	0	0	6822450	0	0	23499860	30321640	0	0	0	145926550	318376758	492725363	0	0	0	0	0	0	0	416921945	libtiff.so.6.0.1	[Loop@0x264e0 in func@0x26460]	[Unknown]	0x264e0
[Loop@0x4d3e0 in func@0x4d370]	367200000	142800000	108800000	128866783	0	0	0	0	0	0	0	0	0	0	0	0	0	1000000300	0	0	0	121286560	103093272	22741197	0	0	0	0	70120550	72013895	0	416921461	37901951	131902440	454823940	947548775	0	0	0	0	0	0	0	538208329	libtiff.so.6.0.1	[Loop@0x4d3e0 in func@0x4d370]	[Unknown]	0x4d3e0
[Loop@0x3b600 in func@0x39a20]	346800000	91800000	37400000	83384389	0	0	0	0	0	0	0	0	0	0	0	0	0	480000144	0	0	0	56853075	51546636	0	0	0	0	0	21604710	3790205	0	189509755	0	70120550	303215960	341117559	0	0	0	0	0	0	0	257733566	libopencv_imgcodecs.so.4.6.0	[Loop@0x3b600 in func@0x39a20]	[Unknown]	0x3b600
