Function	Hardware Event Count:INST_RETIRED.ANY	Hardware Event Count:CPU_CLK_UNHALTED.THREAD	Hardware Event Count:CPU_CLK_UNHALTED.REF_TSC	Hardware Event Count:CPU_CLK_UNHALTED.THREAD_P	Hardware Event Count:LD_HEAD.ANY_AT_RET	Hardware Event Count:LD_HEAD.L1_BOUND_AT_RET	Hardware Event Count:LD_HEAD.L1_MISS_AT_RET	Hardware Event Count:MEM_BOUND_STALLS.LOAD	Hardware Event Count:MEM_BOUND_STALLS.LOAD_DRAM_HIT	Hardware Event Count:MEM_BOUND_STALLS.LOAD_L2_HIT	Hardware Event Count:MEM_BOUND_STALLS.LOAD_LLC_HIT	Hardware Event Count:MEM_SCHEDULER_BLOCK.ALL	Hardware Event Count:MEM_SCHEDULER_BLOCK.ST_BUF	Hardware Event Count:TOPDOWN_BE_BOUND.ALL	Hardware Event Count:TOPDOWN_BE_BOUND.MEM_SCHEDULER	Hardware Event Count:TOPDOWN_FE_BOUND.ALL	Hardware Event Count:TOPDOWN_RETIRING.ALL	Hardware Event Count:TOPDOWN.SLOTS	Hardware Event Count:MEMORY_ACTIVITY.STALLS_L1D_MISS	Hardware Event Count:MEMORY_ACTIVITY.STALLS_L2_MISS	Hardware Event Count:MEMORY_ACTIVITY.STALLS_L3_MISS	Hardware Event Count:MEM_LOAD_RETIRED.L1_HIT	Hardware Event Count:CPU_CLK_UNHALTED.DISTRIBUTED	Hardware Event Count:EXE_ACTIVITY.BOUND_ON_LOADS	Hardware Event Count:FRONTEND_RETIRED.LATENCY_GE_4	Hardware Event Count:MEM_LOAD_RETIRED.L2_HIT	Hardware Event Count:MEM_LOAD_RETIRED.L3_HIT	Hardware Event Count:MEM_LOAD_RETIRED.L3_MISS	Hardware Event Count:MEM_INST_RETIRED.ALL_STORES	Hardware Event Count:IDQ_BUBBLES.CORE	Hardware Event Count:INT_MISC.UOP_DROPPING	Hardware Event Count:TOPDOWN.BACKEND_BOUND_SLOTS	Hardware Event Count:TOPDOWN.MEMORY_BOUND_SLOTS	Hardware Event Count:MEM_INST_RETIRED.ALL_LOADS	Hardware Event Count:UOPS_RETIRED.SLOTS	Hardware Event Count:TOPDOWN.SLOTS_P	Hardware Event Count:FP_ARITH_INST_RETIRED.SCALAR_SINGLE	Hardware Event Count:FP_ARITH_INST_RETIRED.128B_PACKED_SINGLE	Hardware Event Count:FP_ARITH_INST_RETIRED.256B_PACKED_SINGLE	Hardware Event Count:FP_ARITH_INST_RETIRED.SCALAR_DOUBLE	Hardware Event Count:FP_ARITH_INST_RETIRED.128B_PACKED_DOUBLE	Hardware Event Count:FP_ARITH_INST_RETIRED.256B_PACKED_DOUBLE	Hardware Event Count:UOPS_EXECUTED.X87	Hardware Event Count:UOPS_EXECUTED.THREAD	Module	Function (Full)	Source File	Start Address
[Loop at line 651 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	514100400000	132328000000	57817000000	132407693411	0	0	0	0	0	0	0	0	0	0	0	0	0	245070073521	155754750	15223715	7575702	229547617977	98563530565	4922706646	5321153	138271274	0	0	0	56019507860	3505189714	86671702952	1101745659	146734654960	419047091138	576383771871	44114384731	0	0	0	0	0	0	461258171669	mean	[Loop at line 651 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	FilterHandler.cpp	0x405c60
[Loop at line 650 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	12495000000	4205800000	1815600000	4533896352	0	0	0	0	0	0	0	0	0	0	0	0	0	7860002358	22832325	0	0	3804592816	3274005766	288373696	37597718	0	0	0	757451571	1673890185	41744692	3199242961	114487407	1483694550	13870851428	17556116350	1163112756	0	0	0	0	0	0	14271129805	mean	[Loop at line 650 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	FilterHandler.cpp	0x405c40
[Loop@0xa670 in func@0xa520]	2295000000	1067600000	618800000	1062164985	0	0	0	0	0	0	0	0	0	0	0	0	0	6620001986	0	0	3766548	286257648	998885628	225992550	753360	1506636	0	0	145016025	233525976	15066192	3088561324	903969168	289278720	2041466035	6553776468	0	0	0	0	0	0	0	2011333695	libdeflate.so.0	[Loop@0xa670 in func@0xa520]	[Unknown]	0xa670
[Outside any known module]	1822400000	2012800000	948600000	1509342050	0	0	0	0	0	0	0	60009	60009	3000009	0	6000018	3000009	4330001299	117262529	83386634	41432028	344980019	1094471979	356637131	4174312	13650993	0	188405	308716526	2821787229	26611780	4057027866	1700167745	345383282	3871401105	12982747576	0	0	0	0	0	0	0	1414678243	[Unknown]	[Outside any known module]	[Unknown]	0x0
[Loop@0xb870 in deflate]	547400000	323000000	231200000	301323400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	199627044	307349424	30132340	376680	0	0	0	127689435	414320280	11299644	225992292	0	233908965	572514460	2448249830	0	0	0	0	0	0	0	1160095090	libz.so.1.3	[Loop@0xb870 in deflate]	[Unknown]	0xb870
[Loop at line 390 in do_lookup_x]	445400000	210800000	153000000	165727870	0	0	0	0	0	0	0	0	0	0	0	0	0	1190000357	15066192	3766548	7533096	105463344	217705842	15066170	0	40679172	0	0	22976565	90397152	0	451984584	75330764	158575965	391720420	1092296078	0	0	0	0	0	0	0	534849035	ld-linux-x86-64.so.2	[Loop at line 390 in do_lookup_x]	dl-lookup.c	0xa590
[Loop@0x4df0 in func@0x4db0]	435200000	125800000	102000000	188327125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101696796	140868486	15066170	0	0	0	0	37666500	67797864	7533096	75330764	37665382	96802905	406786590	564980730	0	0	0	0	0	0	0	497183610	libz.so.1.3	[Loop@0x4df0 in func@0x4db0]	[Unknown]	0x4df0
[Loop@0x264e0 in func@0x26460]	401200000	81600000	40800000	60264680	0	0	0	0	0	0	0	0	0	0	0	0	0	370000111	0	0	0	150661920	89643582	0	0	5273226	0	0	22976565	15066192	0	0	0	135222735	308856485	338988438	0	0	0	0	0	0	0	376654250	libtiff.so.6.0.1	[Loop@0x264e0 in func@0x26460]	[Unknown]	0x264e0
[Loop@0x3b600 in func@0x39a20]	353600000	95200000	27200000	45198510	0	0	0	0	0	0	0	0	0	0	0	0	0	480000144	0	0	0	71564412	64031130	0	0	0	0	0	24483225	11299644	0	37665382	0	70813020	301323400	451984584	0	0	0	0	0	0	0	354054995	libopencv_imgcodecs.so.4.6.0	[Loop@0x3b600 in func@0x39a20]	[Unknown]	0x3b600
[Loop@0x4d3e0 in func@0x4d370]	353600000	115600000	98600000	195860210	0	0	0	0	0	0	0	0	0	0	0	0	0	1040000312	0	0	0	120529536	166480938	7533085	0	0	0	0	67423035	94163700	0	414319202	0	130326090	429385845	1205292224	0	0	0	0	0	0	0	504716695	libtiff.so.6.0.1	[Loop@0x4d3e0 in func@0x4d370]	[Unknown]	0x4d3e0
[Loop at line 647 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	299200000	125800000	44200000	38007601	0	0	0	0	0	0	0	0	0	0	0	0	0	250000075	0	0	0	155874550	90217433	7533085	1895471	0	0	0	22425405	41897125	0	37762249	0	63957766	311731697	570222312	45663876	0	0	0	0	0	0	228268960	mean	[Loop at line 647 in FilterHandler::applyConvolutionGridDivision._omp_fn.0]	FilterHandler.cpp	0x405c30
[Loop@0x8140 in func@0x7ff0]	166600000	40800000	23800000	22599255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7533096	25612452	0	0	0	0	0	5649975	3766548	0	75330764	0	5649975	128062445	263657674	0	0	0	0	0	0	0	150661700	libz.so.1.3	[Loop@0x8140 in func@0x7ff0]	[Unknown]	0x8140
[Loop@0x8258 in func@0x7ff0]	163200000	44200000	20400000	30132340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7533096	51224904	0	0	0	0	0	5649975	11299644	0	37665382	0	7156635	173260955	75330764	0	0	0	0	0	0	0	105463190	libz.so.1.3	[Loop@0x8258 in func@0x7ff0]	[Unknown]	0x8258
[Loop@0x283e8 in png_write_row]	159800000	13600000	17000000	7533085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64031316	38418678	0	0	0	0	0	29003205	22599288	0	0	0	52356435	90397020	188326910	0	0	0	0	0	0	0	210926380	libpng16.so.16.43.0	[Loop@0x283e8 in png_write_row]	[Unknown]	0x283e8
[Loop@0x6c20 in adler32_z]	88400000	23800000	17000000	15066170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30132384	12806226	0	0	0	0	0	4896645	11299644	0	37665382	0	27119880	67797765	112996146	0	0	0	0	0	0	0	37665425	libz.so.1.3	[Loop@0x6c20 in adler32_z]	[Unknown]	0x6c20
[Loop at line 396 in FilterHandler::saveImage]	81600000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	mean	[Loop at line 396 in FilterHandler::saveImage(Tensor<float> const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char>> const&)]	FilterHandler.cpp	0x408140
std::vector<std::vector<float, std::allocator<float>>, std::allocator<std::vector<float, std::allocator<float>>>>::operator[]	78200000	20400000	3400000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30132384	12806226	0	0	0	0	0	0	0	0	0	0	6026640	37665425	0	0	0	0	0	0	0	0	75330850	mean	std::vector<std::vector<float, std::allocator<float>>, std::allocator<std::vector<float, std::allocator<float>>>>::operator[](unsigned long) const	stl_vector.h	0x40815b
std::vector<float, std::allocator<float>>::push_back	68000000	6800000	13600000	15066170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15066170	75330764	0	0	0	0	0	0	0	52731595	mean	std::vector<float, std::allocator<float>>::push_back(float const&)	stl_vector.h	0x40276f
[Loop@0x36430 in func@0x36390]	61200000	23800000	20400000	7533085	0	0	0	0	0	0	0	0	0	0	0	0	0	70000021	0	0	0	0	12806226	0	0	0	0	0	376665	0	0	75330764	0	0	60264680	75330764	0	0	0	0	0	0	0	37665425	libtiff.so.6.0.1	[Loop@0x36430 in func@0x36390]	[Unknown]	0x36430
func@0x4d370	61200000	30600000	10200000	37665425	0	0	0	0	0	0	0	0	0	0	0	0	0	140000042	0	0	0	30132384	38418678	0	0	0	0	0	0	3766548	0	75330764	0	34653180	67797765	112996146	0	0	0	0	0	0	0	67797765	libtiff.so.6.0.1	func@0x4d370	[Unknown]	0x4d370
[Loop@0x9410 in func@0x9240]	57800000	30600000	17000000	15066170	0	0	0	0	0	0	0	0	0	0	0	0	0	120000036	0	0	0	3766548	12806226	0	0	0	0	0	1506660	15066192	0	37665382	0	6403305	60264680	37665382	0	0	0	0	0	0	0	37665425	libdeflate.so.0	[Loop@0x9410 in func@0x9240]	[Unknown]	0x9410
_ZSt12construct_atIfJRKfEQaant20is_unbounded_array_vIT_ErqXgsnwcvPvLi0E_S2_pispcl7declvalIT0_EEEEEPS2_S5_DpOS4_	51000000	23800000	30600000	7533085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3766548	3766548	3766548	33898932	0	0	0	753318	0	0	15443265	0	0	0	0	1883325	60264680	150661528	0	0	0	0	0	0	0	210926380	mean	_ZSt12construct_atIfJRKfEQaant20is_unbounded_array_vIT_ErqXgsnwcvPvLi0E_S2_pispcl7declvalIT0_EEEEEPS2_S5_DpOS4_	stl_construct.h	0x408140
[Loop@0xb9e0 in deflate]	37400000	10200000	6800000	15066170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11299644	25612452	7533085	0	0	0	0	0	45198576	0	0	0	10169955	7533085	75330764	0	0	0	0	0	0	0	30132340	libz.so.1.3	[Loop@0xb9e0 in deflate]	[Unknown]	0xb9e0
strcmp	37400000	20400000	10200000	15066170	0	0	0	0	0	0	0	0	0	0	0	0	0	150000045	7533096	3766548	0	11299644	38418678	0	382426	0	0	0	0	0	0	0	37665382	1883325	0	37665382	0	0	0	0	0	0	0	97930105	ld-linux-x86-64.so.2	strcmp	strcmp-sse2.S	0x274e0
[Loop@0x267f48 in func@0x267ee0]	27200000	27200000	13600000	82863935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30132384	37665480	37665480	3766548	89643582	30132340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37665425	libopencv_core.so.4.6.0	[Loop@0x267f48 in func@0x267ee0]	[Unknown]	0x267f48
[Loop@0xb570 in func@0xb4c0]	23800000	13600000	6800000	15066170	0	0	0	0	0	0	0	0	0	0	0	0	0	40000012	0	0	0	3766548	25612452	0	0	0	0	0	0	0	0	0	0	4519980	60264680	112996146	0	0	0	0	0	0	0	15066170	libdeflate.so.0	[Loop@0xb570 in func@0xb4c0]	[Unknown]	0xb570
[Loop at line 327 in FilterHandler::loadImage]	20400000	27200000	0	15066170	0	0	0	0	0	0	0	0	0	0	0	0	0	170000051	7533096	3766548	0	3766548	25612452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82863935	mean	[Loop at line 327 in FilterHandler::loadImage(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char>> const&)]	FilterHandler.cpp	0x40b480
