Function	Hardware Event Count:INST_RETIRED.ANY	Hardware Event Count:CPU_CLK_UNHALTED.THREAD	Hardware Event Count:CPU_CLK_UNHALTED.REF_TSC	Hardware Event Count:CPU_CLK_UNHALTED.THREAD_P	Hardware Event Count:TOPDOWN_BE_BOUND.ALL	Hardware Event Count:TOPDOWN_FE_BOUND.ALL	Hardware Event Count:TOPDOWN_RETIRING.ALL	Hardware Event Count:BR_MISP_RETIRED.ALL_BRANCHES	Hardware Event Count:UOPS_ISSUED.ANY	Hardware Event Count:UOPS_RETIRED.MS:cmask=1	Hardware Event Count:UOPS_RETIRED.MS:cmask=1:e=yes	Hardware Event Count:TOPDOWN_FE_BOUND.BRANCH_DETECT	Hardware Event Count:TOPDOWN_FE_BOUND.BRANCH_RESTEER	Hardware Event Count:TOPDOWN_FE_BOUND.CISC	Hardware Event Count:TOPDOWN_FE_BOUND.DECODE	Hardware Event Count:TOPDOWN_FE_BOUND.FRONTEND_BANDWIDTH	Hardware Event Count:TOPDOWN_FE_BOUND.FRONTEND_LATENCY	Hardware Event Count:TOPDOWN_FE_BOUND.ICACHE	Hardware Event Count:TOPDOWN_FE_BOUND.ITLB	Hardware Event Count:TOPDOWN_FE_BOUND.OTHER	Hardware Event Count:TOPDOWN_FE_BOUND.PREDECODE	Hardware Event Count:MACHINE_CLEARS.MEMORY_ORDERING	Hardware Event Count:MACHINE_CLEARS.DISAMBIGUATION	Hardware Event Count:MACHINE_CLEARS.FP_ASSIST	Hardware Event Count:MACHINE_CLEARS.PAGE_FAULT	Hardware Event Count:MACHINE_CLEARS.SLOW	Hardware Event Count:MACHINE_CLEARS.SMC	Hardware Event Count:TOPDOWN_BAD_SPECULATION.FASTNUKE	Hardware Event Count:TOPDOWN_BAD_SPECULATION.MACHINE_CLEARS	Hardware Event Count:TOPDOWN_BAD_SPECULATION.MISPREDICT	Hardware Event Count:TOPDOWN_BAD_SPECULATION.NUKE	Hardware Event Count:LD_HEAD.ANY_AT_RET	Hardware Event Count:LD_HEAD.DTLB_MISS_AT_RET	Hardware Event Count:LD_HEAD.L1_BOUND_AT_RET	Hardware Event Count:LD_HEAD.L1_MISS_AT_RET	Hardware Event Count:LD_HEAD.OTHER_AT_RET	Hardware Event Count:LD_HEAD.PGWALK_AT_RET	Hardware Event Count:LD_HEAD.ST_ADDR_AT_RET	Hardware Event Count:MEM_BOUND_STALLS.LOAD	Hardware Event Count:MEM_BOUND_STALLS.LOAD_DRAM_HIT	Hardware Event Count:MEM_BOUND_STALLS.LOAD_L2_HIT	Hardware Event Count:MEM_BOUND_STALLS.LOAD_LLC_HIT	Hardware Event Count:MEM_SCHEDULER_BLOCK.ALL	Hardware Event Count:MEM_SCHEDULER_BLOCK.ST_BUF	Hardware Event Count:TOPDOWN_BE_BOUND.MEM_SCHEDULER	Hardware Event Count:ARITH.DIV_ACTIVE	Hardware Event Count:ARITH.FPDIV_ACTIVE	Hardware Event Count:MEM_SCHEDULER_BLOCK.LD_BUF	Hardware Event Count:MEM_SCHEDULER_BLOCK.RSV	Hardware Event Count:TOPDOWN_BE_BOUND.ALLOC_RESTRICTIONS	Hardware Event Count:TOPDOWN_BE_BOUND.NON_MEM_SCHEDULER	Hardware Event Count:TOPDOWN_BE_BOUND.REGISTER	Hardware Event Count:TOPDOWN_BE_BOUND.REORDER_BUFFER	Hardware Event Count:TOPDOWN_BE_BOUND.SERIALIZATION	Hardware Event Count:BR_INST_RETIRED.ALL_BRANCHES	Hardware Event Count:UOPS_RETIRED.MS	Hardware Event Count:UOPS_RETIRED.FPDIV	Hardware Event Count:OCR.DEMAND_RFO.L3_HIT.SNOOP_HITM	Hardware Event Count:OCR.DEMAND_DATA_RD.L3_HIT.SNOOP_HIT_WITH_FWD	Hardware Event Count:OCR.STREAMING_WR.ANY_RESPONSE	Hardware Event Count:OCR.DEMAND_DATA_RD.L3_HIT.SNOOP_HITM	Hardware Event Count:TOPDOWN.SLOTS	Hardware Event Count:TOPDOWN.BR_MISPREDICT_SLOTS	Hardware Event Count:DECODE.LCP	Hardware Event Count:DSB2MITE_SWITCHES.PENALTY_CYCLES	Hardware Event Count:ICACHE_DATA.STALLS	Hardware Event Count:INST_RETIRED.MACRO_FUSED	Hardware Event Count:INST_RETIRED.NOP	Hardware Event Count:CPU_CLK_UNHALTED.DISTRIBUTED	Hardware Event Count:ICACHE_TAG.STALLS	Hardware Event Count:IDQ.DSB_CYCLES_ANY	Hardware Event Count:IDQ.DSB_CYCLES_OK	Hardware Event Count:IDQ.DSB_UOPS	Hardware Event Count:FRONTEND_RETIRED.LATENCY_GE_4	Hardware Event Count:IDQ_BUBBLES.CORE	Hardware Event Count:INT_MISC.UOP_DROPPING	Hardware Event Count:TOPDOWN.BACKEND_BOUND_SLOTS	Hardware Event Count:IDQ.MITE_CYCLES_ANY	Hardware Event Count:IDQ.MITE_CYCLES_OK	Hardware Event Count:IDQ.MS_CYCLES_ANY	Hardware Event Count:INST_DECODED.DECODERS:cmask=1	Hardware Event Count:TOPDOWN.MEMORY_BOUND_SLOTS	Hardware Event Count:UOPS_RETIRED.SLOTS	Hardware Event Count:FRONTEND_RETIRED.ANY_DSB_MISS	Hardware Event Count:INST_DECODED.DECODERS:cmask=2	Hardware Event Count:ITLB_MISSES.WALK_ACTIVE	Hardware Event Count:ITLB_MISSES.WALK_COMPLETED_2M_4M	Hardware Event Count:ITLB_MISSES.WALK_COMPLETED_4K	Hardware Event Count:FRONTEND_RETIRED.DSB_MISS	Hardware Event Count:OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_DEMAND_CODE_RD	Hardware Event Count:DTLB_LOAD_MISSES.STLB_HIT:cmask=1	Hardware Event Count:DTLB_LOAD_MISSES.WALK_ACTIVE	Hardware Event Count:DTLB_LOAD_MISSES.WALK_COMPLETED_1G	Hardware Event Count:FRONTEND_RETIRED.L2_MISS	Hardware Event Count:DTLB_LOAD_MISSES.WALK_COMPLETED_2M_4M	Hardware Event Count:DTLB_LOAD_MISSES.WALK_COMPLETED_4K	Hardware Event Count:DTLB_STORE_MISSES.STLB_HIT:cmask=1	Hardware Event Count:DTLB_STORE_MISSES.WALK_ACTIVE	Hardware Event Count:FRONTEND_RETIRED.LATENCY_GE_16	Hardware Event Count:DTLB_STORE_MISSES.WALK_COMPLETED_1G	Hardware Event Count:DTLB_STORE_MISSES.WALK_COMPLETED_2M_4M	Hardware Event Count:DTLB_STORE_MISSES.WALK_COMPLETED_4K	Hardware Event Count:L1D_PEND_MISS.FB_FULL	Hardware Event Count:FRONTEND_RETIRED.LATENCY_GE_2_BUBBLES_GE_1	Hardware Event Count:L1D_PEND_MISS.L2_STALLS	Hardware Event Count:L1D_PEND_MISS.PENDING	Hardware Event Count:L2_RQSTS.ALL_RFO	Hardware Event Count:L2_RQSTS.RFO_HIT	Hardware Event Count:FRONTEND_RETIRED.MS_FLOWS	Hardware Event Count:LD_BLOCKS.NO_SR	Hardware Event Count:LD_BLOCKS.STORE_FORWARD	Hardware Event Count:MEMORY_ACTIVITY.CYCLES_L1D_MISS	Hardware Event Count:MEMORY_ACTIVITY.STALLS_L1D_MISS	Hardware Event Count:FRONTEND_RETIRED.STLB_MISS	Hardware Event Count:MEMORY_ACTIVITY.STALLS_L2_MISS	Hardware Event Count:MEMORY_ACTIVITY.STALLS_L3_MISS	Hardware Event Count:MEM_INST_RETIRED.ALL_LOADS	Hardware Event Count:MEM_INST_RETIRED.ALL_STORES	Hardware Event Count:FRONTEND_RETIRED.UNKNOWN_BRANCH	Hardware Event Count:IDQ_BUBBLES.CYCLES_0_UOPS_DELIV.CORE	Hardware Event Count:INT_MISC.CLEAR_RESTEER_CYCLES	Hardware Event Count:MEM_INST_RETIRED.LOCK_LOADS	Hardware Event Count:MEM_INST_RETIRED.SPLIT_LOADS	Hardware Event Count:MEM_INST_RETIRED.SPLIT_STORES	Hardware Event Count:MEM_INST_RETIRED.STLB_MISS_LOADS	Hardware Event Count:INT_MISC.UNKNOWN_BRANCH_CYCLES	Hardware Event Count:LSD.CYCLES_ACTIVE	Hardware Event Count:LSD.CYCLES_OK	Hardware Event Count:LSD.UOPS	Hardware Event Count:MEM_INST_RETIRED.STLB_MISS_STORES	Hardware Event Count:MEM_LOAD_COMPLETED.L1_MISS_ANY	Hardware Event Count:MEM_LOAD_L3_HIT_RETIRED.XSNP_FWD	Hardware Event Count:MEM_LOAD_L3_HIT_RETIRED.XSNP_MISS	Hardware Event Count:MEM_LOAD_L3_HIT_RETIRED.XSNP_NO_FWD	Hardware Event Count:MEM_LOAD_RETIRED.FB_HIT	Hardware Event Count:MEM_LOAD_RETIRED.L1_HIT	Hardware Event Count:MEM_LOAD_RETIRED.L1_MISS	Hardware Event Count:INT_MISC.CLEARS_COUNT	Hardware Event Count:MACHINE_CLEARS.COUNT	Hardware Event Count:MEM_LOAD_RETIRED.L2_HIT	Hardware Event Count:MEM_LOAD_RETIRED.L3_HIT	Hardware Event Count:MEM_LOAD_RETIRED.L3_MISS	Hardware Event Count:MEM_STORE_RETIRED.L2_HIT	Hardware Event Count:CYCLE_ACTIVITY.CYCLES_MEM_ANY	Hardware Event Count:EXE_ACTIVITY.BOUND_ON_LOADS	Hardware Event Count:EXE_ACTIVITY.BOUND_ON_STORES	Hardware Event Count:OFFCORE_REQUESTS_OUTSTANDING.ALL_DATA_RD:cmask=4	Hardware Event Count:OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_DATA_RD	Hardware Event Count:OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_DEMAND_RFO	Hardware Event Count:XQ.FULL_CYCLES	Hardware Event Count:ARITH.DIVIDER_ACTIVE	Hardware Event Count:ASSISTS.SSE_AVX_MIX	Hardware Event Count:CPU_CLK_UNHALTED.C01	Hardware Event Count:CPU_CLK_UNHALTED.C02	Hardware Event Count:CPU_CLK_UNHALTED.PAUSE	Hardware Event Count:CPU_CLK_UNHALTED.PAUSE_INST	Hardware Event Count:CYCLE_ACTIVITY.STALLS_TOTAL	Hardware Event Count:EXE_ACTIVITY.1_PORTS_UTIL	Hardware Event Count:EXE_ACTIVITY.2_3_PORTS_UTIL	Hardware Event Count:EXE_ACTIVITY.2_PORTS_UTIL	Hardware Event Count:EXE_ACTIVITY.EXE_BOUND_0_PORTS	Hardware Event Count:FP_ARITH_INST_RETIRED.SCALAR	Hardware Event Count:FP_ARITH_INST_RETIRED.VECTOR	Hardware Event Count:MISC2_RETIRED.LFENCE	Hardware Event Count:RESOURCE_STALLS.SCOREBOARD	Hardware Event Count:RS.EMPTY_RESOURCE	Hardware Event Count:UOPS_DISPATCHED.PORT_0	Hardware Event Count:UOPS_DISPATCHED.PORT_1	Hardware Event Count:UOPS_DISPATCHED.PORT_2_3_10	Hardware Event Count:UOPS_DISPATCHED.PORT_4_9	Hardware Event Count:UOPS_DISPATCHED.PORT_5_11	Hardware Event Count:UOPS_DISPATCHED.PORT_6	Hardware Event Count:UOPS_DISPATCHED.PORT_7_8	Hardware Event Count:UOPS_EXECUTED.CYCLES_GE_3	Hardware Event Count:UOPS_EXECUTED.THREAD	Hardware Event Count:UOPS_EXECUTED.X87	Hardware Event Count:UOPS_RETIRED.HEAVY	Hardware Event Count:ASSISTS.ANY	Hardware Event Count:ASSISTS.FP	Hardware Event Count:ASSISTS.PAGE_FAULT	Hardware Event Count:FP_ARITH_INST_RETIRED.128B_PACKED_DOUBLE	Hardware Event Count:FP_ARITH_INST_RETIRED.128B_PACKED_SINGLE	Hardware Event Count:FP_ARITH_INST_RETIRED.256B_PACKED_DOUBLE	Hardware Event Count:FP_ARITH_INST_RETIRED.256B_PACKED_SINGLE	Hardware Event Count:INT_VEC_RETIRED.ADD_128	Hardware Event Count:INT_VEC_RETIRED.ADD_256	Hardware Event Count:INT_VEC_RETIRED.MUL_256	Hardware Event Count:INT_VEC_RETIRED.SHUFFLES	Hardware Event Count:INT_VEC_RETIRED.VNNI_128	Hardware Event Count:INT_VEC_RETIRED.VNNI_256	Hardware Event Count:MEM_UOP_RETIRED.ANY	Hardware Event Count:TOPDOWN.SLOTS_P	Hardware Event Count:FP_ARITH_INST_RETIRED.SCALAR_SINGLE	Hardware Event Count:FP_ARITH_INST_RETIRED.SCALAR_DOUBLE	Module	Function (Full)	Source File	Start Address
FilterHandler::applyConvolutionGridDivision._omp_fn.0	243858200000	54733200000	35230800000	54924815856	0	0	0	0	234811325990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44273481345	0	0	0	0	0	0	260220078066	1070723719	0	6252633	0	43964169563	341409665	45832786592	8468038	34798233538	20180628492	202814634358	0	18341313795	916436625	45227696201	0	0	0	0	0	212424139960	6410929	0	0	0	0	0	0	39153037	0	0	0	0	0	0	0	0	0	0	0	0	512399837	0	20764316	0	0	0	0	0	0	0	0	0	0	83743827422	301861003	0	979205588	31064899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99635263783	0	0	0	4099300	0	0	0	55832735467	830237684	0	0	106610905	0	0	0	0	0	0	0	0	1215264338	3538842047	14766136640	6143397696	0	21506510409	0	0	96391682	0	28717171967	14270518194	109365763142	295665022	35683889936	31839016985	298017377	43647936282	220439093843	0	10850554063	0	0	0	0	0	0	0	0	0	0	0	0	0	108388318816	275988050331	21279562006	0	mean	FilterHandler::applyConvolutionGridDivision._omp_fn.0	FilterHandler.cpp	0x405ae0
func@0xa520	2301800000	1176400000	761600000	990317003	0	0	0	8611633	2970951009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	301407155	0	0	0	0	0	0	6870002061	1507002336	0	0	0	258343566	0	1317550212	0	516687132	344458088	3143180053	0	452101902	0	1722288384	0	0	0	0	645858144	2152863050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8612040	0	0	0	0	0	0	0	0	0	0	0	0	279872606	107643310	0	43057324	10764492	0	6458772	2152924	0	0	86114522	215286305	1463946874	0	0	0	0	0	0	236815282	0	0	0	0	0	0	0	990318452	258343566	0	21528662	107643310	0	0	0	0	0	0	0	0	495159226	301400827	688916176	258343566	0	0	0	0	0	0	301400827	301400827	387515349	43057261	301400827	301400827	258343566	344458088	1808404962	0	43057261	0	0	0	0	0	0	0	0	0	0	0	0	0	473630564	6243295392	0	0	libdeflate.so.0	func@0xa520	[Unknown]	0xa520
[Outside any known module]	1101600000	928200000	445400000	1116805154	0	0	0	0	1673821547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	337489440	173307632	0	0	0	0	0	4700001410	0	0	30074897	0	43057261	0	874920698	8830465	130739522	43057261	514622323	2153010	1631329148	20868294	1701208050	216364893	43057261	43057261	43057261	1076430240	1205873822	87965683	0	0	0	0	23579863	0	0	4305848	0	0	0	0	0	21529240	0	0	0	2152924	129171972	51374782	0	107643310	4305784	0	4306020	0	0	20764316	43057324	0	0	0	236010885	127907127	0	105535272	10764492	0	0	0	0	0	0	0	43057261	0	0	0	0	0	4202773	0	0	0	0	0	0	0	0	282417912	166692237	0	21528662	0	43057324	0	0	0	0	0	0	0	126078236	43057261	43057261	84585832	21528662	0	0	0	149424505	172768591	86114522	86114522	433399411	429452967	172858575	426146161	300080092	258343566	2102331554	0	302188050	0	0	0	0	0	0	0	0	0	0	0	0	0	893516818	6918557082	0	0	[Unknown]	[Outside any known module]	[Unknown]	0x0
deflate	544000000	292400000	0	430572610	0	0	0	17223266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68893064	0	0	0	0	0	0	1880000564	861144192	0	2152924	0	86114522	0	365986170	0	258343566	215286305	1722290440	0	452101902	21528662	430572096	0	0	0	0	0	775030698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6459030	0	0	0	0	0	0	0	0	0	0	0	0	21528662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	215286620	43057261	0	0	0	0	0	0	0	0	0	0	0	107643310	43057261	43057261	0	21528662	0	0	0	0	0	43057261	43057261	473629871	129171783	86114522	0	172229044	215286305	1291717830	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	430573240	2583432576	0	0	libz.so.1.3	deflate	[Unknown]	0xa750
do_lookup_x	452200000	251600000	173400000	0	0	0	0	0	1808404962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1310000393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68893568	2152924	0	0	0	0	0	0	0	0	0	0	0	6459030	0	925732466	0	0	0	0	0	301401268	43057324	0	0	0	172229296	43057324	0	21528662	10764492	0	0	0	0	0	129171783	86114522	645858915	0	215286620	0	0	0	73202340	215286620	81809896	0	0	73198328	0	0	0	150700634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ld-linux-x86-64.so.2	do_lookup_x	dl-lookup.c	0xa530
func@0x26460	397800000	64600000	34000000	0	0	0	0	0	301400827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8611633	0	0	0	0	0	0	460000138	0	0	0	0	43057261	0	146394468	0	0	0	0	0	43057324	0	0	0	0	0	0	0	430572610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43057324	0	0	0	0	0	21528662	0	0	0	0	107643310	43057324	0	0	0	0	0	0	0	0	129171783	43057261	344458088	0	0	0	0	0	0	129171972	4305784	0	0	4305784	0	0	0	86114648	0	0	0	21528662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43057261	0	215286305	86114522	86114522	43057261	0	43057261	430572610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129171972	215286048	0	0	libtiff.so.6.0.1	func@0x26460	[Unknown]	0x26460
func@0x4d370	387600000	153000000	119000000	387515349	0	0	0	0	516687132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77504697	0	0	0	0	0	0	1140000342	0	0	0	0	43057261	0	0	0	0	0	0	0	21528662	0	215286048	0	0	0	0	0	473629871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12918060	0	0	0	0	0	0	0	0	0	0	0	0	86114648	64585986	0	0	0	0	0	0	0	0	43057261	43057261	516687132	0	0	0	0	0	0	150700634	0	0	0	0	0	0	0	172229296	0	0	0	0	0	0	0	0	0	0	0	0	0	86114522	43057261	43057261	0	0	0	0	0	0	0	43057261	172229044	215286305	172229044	86114522	86114522	86114522	559744393	0	129171783	0	0	0	0	0	0	0	0	0	0	0	0	0	258343944	861144192	0	0	libtiff.so.6.0.1	func@0x4d370	[Unknown]	0x4d370
func@0x4db0	360400000	156400000	0	172229044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43058165	0	0	0	0	0	0	980000294	861144192	0	0	0	43057261	0	365986170	0	258343566	129171783	990317003	0	86114648	0	215286048	0	0	0	0	0	430572610	2153010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2153010	0	0	0	0	0	0	0	0	0	0	0	0	21528662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150700634	43057261	0	0	0	0	0	0	0	0	0	0	0	64585986	0	43057261	43057261	0	0	0	0	0	0	0	86114522	172229044	43057261	129171783	86114522	129171783	86114522	731973437	0	86114522	0	0	0	0	0	0	0	0	0	0	0	0	0	172229296	1937574432	0	0	libz.so.1.3	func@0x4db0	[Unknown]	0x4db0
func@0x7ff0	346800000	85000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25834899	0	0	0	0	0	0	350000105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	344458088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2153010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107643310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86114522	0	0	0	0	0	0	0	0	86114522	0	0	86114522	43057261	43057261	43057261	0	0	0	0	0	0	0	0	0	0	21528662	0	0	0	0	0	21528662	0	0	0	libz.so.1.3	func@0x7ff0	[Unknown]	0x7ff0
func@0x39a20	340000000	74800000	54400000	86114522	0	0	0	0	387515349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8611633	0	0	0	0	0	0	380000114	0	0	0	0	0	0	0	0	0	0	43057261	0	21528662	0	215286048	0	0	0	0	0	215286305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43057324	0	0	0	0	0	0	0	0	0	129171783	43057261	215286305	0	0	0	0	0	0	86114648	0	0	0	0	0	0	0	107643310	0	0	0	21528662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43057261	43057261	0	0	86114522	86114522	0	129171783	258343566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129171972	430572096	0	0	libopencv_imgcodecs.so.4.6.0	func@0x39a20	[Unknown]	0x39a20
png_write_row	132600000	20400000	0	129171783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25834899	0	0	0	0	0	0	120000036	0	0	0	0	0	0	0	0	0	0	0	0	21528662	0	0	0	0	0	0	0	129171783	0	0	0	0	0	0	0	0	0	0	0	0	0	2152924	0	0	0	0	0	0	2153010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86114648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129171783	0	43057261	86114522	43057261	43057261	43057261	86114522	129171783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64585986	0	0	0	libpng16.so.16.43.0	png_write_row	[Unknown]	0x27aa0
func@0x9240	119000000	61200000	27200000	43057261	0	0	0	0	129171783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8611633	0	0	0	0	0	0	320000096	0	0	0	0	0	0	0	0	0	0	43057261	0	0	0	430572096	0	0	0	0	0	43057261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43057261	0	0	0	0	0	0	0	0	0	0	0	0	0	4305784	86114648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43057261	0	0	0	0	0	0	0	0	0	43057261	43057261	43057261	0	0	215286305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	645858144	0	0	libdeflate.so.0	func@0x9240	[Unknown]	0x9240
